date,prefecture,raw_daily,raw_weekly,symptoms_harmonized_daily
2017.10.15,Aichi,60,47,29.516462
2017.10.16,Aichi,38,47,18.693758
2017.10.17,Aichi,76,47,37.387516
2017.10.18,Aichi,78,47,38.371399
2017.10.19,Aichi,62,47,30.500343
2017.10.20,Aichi,44,47,21.645405
2017.10.21,Aichi,49,47,24.105108
2017.10.22,Aichi,37,51,17.823988
2017.10.23,Aichi,67,51,32.275871
2017.10.24,Aichi,51,51,24.568201
2017.10.25,Aichi,70,51,33.721062
2017.10.26,Aichi,88,51,42.392189
2017.10.27,Aichi,84,51,40.465271
2017.10.28,Aichi,54,51,26.01339
2017.10.29,Aichi,51,55,25.53269
2017.10.30,Aichi,60,55,30.03846
2017.10.31,Aichi,55,55,27.535255
2017.11.01,Aichi,94,55,47.060257
2017.11.02,Aichi,77,55,38.549358
2017.11.03,Aichi,73,55,36.546795
2017.11.04,Aichi,58,55,29.037178
2017.11.05,Aichi,63,47,31.068619
2017.11.06,Aichi,48,47,23.671329
2017.11.07,Aichi,81,47,39.945366
2017.11.08,Aichi,47,47,23.178175
2017.11.09,Aichi,82,47,40.438519
2017.11.10,Aichi,39,47,19.232954
2017.11.11,Aichi,46,47,22.685022
2017.11.12,Aichi,60,53,30.718367
2017.11.13,Aichi,92,53,47.101494
2017.11.14,Aichi,59,53,30.206394
2017.11.15,Aichi,43,53,22.014828
2017.11.16,Aichi,53,53,27.134558
2017.11.17,Aichi,53,53,27.134558
2017.11.18,Aichi,81,53,41.469795
2017.11.19,Aichi,59,48,30.312359
2017.11.20,Aichi,45,48,23.119598
2017.11.21,Aichi,57,48,29.284824
2017.11.22,Aichi,62,48,31.853666
2017.11.23,Aichi,72,48,36.991356
2017.11.24,Aichi,70,48,35.963818
2017.11.25,Aichi,33,48,16.95437
2017.11.26,Aichi,84,49,41.256844
2017.11.27,Aichi,52,49,25.539949
2017.11.28,Aichi,72,49,35.36301
2017.11.29,Aichi,65,49,31.92494
2017.11.30,Aichi,66,49,32.416092
2017.12.01,Aichi,24,49,11.787669
2017.12.02,Aichi,62,49,30.451481
2017.12.03,Aichi,39,43,19.101656
2017.12.04,Aichi,72,43,35.264599
2017.12.05,Aichi,68,43,33.30545
2017.12.06,Aichi,57,43,27.917807
2017.12.07,Aichi,57,43,27.917807
2017.12.08,Aichi,36,43,17.632299
2017.12.09,Aichi,45,43,22.040375
2017.12.10,Aichi,47,53,23.633986
2017.12.11,Aichi,75,53,37.713806
2017.12.12,Aichi,64,53,32.182446
2017.12.13,Aichi,68,53,34.193848
2017.12.14,Aichi,49,53,24.639685
2017.12.15,Aichi,69,53,34.696697
2017.12.16,Aichi,77,53,38.719505
2017.12.17,Aichi,55,50,28.434464
2017.12.18,Aichi,52,50,26.883492
2017.12.19,Aichi,66,50,34.121357
2017.12.20,Aichi,42,50,21.713591
2017.12.21,Aichi,41,50,21.1966
2017.12.22,Aichi,56,50,28.951454
2017.12.23,Aichi,100,50,51.699024
2017.12.24,Aichi,62,53,33.093048
2017.12.25,Aichi,80,53,42.70071
2017.12.26,Aichi,68,53,36.295601
2017.12.27,Aichi,49,53,26.154182
2017.12.28,Aichi,63,53,33.626808
2017.12.29,Aichi,59,53,31.491772
2017.12.30,Aichi,42,53,22.417871
2017.12.31,Aichi,36,55,28.115995
2018.01.01,Aichi,40,55,31.239998
2018.01.02,Aichi,48,55,37.487995
2018.01.03,Aichi,37,55,28.896997
2018.01.04,Aichi,59,55,46.078999
2018.01.05,Aichi,40,55,31.239998
2018.01.06,Aichi,40,55,31.239998
2018.01.07,Aichi,28,45,22.088886
2018.01.08,Aichi,49,45,38.655552
2018.01.09,Aichi,30,45,23.666662
2018.01.10,Aichi,29,45,22.877775
2018.01.11,Aichi,24,45,18.933332
2018.01.12,Aichi,35,45,27.611109
2018.01.13,Aichi,48,45,37.866665
2018.01.14,Aichi,35,52,27.591457
2018.01.15,Aichi,59,52,46.511314
2018.01.16,Aichi,45,52,35.474731
2018.01.17,Aichi,28,52,22.073166
2018.01.18,Aichi,40,52,31.533096
2018.01.19,Aichi,41,52,32.321423
2018.01.20,Aichi,33,52,26.014801
2018.01.21,Aichi,43,52,33.422314
2018.01.22,Aichi,46,52,35.754105
2018.01.23,Aichi,26,52,20.208839
2018.01.24,Aichi,42,52,32.64505
2018.01.25,Aichi,40,52,31.090525
2018.01.26,Aichi,52,52,40.417679
2018.01.27,Aichi,36,52,27.981472
2018.01.28,Aichi,60,55,47.174492
2018.01.29,Aichi,44,55,34.594627
2018.01.30,Aichi,30,55,23.587246
2018.01.31,Aichi,48,55,37.739594
2018.02.01,Aichi,40,55,31.449663
2018.02.02,Aichi,39,55,30.663422
2018.02.03,Aichi,37,55,29.090939
2018.02.04,Aichi,27,46,21.334354
2018.02.05,Aichi,43,46,33.976933
2018.02.06,Aichi,44,46,34.767097
2018.02.07,Aichi,35,46,27.655643
2018.02.08,Aichi,32,46,25.285162
2018.02.09,Aichi,37,46,29.235968
2018.02.10,Aichi,30,46,23.704838
2018.02.11,Aichi,28,52,22.231396
2018.02.12,Aichi,50,52,39.698921
2018.02.13,Aichi,37,52,29.377201
2018.02.14,Aichi,45,52,35.729031
2018.02.15,Aichi,52,52,41.286877
2018.02.16,Aichi,43,52,34.141071
2018.02.17,Aichi,24,52,19.055483
2018.02.18,Aichi,28,55,21.868
2018.02.19,Aichi,56,55,43.736
2018.02.20,Aichi,46,55,35.925999
2018.02.21,Aichi,75,55,58.574997
2018.02.22,Aichi,29,55,22.648998
2018.02.23,Aichi,35,55,27.334997
2018.02.24,Aichi,31,55,24.210999
2018.02.25,Aichi,54,45,42.425404
2018.02.26,Aichi,27,45,21.212702
2018.02.27,Aichi,39,45,30.64057
2018.02.28,Aichi,51,45,40.068439
2018.03.01,Aichi,34,45,26.712292
2018.03.02,Aichi,20,45,15.713114
2018.03.03,Aichi,19,45,14.927458
2018.03.04,Aichi,37,63,29.292212
2018.03.05,Aichi,33,63,26.125484
2018.03.06,Aichi,58,63,45.917519
2018.03.07,Aichi,62,63,49.084244
2018.03.08,Aichi,68,63,53.834332
2018.03.09,Aichi,41,63,32.458939
2018.03.10,Aichi,40,63,31.667255
2018.03.11,Aichi,51,85,41.592567
2018.03.12,Aichi,59,85,48.116894
2018.03.13,Aichi,57,85,46.485809
2018.03.14,Aichi,100,85,81.554054
2018.03.15,Aichi,76,85,61.981083
2018.03.16,Aichi,53,85,43.223648
2018.03.17,Aichi,48,85,39.145943
2018.03.18,Aichi,56,48,44.55595
2018.03.19,Aichi,28,48,22.277975
2018.03.20,Aichi,28,48,22.277975
2018.03.21,Aichi,31,48,24.664902
2018.03.22,Aichi,33,48,26.256184
2018.03.23,Aichi,36,48,28.64311
2018.03.24,Aichi,45,48,35.803886
2018.03.25,Aichi,63,90,49.597946
2018.03.26,Aichi,79,90,62.194248
2018.03.27,Aichi,64,90,50.385212
2018.03.28,Aichi,58,90,45.661598
2018.03.29,Aichi,64,90,50.385212
2018.03.30,Aichi,91,90,71.641472
2018.03.31,Aichi,68,90,53.53429
2018.04.01,Aichi,53,86,43.245159
2018.04.02,Aichi,82,86,66.907608
2018.04.03,Aichi,85,86,69.355446
2018.04.04,Aichi,90,86,73.435181
2018.04.05,Aichi,70,86,57.116249
2018.04.06,Aichi,38,86,31.005964
2018.04.07,Aichi,31,86,25.29434
2018.04.08,Aichi,35,53,28.425537
2018.04.09,Aichi,45,53,36.547123
2018.04.10,Aichi,42,53,34.110645
2018.04.11,Aichi,32,53,25.989063
2018.04.12,Aichi,40,53,32.486328
2018.04.13,Aichi,45,53,36.547123
2018.04.14,Aichi,39,53,31.674171
2018.04.15,Aichi,34,57,27.704292
2018.04.16,Aichi,42,57,34.222946
2018.04.17,Aichi,34,57,27.704292
2018.04.18,Aichi,35,57,28.519123
2018.04.19,Aichi,50,57,40.741604
2018.04.20,Aichi,41,57,33.408115
2018.04.21,Aichi,62,57,50.519592
2018.04.22,Aichi,41,51,34.128963
2018.04.23,Aichi,31,51,25.804825
2018.04.24,Aichi,23,51,19.145515
2018.04.25,Aichi,46,51,38.291031
2018.04.26,Aichi,39,51,32.464134
2018.04.27,Aichi,34,51,28.302069
2018.04.28,Aichi,47,51,39.123444
2018.04.29,Aichi,36,41,28.842936
2018.04.30,Aichi,35,41,28.041742
2018.05.01,Aichi,41,41,32.8489
2018.05.02,Aichi,24,41,19.228622
2018.05.03,Aichi,19,41,15.222659
2018.05.04,Aichi,22,41,17.626238
2018.05.05,Aichi,41,41,32.8489
2018.05.06,Aichi,35,47,27.481178
2018.05.07,Aichi,47,47,36.903294
2018.05.08,Aichi,34,47,26.695999
2018.05.09,Aichi,37,47,29.051531
2018.05.10,Aichi,30,47,23.555296
2018.05.11,Aichi,37,47,29.051531
2018.05.12,Aichi,35,47,27.481178
2018.05.13,Aichi,37,39,31.046362
2018.05.14,Aichi,41,39,34.402725
2018.05.15,Aichi,34,39,28.529089
2018.05.16,Aichi,24,39,20.13818
2018.05.17,Aichi,29,39,24.333635
2018.05.18,Aichi,14,39,11.747272
2018.05.19,Aichi,19,39,15.942726
2018.05.20,Aichi,19,41,16.109415
2018.05.21,Aichi,41,41,34.762424
2018.05.22,Aichi,32,41,27.131649
2018.05.23,Aichi,32,41,27.131649
2018.05.24,Aichi,15,41,12.71796
2018.05.25,Aichi,40,41,33.914558
2018.05.26,Aichi,27,41,22.892328
2018.05.27,Aichi,28,33,22.113707
2018.05.28,Aichi,21,33,16.585279
2018.05.29,Aichi,24,33,18.954603
2018.05.30,Aichi,16,33,12.636403
2018.05.31,Aichi,29,33,22.903481
2018.06.01,Aichi,15,33,11.846628
2018.06.02,Aichi,45,33,35.539883
2018.06.03,Aichi,23,28,18.790684
2018.06.04,Aichi,19,28,15.522738
2018.06.05,Aichi,27,28,22.058628
2018.06.06,Aichi,19,28,15.522738
2018.06.07,Aichi,32,28,26.14356
2018.06.08,Aichi,19,28,15.522738
2018.06.09,Aichi,7,28,5.718904
2018.06.10,Aichi,24,39,20.036983
2018.06.11,Aichi,35,39,29.220602
2018.06.12,Aichi,37,39,30.890348
2018.06.13,Aichi,38,39,31.725224
2018.06.14,Aichi,23,39,19.20211
2018.06.15,Aichi,14,39,11.68824
2018.06.16,Aichi,28,39,23.37648
2018.06.17,Aichi,27,29,21.519871
2018.06.18,Aichi,23,29,18.331741
2018.06.19,Aichi,21,29,16.737677
2018.06.20,Aichi,18,29,14.34658
2018.06.21,Aichi,24,29,19.128773
2018.06.22,Aichi,22,29,17.53471
2018.06.23,Aichi,20,29,15.940645
2018.06.24,Aichi,25,29,21.010202
2018.06.25,Aichi,12,29,10.084897
2018.06.26,Aichi,24,29,20.169794
2018.06.27,Aichi,14,29,11.765713
2018.06.28,Aichi,27,29,22.691019
2018.06.29,Aichi,26,29,21.850611
2018.06.30,Aichi,19,29,15.967753
2018.07.01,Aichi,17,26,9.1849747
2018.07.02,Aichi,28,26,15.128194
2018.07.03,Aichi,22,26,11.886438
2018.07.04,Aichi,46,26,24.853462
2018.07.05,Aichi,44,26,23.772877
2018.07.06,Aichi,23,26,12.426731
2018.07.07,Aichi,25,26,13.507316
2018.07.08,Aichi,20,29,10.884582
2018.07.09,Aichi,27,29,14.694185
2018.07.10,Aichi,28,29,15.238414
2018.07.11,Aichi,30,29,16.326872
2018.07.12,Aichi,40,29,21.769163
2018.07.13,Aichi,43,29,23.40185
2018.07.14,Aichi,39,29,21.224932
2018.07.15,Aichi,51,38,28.567057
2018.07.16,Aichi,41,38,22.965672
2018.07.17,Aichi,53,38,29.687332
2018.07.18,Aichi,39,38,21.845396
2018.07.19,Aichi,21,38,11.762906
2018.07.20,Aichi,49,38,27.446779
2018.07.21,Aichi,35,38,19.604841
2018.07.22,Aichi,41,35,21.226042
2018.07.23,Aichi,41,35,21.226042
2018.07.24,Aichi,44,35,22.779165
2018.07.25,Aichi,50,35,25.885416
2018.07.26,Aichi,40,35,20.708332
2018.07.27,Aichi,44,35,22.779165
2018.07.28,Aichi,28,35,14.495832
2018.07.29,Aichi,30,28,15.6262
2018.07.30,Aichi,41,28,21.355806
2018.07.31,Aichi,27,28,14.063579
2018.08.01,Aichi,28,28,14.584453
2018.08.02,Aichi,33,28,17.18882
2018.08.03,Aichi,45,28,23.439299
2018.08.04,Aichi,25,28,13.021832
2018.08.05,Aichi,59,33,32.148136
2018.08.06,Aichi,50,33,27.244184
2018.08.07,Aichi,30,33,16.346512
2018.08.08,Aichi,30,33,16.346512
2018.08.09,Aichi,20,33,10.897674
2018.08.10,Aichi,24,33,13.077209
2018.08.11,Aichi,45,33,24.519766
2018.08.12,Aichi,31,27,17.651583
2018.08.13,Aichi,63,27,35.872574
2018.08.14,Aichi,10,27,5.6940589
2018.08.15,Aichi,13,27,7.4022765
2018.08.16,Aichi,23,27,13.096335
2018.08.17,Aichi,23,27,13.096335
2018.08.18,Aichi,39,27,22.206829
2018.08.19,Aichi,38,27,21.745075
2018.08.20,Aichi,14,27,8.011343
2018.08.21,Aichi,33,27,18.883881
2018.08.22,Aichi,34,27,19.456118
2018.08.23,Aichi,41,27,23.461792
2018.08.24,Aichi,27,27,15.450448
2018.08.25,Aichi,14,27,8.011343
2018.08.26,Aichi,35,29,19.477026
2018.08.27,Aichi,31,29,17.25108
2018.08.28,Aichi,27,29,15.025135
2018.08.29,Aichi,24,29,13.355676
2018.08.30,Aichi,30,29,16.694595
2018.08.31,Aichi,43,29,23.928917
2018.09.01,Aichi,32,29,17.807568
2018.09.02,Aichi,35,31,17.376314
2018.09.03,Aichi,27,31,13.404586
2018.09.04,Aichi,29,31,14.397517
2018.09.05,Aichi,72,31,35.74556
2018.09.06,Aichi,37,31,18.369247
2018.09.07,Aichi,37,31,18.369247
2018.09.08,Aichi,29,31,14.397517
2018.09.09,Aichi,25,24,14.35955
2018.09.10,Aichi,23,24,13.210786
2018.09.11,Aichi,24,24,13.785168
2018.09.12,Aichi,20,24,11.487639
2018.09.13,Aichi,37,24,21.252134
2018.09.14,Aichi,20,24,11.487639
2018.09.15,Aichi,29,24,16.657078
2018.09.16,Aichi,36,36,20.297646
2018.09.17,Aichi,29,36,16.350882
2018.09.18,Aichi,31,36,17.478529
2018.09.19,Aichi,49,36,27.62735
2018.09.20,Aichi,61,36,34.393234
2018.09.21,Aichi,38,36,21.425293
2018.09.22,Aichi,28,36,15.787057
2018.09.23,Aichi,59,34,31.417498
2018.09.24,Aichi,23,34,12.247499
2018.09.25,Aichi,25,34,13.312499
2018.09.26,Aichi,32,34,17.039999
2018.09.27,Aichi,29,34,15.442499
2018.09.28,Aichi,51,34,27.157497
2018.09.29,Aichi,53,34,28.222498
2018.09.30,Aichi,33,43,17.320744
2018.10.01,Aichi,32,43,16.795874
2018.10.02,Aichi,90,43,47.238396
2018.10.03,Aichi,62,43,32.542004
2018.10.04,Aichi,42,43,22.044582
2018.10.05,Aichi,70,43,36.740971
2018.10.06,Aichi,20,43,10.49742
2018.10.07,Aichi,27,40,14.937662
2018.10.08,Aichi,60,40,33.194805
2018.10.09,Aichi,37,40,20.470129
2018.10.10,Aichi,48,40,26.555843
2018.10.11,Aichi,51,40,28.215582
2018.10.12,Aichi,43,40,23.78961
2018.10.13,Aichi,42,40,23.236362
2018.10.14,Aichi,42,50,21.76642
2018.10.15,Aichi,60,50,31.094889
2018.10.16,Aichi,64,50,33.167881
2018.10.17,Aichi,68,50,35.240875
2018.10.18,Aichi,64,50,33.167881
2018.10.19,Aichi,65,50,33.686131
2018.10.20,Aichi,48,50,24.87591
2018.10.21,Aichi,61,50,32.645725
2018.10.22,Aichi,65,50,34.78643
2018.10.23,Aichi,50,50,26.758791
2018.10.24,Aichi,25,50,13.379395
2018.10.25,Aichi,58,50,31.040197
2018.10.26,Aichi,100,50,53.517582
2018.10.27,Aichi,39,50,20.871859
2018.10.28,Aichi,75,56,38.643623
2018.10.29,Aichi,78,56,40.189369
2018.10.30,Aichi,72,56,37.097878
2018.10.31,Aichi,38,56,19.579435
2018.11.01,Aichi,79,56,40.704613
2018.11.02,Aichi,50,56,25.762417
2018.11.03,Aichi,71,56,36.58263
2018.11.04,Aichi,67,48,36.436592
2018.11.05,Aichi,50,48,27.191484
2018.11.06,Aichi,56,48,30.454464
2018.11.07,Aichi,35,48,19.03404
2018.11.08,Aichi,56,48,30.454464
2018.11.09,Aichi,59,48,32.085953
2018.11.10,Aichi,53,48,28.822975
2018.11.11,Aichi,83,51,41.454205
2018.11.12,Aichi,63,51,31.46524
2018.11.13,Aichi,87,51,43.452
2018.11.14,Aichi,51,51,25.471863
2018.11.15,Aichi,47,51,23.474068
2018.11.16,Aichi,48,51,23.973516
2018.11.17,Aichi,56,51,27.969103
2018.11.18,Aichi,27,43,14.294394
2018.11.19,Aichi,73,43,38.647804
2018.11.20,Aichi,40,43,21.17688
2018.11.21,Aichi,65,43,34.412426
2018.11.22,Aichi,58,43,30.706474
2018.11.23,Aichi,31,43,16.412081
2018.11.24,Aichi,52,43,27.529942
2018.11.25,Aichi,41,50,22.449869
2018.11.26,Aichi,64,50,35.043697
2018.11.27,Aichi,25,50,13.688945
2018.11.28,Aichi,86,50,47.08997
2018.11.29,Aichi,71,50,38.876602
2018.11.30,Aichi,66,50,36.138813
2018.12.01,Aichi,36,50,19.71208
2018.12.02,Aichi,28,38,15.008741
2018.12.03,Aichi,53,38,28.409401
2018.12.04,Aichi,60,38,32.161587
2018.12.05,Aichi,51,38,27.337349
2018.12.06,Aichi,39,38,20.905033
2018.12.07,Aichi,30,38,16.080793
2018.12.08,Aichi,41,38,21.977085
2018.12.09,Aichi,29,35,16.073978
2018.12.10,Aichi,45,35,24.942381
2018.12.11,Aichi,45,35,24.942381
2018.12.12,Aichi,38,35,21.062454
2018.12.13,Aichi,62,35,34.365055
2018.12.14,Aichi,39,35,21.616728
2018.12.15,Aichi,11,35,6.0970259
2018.12.16,Aichi,29,42,16.472
2018.12.17,Aichi,67,42,38.055996
2018.12.18,Aichi,58,42,32.944
2018.12.19,Aichi,23,42,13.063999
2018.12.20,Aichi,57,42,32.375999
2018.12.21,Aichi,45,42,25.559998
2018.12.22,Aichi,36,42,20.447998
2018.12.23,Aichi,32,39,17.261297
2018.12.24,Aichi,55,39,29.667854
2018.12.25,Aichi,64,39,34.522594
2018.12.26,Aichi,38,39,20.497789
2018.12.27,Aichi,42,39,22.655453
2018.12.28,Aichi,50,39,26.970776
2018.12.29,Aichi,27,39,14.564219
2018.12.30,Aichi,16,50,16.07547
2018.12.31,Aichi,20,50,20.094337
2019.01.01,Aichi,29,50,29.136789
2019.01.02,Aichi,49,50,49.231129
2019.01.03,Aichi,36,50,36.169811
2019.01.04,Aichi,26,50,26.122641
2019.01.05,Aichi,36,50,36.169811
2019.01.06,Aichi,22,47,23.061987
2019.01.07,Aichi,25,47,26.206804
2019.01.08,Aichi,35,47,36.689526
2019.01.09,Aichi,27,47,28.30335
2019.01.10,Aichi,37,47,38.786068
2019.01.11,Aichi,25,47,26.206804
2019.01.12,Aichi,20,47,20.965443
2019.01.13,Aichi,31,50,31.146225
2019.01.14,Aichi,36,50,36.169811
2019.01.15,Aichi,23,50,23.10849
2019.01.16,Aichi,25,50,25.117924
2019.01.17,Aichi,39,50,39.18396
2019.01.18,Aichi,27,50,27.127356
2019.01.19,Aichi,31,50,31.146225
2019.01.20,Aichi,19,38,19.344149
2019.01.21,Aichi,25,38,25.452827
2019.01.22,Aichi,25,38,25.452827
2019.01.23,Aichi,26,38,26.470942
2019.01.24,Aichi,34,38,34.615849
2019.01.25,Aichi,8,38,8.1449051
2019.01.26,Aichi,22,38,22.398489
2019.01.27,Aichi,29,45,30.050266
2019.01.28,Aichi,32,45,33.158916
2019.01.29,Aichi,24,45,24.869186
2019.01.30,Aichi,21,45,21.760538
2019.01.31,Aichi,30,45,31.086483
2019.02.01,Aichi,22,45,22.796755
2019.02.02,Aichi,27,45,27.977837
2019.02.03,Aichi,33,38,31.98826
2019.02.04,Aichi,24,38,23.264189
2019.02.05,Aichi,18,38,17.448143
2019.02.06,Aichi,28,38,27.141554
2019.02.07,Aichi,26,38,25.202873
2019.02.08,Aichi,20,38,19.386826
2019.02.09,Aichi,18,38,17.448143
2019.02.10,Aichi,25,41,25.991072
2019.02.11,Aichi,14,41,14.554999
2019.02.12,Aichi,26,41,27.030714
2019.02.13,Aichi,26,41,27.030714
2019.02.14,Aichi,28,41,29.109999
2019.02.15,Aichi,19,41,19.753214
2019.02.16,Aichi,30,41,31.189283
2019.02.17,Aichi,18,36,17.361509
2019.02.18,Aichi,13,36,12.538868
2019.02.19,Aichi,13,36,12.538868
2019.02.20,Aichi,28,36,27.006792
2019.02.21,Aichi,25,36,24.113207
2019.02.22,Aichi,31,36,29.900375
2019.02.23,Aichi,31,36,29.900375
2019.02.24,Aichi,35,86,35.226921
2019.02.25,Aichi,55,86,55.35659
2019.02.26,Aichi,65,86,65.421425
2019.02.27,Aichi,39,86,39.252853
2019.02.28,Aichi,35,86,35.226921
2019.03.01,Aichi,51,86,51.330654
2019.03.02,Aichi,84,86,84.544609
2019.03.03,Aichi,43,100,43
2019.03.04,Aichi,36,100,35.999996
2019.03.05,Aichi,100,100,100
2019.03.06,Aichi,62,100,61.999996
2019.03.07,Aichi,71,100,71
2019.03.08,Aichi,63,100,62.999996
2019.03.09,Aichi,51,100,50.999996
2019.03.10,Aichi,43,64,43.744476
2019.03.11,Aichi,20,64,20.34627
2019.03.12,Aichi,34,64,34.588657
2019.03.13,Aichi,56,64,56.969547
2019.03.14,Aichi,54,64,54.934925
2019.03.15,Aichi,32,64,32.554028
2019.03.16,Aichi,29,64,29.502087
2019.03.17,Aichi,28,64,29.248734
2019.03.18,Aichi,46,64,48.051491
2019.03.19,Aichi,39,64,40.739307
2019.03.20,Aichi,45,64,47.006893
2019.03.21,Aichi,18,64,18.802757
2019.03.22,Aichi,31,64,32.382526
2019.03.23,Aichi,54,64,56.408276
2019.03.24,Aichi,30,58,30.254692
2019.03.25,Aichi,37,58,37.314121
2019.03.26,Aichi,42,58,42.356567
2019.03.27,Aichi,28,58,28.237713
2019.03.28,Aichi,46,58,46.390526
2019.03.29,Aichi,26,58,26.220734
2019.03.30,Aichi,36,58,36.30563
2019.03.31,Aichi,11,44,11.51866
2019.04.01,Aichi,21,44,21.990166
2019.04.02,Aichi,13,44,13.61296
2019.04.03,Aichi,16,44,16.754414
2019.04.04,Aichi,22,44,23.037319
2019.04.05,Aichi,41,44,42.933182
2019.04.06,Aichi,55,44,57.593296
2019.04.07,Aichi,41,52,41.283272
2019.04.08,Aichi,33,52,33.227997
2019.04.09,Aichi,28,52,28.193451
2019.04.10,Aichi,37,52,37.255634
2019.04.11,Aichi,30,52,30.207272
2019.04.12,Aichi,27,52,27.186543
2019.04.13,Aichi,24,52,24.165817
2019.04.14,Aichi,24,48,24.660904
2019.04.15,Aichi,19,48,19.523214
2019.04.16,Aichi,30,48,30.82613
2019.04.17,Aichi,28,48,28.771053
2019.04.18,Aichi,41,48,42.129044
2019.04.19,Aichi,25,48,25.68844
2019.04.20,Aichi,32,48,32.881203
2019.04.21,Aichi,36,58,36.755699
2019.04.22,Aichi,34,58,34.713715
2019.04.23,Aichi,37,58,37.776688
2019.04.24,Aichi,40,58,40.839664
2019.04.25,Aichi,29,58,29.608757
2019.04.26,Aichi,39,58,39.818672
2019.04.27,Aichi,27,58,27.566774
2019.04.28,Aichi,24,57,24.081318
2019.04.29,Aichi,32,57,32.108425
2019.04.30,Aichi,32,57,32.108425
2019.05.01,Aichi,35,57,35.118591
2019.05.02,Aichi,42,57,42.142307
2019.05.03,Aichi,40,57,40.135532
2019.05.04,Aichi,37,57,37.125366
2019.05.05,Aichi,41,54,40.306152
2019.05.06,Aichi,26,54,25.560001
2019.05.07,Aichi,31,54,30.475386
2019.05.08,Aichi,32,54,31.458462
2019.05.09,Aichi,20,54,19.661537
2019.05.10,Aichi,51,54,50.136925
2019.05.11,Aichi,33,54,32.441536
2019.05.12,Aichi,33,42,33.357964
2019.05.13,Aichi,30,42,30.325422
2019.05.14,Aichi,22,42,22.238644
2019.05.15,Aichi,24,42,24.260338
2019.05.16,Aichi,20,42,20.216946
2019.05.17,Aichi,20,42,20.216946
2019.05.18,Aichi,28,42,28.303728
2019.05.19,Aichi,34,49,34.620289
2019.05.20,Aichi,15,49,15.273658
2019.05.21,Aichi,47,49,47.85746
2019.05.22,Aichi,21,49,21.38312
2019.05.23,Aichi,23,49,23.419607
2019.05.24,Aichi,35,49,35.638535
2019.05.25,Aichi,30,49,30.547316
2019.05.26,Aichi,21,43,22.364998
2019.05.27,Aichi,26,43,27.689999
2019.05.28,Aichi,28,43,29.819998
2019.05.29,Aichi,25,43,26.624998
2019.05.30,Aichi,32,43,34.079998
2019.05.31,Aichi,18,43,19.169998
2019.06.01,Aichi,22,43,23.429998
2019.06.02,Aichi,18,36,17.809547
2019.06.03,Aichi,31,36,30.671999
2019.06.04,Aichi,26,36,25.724903
2019.06.05,Aichi,14,36,13.85187
2019.06.06,Aichi,25,36,24.735481
2019.06.07,Aichi,33,36,32.650837
2019.06.08,Aichi,8,36,7.9153543
2019.06.09,Aichi,31,31,31.983276
2019.06.10,Aichi,15,31,15.47578
2019.06.11,Aichi,9,31,9.2854671
2019.06.12,Aichi,14,31,14.44406
2019.06.13,Aichi,25,31,25.792965
2019.06.14,Aichi,21,31,21.66609
2019.06.15,Aichi,13,31,13.412342
2019.06.16,Aichi,21,34,21.571915
2019.06.17,Aichi,30,34,30.817022
2019.06.18,Aichi,26,34,26.708086
2019.06.19,Aichi,24,34,24.653616
2019.06.20,Aichi,12,34,12.326808
2019.06.21,Aichi,9,34,9.2451067
2019.06.22,Aichi,19,34,19.517447
2019.06.23,Aichi,18,29,18.845083
2019.06.24,Aichi,15,29,15.704236
2019.06.25,Aichi,28,29,29.314573
2019.06.26,Aichi,14,29,14.657287
2019.06.27,Aichi,11,29,11.51644
2019.06.28,Aichi,17,29,17.798134
2019.06.29,Aichi,15,29,15.704236
2019.06.30,Aichi,18,26,17.643185
2019.07.01,Aichi,7,26,6.861239
2019.07.02,Aichi,20,26,19.603539
2019.07.03,Aichi,17,26,16.663008
2019.07.04,Aichi,21,26,20.583715
2019.07.05,Aichi,22,26,21.563894
2019.07.06,Aichi,8,26,7.8414159
2019.07.07,Aichi,39,30,19.936798
2019.07.08,Aichi,45,30,23.003998
2019.07.09,Aichi,25,30,12.779999
2019.07.10,Aichi,41,30,20.959198
2019.07.11,Aichi,20,30,10.223999
2019.07.12,Aichi,37,30,18.914398
2019.07.13,Aichi,43,30,21.981598
2019.07.14,Aichi,27,29,12.173648
2019.07.15,Aichi,41,29,18.48591
2019.07.16,Aichi,47,29,21.191166
2019.07.17,Aichi,45,29,20.289415
2019.07.18,Aichi,33,29,14.878903
2019.07.19,Aichi,16,29,7.2140141
2019.07.20,Aichi,65,29,29.306931
2019.07.21,Aichi,47,32,21.867029
2019.07.22,Aichi,24,32,11.166142
2019.07.23,Aichi,72,32,33.498425
2019.07.24,Aichi,47,32,21.867029
2019.07.25,Aichi,17,32,7.9093509
2019.07.26,Aichi,37,32,17.214468
2019.07.27,Aichi,49,32,22.797541
2019.07.28,Aichi,41,29,20.423952
2019.07.29,Aichi,29,29,14.44621
2019.07.30,Aichi,38,29,18.929516
2019.07.31,Aichi,21,29,10.461049
2019.08.01,Aichi,34,29,16.936935
2019.08.02,Aichi,43,29,21.420242
2019.08.03,Aichi,42,29,20.922098
2019.08.04,Aichi,37,26,17.146944
2019.08.05,Aichi,29,26,13.439496
2019.08.06,Aichi,29,26,13.439496
2019.08.07,Aichi,45,26,20.854391
2019.08.08,Aichi,49,26,22.708117
2019.08.09,Aichi,20,26,9.2686186
2019.08.10,Aichi,30,26,13.902927
