date,prefecture,raw_daily,raw_weekly,pollen_harmonized_daily
2017.10.04,Aichi,69,4,3.9666331
2017.10.05,Aichi,44,4,2.5294471
2017.10.06,Aichi,100,4,5.7487435
2017.10.07,Aichi,44,4,2.5294471
2017.10.08,Aichi,38,3,2.0188234
2017.10.09,Aichi,36,3,1.9125696
2017.10.10,Aichi,92,3,4.8876781
2017.10.11,Aichi,67,3,3.5595045
2017.10.12,Aichi,54,3,2.8688545
2017.10.13,Aichi,12,3,.63752323
2017.10.14,Aichi,24,3,1.2750465
2017.10.15,Aichi,18,1,.65999997
2017.10.16,Aichi,25,1,.91666663
2017.10.17,Aichi,13,1,.47666663
2017.10.18,Aichi,26,1,.95333326
2017.10.19,Aichi,31,1,1.1366665
2017.10.20,Aichi,31,1,1.1366665
2017.10.21,Aichi,12,1,.43999997
2017.10.22,Aichi,20,2,1.2640884
2017.10.23,Aichi,47,2,2.9706078
2017.10.24,Aichi,19,2,1.200884
2017.10.25,Aichi,6,2,.37922654
2017.10.26,Aichi,32,2,2.0225415
2017.10.27,Aichi,39,2,2.4649723
2017.10.28,Aichi,18,2,1.1376796
2017.10.29,Aichi,23,3,1.3470308
2017.10.30,Aichi,58,3,3.3968601
2017.10.31,Aichi,60,3,3.5139933
2017.11.01,Aichi,53,3,3.1040275
2017.11.02,Aichi,52,3,3.0454607
2017.11.03,Aichi,34,3,1.9912628
2017.11.04,Aichi,13,3,.76136518
2017.11.05,Aichi,88,2,3.7564178
2017.11.06,Aichi,41,2,1.7501493
2017.11.07,Aichi,20,2,.85373139
2017.11.08,Aichi,27,2,1.1525373
2017.11.09,Aichi,14,2,.5976119
2017.11.10,Aichi,52,2,2.2197015
2017.11.11,Aichi,26,2,1.1098508
2017.11.12,Aichi,32,2,1.8212936
2017.11.13,Aichi,58,2,3.3010945
2017.11.14,Aichi,61,2,3.4718409
2017.11.15,Aichi,14,2,.79681593
2017.11.16,Aichi,22,2,1.2521393
2017.11.17,Aichi,7,2,.39840797
2017.11.18,Aichi,7,2,.39840797
2017.11.19,Aichi,29,1,1.1764539
2017.11.20,Aichi,23,1,.93304968
2017.11.21,Aichi,22,1,.89248228
2017.11.22,Aichi,30,1,1.2170213
2017.11.23,Aichi,0,1,0
2017.11.24,Aichi,30,1,1.2170213
2017.11.25,Aichi,7,1,.28397164
2017.11.26,Aichi,15,2,.99190754
2017.11.27,Aichi,30,2,1.9838151
2017.11.28,Aichi,21,2,1.3886706
2017.11.29,Aichi,21,2,1.3886706
2017.11.30,Aichi,43,2,2.8434684
2017.12.01,Aichi,29,2,1.917688
2017.12.02,Aichi,14,2,.92578036
2017.12.03,Aichi,21,1,.96870971
2017.12.04,Aichi,7,1,.32290322
2017.12.05,Aichi,7,1,.32290322
2017.12.06,Aichi,30,1,1.383871
2017.12.07,Aichi,15,1,.69193548
2017.12.08,Aichi,22,1,1.0148387
2017.12.09,Aichi,22,1,1.0148387
2017.12.10,Aichi,14,1,.60210526
2017.12.11,Aichi,7,1,.30105263
2017.12.12,Aichi,15,1,.64511281
2017.12.13,Aichi,37,1,1.5912782
2017.12.14,Aichi,23,1,.98917294
2017.12.15,Aichi,22,1,.94616538
2017.12.16,Aichi,15,1,.64511281
2017.12.17,Aichi,14,2,1.0266665
2017.12.18,Aichi,15,2,1.0999999
2017.12.19,Aichi,30,2,2.1999998
2017.12.20,Aichi,38,2,2.7866664
2017.12.21,Aichi,0,2,0
2017.12.22,Aichi,44,2,3.2266662
2017.12.23,Aichi,15,2,1.0999999
2017.12.24,Aichi,14,1,.76999998
2017.12.25,Aichi,7,1,.38499999
2017.12.26,Aichi,22,1,1.21
2017.12.27,Aichi,0,1,0
2017.12.28,Aichi,15,1,.82499999
2017.12.29,Aichi,15,1,.82499999
2017.12.30,Aichi,31,1,1.705
2017.12.31,Aichi,1,2,.81714284
2018.01.01,Aichi,1,2,.81714284
2018.01.02,Aichi,1,2,.81714284
2018.01.03,Aichi,2,2,1.6342857
2018.01.04,Aichi,3,2,2.4514284
2018.01.05,Aichi,3,2,2.4514284
2018.01.06,Aichi,3,2,2.4514284
2018.01.07,Aichi,2,2,1.1439999
2018.01.08,Aichi,1,2,.57199997
2018.01.09,Aichi,2,2,1.1439999
2018.01.10,Aichi,4,2,2.2879999
2018.01.11,Aichi,4,2,2.2879999
2018.01.12,Aichi,3,2,1.7159998
2018.01.13,Aichi,4,2,2.2879999
2018.01.14,Aichi,3,3,2.3400002
2018.01.15,Aichi,4,3,3.1200001
2018.01.16,Aichi,3,3,2.3400002
2018.01.17,Aichi,3,3,2.3400002
2018.01.18,Aichi,3,3,2.3400002
2018.01.19,Aichi,4,3,3.1200001
2018.01.20,Aichi,2,3,1.5600001
2018.01.21,Aichi,4,3,2.5422223
2018.01.22,Aichi,6,3,3.8133335
2018.01.23,Aichi,2,3,1.2711111
2018.01.24,Aichi,3,3,1.9066668
2018.01.25,Aichi,5,3,3.1777778
2018.01.26,Aichi,4,3,2.5422223
2018.01.27,Aichi,3,3,1.9066668
2018.01.28,Aichi,6,6,4.788837
2018.01.29,Aichi,8,6,6.3851161
2018.01.30,Aichi,4,6,3.1925581
2018.01.31,Aichi,6,6,4.788837
2018.02.01,Aichi,6,6,4.788837
2018.02.02,Aichi,8,6,6.3851161
2018.02.03,Aichi,5,6,3.9906976
2018.02.04,Aichi,7,7,5.3900003
2018.02.05,Aichi,7,7,5.3900003
2018.02.06,Aichi,7,7,5.3900003
2018.02.07,Aichi,10,7,7.6999998
2018.02.08,Aichi,6,7,4.6199999
2018.02.09,Aichi,9,7,6.9299998
2018.02.10,Aichi,6,7,4.6199999
2018.02.11,Aichi,4,9,2.9002817
2018.02.12,Aichi,9,9,6.5256333
2018.02.13,Aichi,13,9,9.4259148
2018.02.14,Aichi,14,9,10.150986
2018.02.15,Aichi,13,9,9.4259148
2018.02.16,Aichi,10,9,7.2507043
2018.02.17,Aichi,8,9,5.8005633
2018.02.18,Aichi,12,12,9.1519995
2018.02.19,Aichi,11,12,8.3893328
2018.02.20,Aichi,17,12,12.965333
2018.02.21,Aichi,15,12,11.44
2018.02.22,Aichi,10,12,7.6266661
2018.02.23,Aichi,14,12,10.677333
2018.02.24,Aichi,11,12,8.3893328
2018.02.25,Aichi,18,27,13.174975
2018.02.26,Aichi,22,27,16.102749
2018.02.27,Aichi,29,27,21.226351
2018.02.28,Aichi,25,27,18.298578
2018.03.01,Aichi,48,27,35.13327
2018.03.02,Aichi,39,27,28.545782
2018.03.03,Aichi,30,27,21.958294
2018.03.04,Aichi,41,46,28.767786
2018.03.05,Aichi,30,46,21.049601
2018.03.06,Aichi,56,46,39.292587
2018.03.07,Aichi,83,46,58.237225
2018.03.08,Aichi,65,46,45.607464
2018.03.09,Aichi,44,46,30.872747
2018.03.10,Aichi,56,46,39.292587
2018.03.11,Aichi,51,61,36.39043
2018.03.12,Aichi,61,61,43.525806
2018.03.13,Aichi,73,61,52.088261
2018.03.14,Aichi,100,61,71.353783
2018.03.15,Aichi,87,61,62.077793
2018.03.16,Aichi,62,61,44.239346
2018.03.17,Aichi,55,61,39.244583
2018.03.18,Aichi,51,26,38.306667
2018.03.19,Aichi,29,26,21.782221
2018.03.20,Aichi,27,26,20.280001
2018.03.21,Aichi,16,26,12.017777
2018.03.22,Aichi,19,26,14.27111
2018.03.23,Aichi,22,26,16.524443
2018.03.24,Aichi,34,26,25.537777
2018.03.25,Aichi,39,48,27.526581
2018.03.26,Aichi,47,48,33.173058
2018.03.27,Aichi,50,48,35.290489
2018.03.28,Aichi,51,48,35.9963
2018.03.29,Aichi,63,48,44.466015
2018.03.30,Aichi,76,48,53.641541
2018.03.31,Aichi,63,48,44.466015
2018.04.01,Aichi,50,37,35.871185
2018.04.02,Aichi,50,37,35.871185
2018.04.03,Aichi,37,37,26.544678
2018.04.04,Aichi,60,37,43.045425
2018.04.05,Aichi,48,37,34.436337
2018.04.06,Aichi,31,37,22.240135
2018.04.07,Aichi,19,37,13.631051
2018.04.08,Aichi,30,20,22.141935
2018.04.09,Aichi,29,20,21.403872
2018.04.10,Aichi,25,20,18.451614
2018.04.11,Aichi,19,20,14.023226
2018.04.12,Aichi,16,20,11.809032
2018.04.13,Aichi,20,20,14.76129
2018.04.14,Aichi,16,20,11.809032
2018.04.15,Aichi,17,16,12.446719
2018.04.16,Aichi,21,16,15.37536
2018.04.17,Aichi,11,16,8.0537596
2018.04.18,Aichi,22,16,16.107519
2018.04.19,Aichi,21,16,15.37536
2018.04.20,Aichi,17,16,12.446719
2018.04.21,Aichi,16,16,11.71456
2018.04.22,Aichi,18,11,13.811707
2018.04.23,Aichi,14,11,10.742438
2018.04.24,Aichi,14,11,10.742438
2018.04.25,Aichi,7,11,5.3712192
2018.04.26,Aichi,11,11,8.4404879
2018.04.27,Aichi,9,11,6.9058537
2018.04.28,Aichi,9,11,6.9058537
2018.04.29,Aichi,8,6,6.1013331
2018.04.30,Aichi,8,6,6.1013331
2018.05.01,Aichi,8,6,6.1013331
2018.05.02,Aichi,7,6,5.3386664
2018.05.03,Aichi,6,6,4.5759997
2018.05.04,Aichi,3,6,2.2879999
2018.05.05,Aichi,5,6,3.813333
2018.05.06,Aichi,7,6,5.46
2018.05.07,Aichi,5,6,3.9000001
2018.05.08,Aichi,6,6,4.6800003
2018.05.09,Aichi,5,6,3.9000001
2018.05.10,Aichi,5,6,3.9000001
2018.05.11,Aichi,5,6,3.9000001
2018.05.12,Aichi,11,6,8.5799999
2018.05.13,Aichi,4,7,2.8599999
2018.05.14,Aichi,7,7,5.0050001
2018.05.15,Aichi,8,7,5.7199998
2018.05.16,Aichi,13,7,9.2950001
2018.05.17,Aichi,7,7,5.0050001
2018.05.18,Aichi,9,7,6.4349999
2018.05.19,Aichi,8,7,5.7199998
2018.05.20,Aichi,7,7,5.3900003
2018.05.21,Aichi,10,7,7.6999998
2018.05.22,Aichi,11,7,8.4700003
2018.05.23,Aichi,5,7,3.8499999
2018.05.24,Aichi,7,7,5.3900003
2018.05.25,Aichi,7,7,5.3900003
2018.05.26,Aichi,5,7,3.8499999
2018.05.27,Aichi,5,4,4.2370367
2018.05.28,Aichi,4,4,3.3896296
2018.05.29,Aichi,5,4,4.2370367
2018.05.30,Aichi,4,4,3.3896296
2018.05.31,Aichi,4,4,3.3896296
2018.06.01,Aichi,2,4,1.6948148
2018.06.02,Aichi,3,4,2.5422223
2018.06.03,Aichi,7,4,6.4064002
2018.06.04,Aichi,2,4,1.8304
2018.06.05,Aichi,3,4,2.7456
2018.06.06,Aichi,3,4,2.7456
2018.06.07,Aichi,6,4,5.4912
2018.06.08,Aichi,3,4,2.7456
2018.06.09,Aichi,1,4,.9152
2018.06.10,Aichi,1,2,.81714284
2018.06.11,Aichi,1,2,.81714284
2018.06.12,Aichi,3,2,2.4514284
2018.06.13,Aichi,5,2,4.0857143
2018.06.14,Aichi,3,2,2.4514284
2018.06.15,Aichi,1,2,.81714284
2018.06.16,Aichi,0,2,0
2018.06.17,Aichi,3,2,2.0188234
2018.06.18,Aichi,3,2,2.0188234
2018.06.19,Aichi,3,2,2.0188234
2018.06.20,Aichi,1,2,.67294115
2018.06.21,Aichi,2,2,1.3458823
2018.06.22,Aichi,4,2,2.6917646
2018.06.23,Aichi,1,2,.67294115
2018.06.24,Aichi,3,2,3.4319997
2018.06.25,Aichi,2,2,2.2879999
2018.06.26,Aichi,3,2,3.4319997
2018.06.27,Aichi,2,2,2.2879999
2018.06.28,Aichi,0,2,0
2018.06.29,Aichi,0,2,0
2018.06.30,Aichi,0,2,0
2018.07.01,Aichi,6,1,.32685718
2018.07.02,Aichi,20,1,1.0895238
2018.07.03,Aichi,21,1,1.1440001
2018.07.04,Aichi,20,1,1.0895238
2018.07.05,Aichi,13,1,.7081905
2018.07.06,Aichi,19,1,1.0350477
2018.07.07,Aichi,6,1,.32685718
2018.07.08,Aichi,19,1,2.3626087
2018.07.09,Aichi,7,1,.87043476
2018.07.10,Aichi,0,1,0
2018.07.11,Aichi,6,1,.7460869
2018.07.12,Aichi,0,1,0
2018.07.13,Aichi,14,1,1.7408695
2018.07.14,Aichi,0,1,0
2018.07.15,Aichi,13,1,1.0048649
2018.07.16,Aichi,6,1,.4637838
2018.07.17,Aichi,20,1,1.545946
2018.07.18,Aichi,7,1,.54108107
2018.07.19,Aichi,14,1,1.0821621
2018.07.20,Aichi,7,1,.54108107
2018.07.21,Aichi,7,1,.54108107
2018.07.22,Aichi,19,1,1.0062963
2018.07.23,Aichi,0,1,0
2018.07.24,Aichi,13,1,.68851852
2018.07.25,Aichi,32,1,1.6948148
2018.07.26,Aichi,13,1,.68851852
2018.07.27,Aichi,25,1,1.324074
2018.07.28,Aichi,6,1,.31777778
2018.07.29,Aichi,6,1,.35020411
2018.07.30,Aichi,7,1,.40857142
2018.07.31,Aichi,19,1,1.1089796
2018.08.01,Aichi,20,1,1.167347
2018.08.02,Aichi,12,1,.70040822
2018.08.03,Aichi,20,1,1.167347
2018.08.04,Aichi,14,1,.81714284
2018.08.05,Aichi,26,1,1.1439999
2018.08.06,Aichi,19,1,.83599997
2018.08.07,Aichi,13,1,.57199997
2018.08.08,Aichi,13,1,.57199997
2018.08.09,Aichi,13,1,.57199997
2018.08.10,Aichi,13,1,.57199997
2018.08.11,Aichi,33,1,1.4519999
2018.08.12,Aichi,13,1,.72901964
2018.08.13,Aichi,20,1,1.1215687
2018.08.14,Aichi,0,1,0
2018.08.15,Aichi,19,1,1.0654902
2018.08.16,Aichi,12,1,.67294121
2018.08.17,Aichi,31,1,1.7384315
2018.08.18,Aichi,7,1,.39254904
2018.08.19,Aichi,20,1,1.0592592
2018.08.20,Aichi,32,1,1.6948148
2018.08.21,Aichi,44,1,2.3303702
2018.08.22,Aichi,0,1,0
2018.08.23,Aichi,12,1,.63555557
2018.08.24,Aichi,0,1,0
2018.08.25,Aichi,0,1,0
2018.08.26,Aichi,26,2,1.6165216
2018.08.27,Aichi,33,2,2.051739
2018.08.28,Aichi,39,2,2.4247825
2018.08.29,Aichi,6,2,.37304345
2018.08.30,Aichi,25,2,1.5543478
2018.08.31,Aichi,25,2,1.5543478
2018.09.01,Aichi,30,2,1.8652172
2018.09.02,Aichi,12,2,.940274
2018.09.03,Aichi,29,2,2.2723286
2018.09.04,Aichi,10,2,.78356159
2018.09.05,Aichi,20,2,1.5671232
2018.09.06,Aichi,25,2,1.958904
2018.09.07,Aichi,32,2,2.5073972
2018.09.08,Aichi,18,2,1.4104109
2018.09.09,Aichi,12,2,.66000003
2018.09.10,Aichi,49,2,2.6950002
2018.09.11,Aichi,46,2,2.53
2018.09.12,Aichi,19,2,1.0450001
2018.09.13,Aichi,51,2,2.8050001
2018.09.14,Aichi,0,2,0
2018.09.15,Aichi,31,2,1.705
2018.09.16,Aichi,6,2,.34149253
2018.09.17,Aichi,31,2,1.7643781
2018.09.18,Aichi,59,2,3.3580103
2018.09.19,Aichi,47,2,2.675025
2018.09.20,Aichi,32,2,1.8212936
2018.09.21,Aichi,13,2,.73990053
2018.09.22,Aichi,13,2,.73990053
2018.09.23,Aichi,46,3,2.829247
2018.09.24,Aichi,44,3,2.7062364
2018.09.25,Aichi,54,3,3.3212903
2018.09.26,Aichi,34,3,2.0911827
2018.09.27,Aichi,41,3,2.5217204
2018.09.28,Aichi,28,3,1.7221504
2018.09.29,Aichi,32,3,1.9681718
2018.09.30,Aichi,11,4,.67474532
2018.10.01,Aichi,67,4,4.1098127
2018.10.02,Aichi,62,4,3.8031101
2018.10.03,Aichi,28,4,1.7175336
2018.10.04,Aichi,73,4,4.4778557
2018.10.05,Aichi,100,4,6.1340485
2018.10.06,Aichi,32,4,1.9628955
2018.10.07,Aichi,19,3,.98800004
2018.10.08,Aichi,51,3,2.652
2018.10.09,Aichi,39,3,2.0279999
2018.10.10,Aichi,39,3,2.0279999
2018.10.11,Aichi,46,3,2.392
2018.10.12,Aichi,90,3,4.6799998
2018.10.13,Aichi,46,3,2.392
2018.10.14,Aichi,40,4,2.2822943
2018.10.15,Aichi,80,4,4.5645885
2018.10.16,Aichi,34,4,1.9399501
2018.10.17,Aichi,75,4,4.2793016
2018.10.18,Aichi,40,4,2.2822943
2018.10.19,Aichi,62,4,3.5375564
2018.10.20,Aichi,70,4,3.994015
2018.10.21,Aichi,62,5,3.6560826
2018.10.22,Aichi,83,5,4.8944335
2018.10.23,Aichi,61,5,3.5971134
2018.10.24,Aichi,62,5,3.6560826
2018.10.25,Aichi,82,5,4.835464
2018.10.26,Aichi,95,5,5.6020622
2018.10.27,Aichi,40,5,2.358763
2018.10.28,Aichi,47,3,2.849894
2018.10.29,Aichi,40,3,2.4254417
2018.10.30,Aichi,62,3,3.7594349
2018.10.31,Aichi,36,3,2.1828976
2018.11.01,Aichi,57,3,3.4562547
2018.11.02,Aichi,34,3,2.0616255
2018.11.03,Aichi,7,3,.42445233
2018.11.04,Aichi,38,2,1.949417
2018.11.05,Aichi,44,2,2.2572196
2018.11.06,Aichi,47,2,2.4111211
2018.11.07,Aichi,20,2,1.026009
2018.11.08,Aichi,27,2,1.385112
2018.11.09,Aichi,20,2,1.026009
2018.11.10,Aichi,27,2,1.385112
2018.11.11,Aichi,20,1,.88682175
2018.11.12,Aichi,20,1,.88682175
2018.11.13,Aichi,7,1,.31038758
2018.11.14,Aichi,14,1,.62077516
2018.11.15,Aichi,34,1,1.5075969
2018.11.16,Aichi,14,1,.62077516
2018.11.17,Aichi,20,1,.88682175
2018.11.18,Aichi,33,2,1.599661
2018.11.19,Aichi,14,2,.67864406
2018.11.20,Aichi,41,2,1.9874575
2018.11.21,Aichi,34,2,1.6481355
2018.11.22,Aichi,48,2,2.3267796
2018.11.23,Aichi,33,2,1.599661
2018.11.24,Aichi,33,2,1.599661
2018.11.25,Aichi,26,2,1.3834418
2018.11.26,Aichi,54,2,2.8733022
2018.11.27,Aichi,20,2,1.0641861
2018.11.28,Aichi,20,2,1.0641861
2018.11.29,Aichi,47,2,2.5008371
2018.11.30,Aichi,28,2,1.4898604
2018.12.01,Aichi,20,2,1.0641861
2018.12.02,Aichi,0,2,0
2018.12.03,Aichi,27,2,2.0592
2018.12.04,Aichi,20,2,1.5253333
2018.12.05,Aichi,42,2,3.2032001
2018.12.06,Aichi,33,2,2.5167999
2018.12.07,Aichi,14,2,1.0677333
2018.12.08,Aichi,14,2,1.0677333
2018.12.09,Aichi,21,2,1.6799999
2018.12.10,Aichi,21,2,1.6799999
2018.12.11,Aichi,29,2,2.3199999
2018.12.12,Aichi,14,2,1.1199999
2018.12.13,Aichi,22,2,1.7599999
2018.12.14,Aichi,14,2,1.1199999
2018.12.15,Aichi,22,2,1.7599999
2018.12.16,Aichi,21,1,1.4299999
2018.12.17,Aichi,0,1,0
2018.12.18,Aichi,7,1,.47666669
2018.12.19,Aichi,7,1,.47666669
2018.12.20,Aichi,7,1,.47666669
2018.12.21,Aichi,7,1,.47666669
2018.12.22,Aichi,35,1,2.3833334
2018.12.23,Aichi,27,1,.98369426
2018.12.24,Aichi,35,1,1.2751592
2018.12.25,Aichi,22,1,.80152863
2018.12.26,Aichi,29,1,1.0565605
2018.12.27,Aichi,22,1,.80152863
2018.12.28,Aichi,15,1,.54649681
2018.12.29,Aichi,7,1,.25503182
2018.12.30,Aichi,0,2,0
2018.12.31,Aichi,1,2,1.2711111
2019.01.01,Aichi,2,2,2.5422223
2019.01.02,Aichi,1,2,1.2711111
2019.01.03,Aichi,2,2,2.5422223
2019.01.04,Aichi,1,2,1.2711111
2019.01.05,Aichi,2,2,2.5422223
2019.01.06,Aichi,1,4,1.1439999
2019.01.07,Aichi,3,4,3.4319997
2019.01.08,Aichi,2,4,2.2879999
2019.01.09,Aichi,6,4,6.8639994
2019.01.10,Aichi,4,4,4.5759997
2019.01.11,Aichi,3,4,3.4319997
2019.01.12,Aichi,1,4,1.1439999
2019.01.13,Aichi,4,5,4.2370367
2019.01.14,Aichi,5,5,5.2962956
2019.01.15,Aichi,3,5,3.1777778
2019.01.16,Aichi,4,5,4.2370367
2019.01.17,Aichi,4,5,4.2370367
2019.01.18,Aichi,3,5,3.1777778
2019.01.19,Aichi,4,5,4.2370367
2019.01.20,Aichi,3,4,2.9843476
2019.01.21,Aichi,3,4,2.9843476
2019.01.22,Aichi,1,4,.99478257
2019.01.23,Aichi,8,4,7.9582605
2019.01.24,Aichi,3,4,2.9843476
2019.01.25,Aichi,3,4,2.9843476
2019.01.26,Aichi,2,4,1.9895651
2019.01.27,Aichi,5,5,4.9310346
2019.01.28,Aichi,3,5,2.9586205
2019.01.29,Aichi,5,5,4.9310346
2019.01.30,Aichi,3,5,2.9586205
2019.01.31,Aichi,2,5,1.9724138
2019.02.01,Aichi,6,5,5.9172411
2019.02.02,Aichi,5,5,4.9310346
2019.02.03,Aichi,7,8,7.1182222
2019.02.04,Aichi,5,8,5.0844445
2019.02.05,Aichi,7,8,7.1182222
2019.02.06,Aichi,9,8,9.1520004
2019.02.07,Aichi,8,8,8.1351109
2019.02.08,Aichi,4,8,4.0675554
2019.02.09,Aichi,5,8,5.0844445
2019.02.10,Aichi,5,11,4.7666664
2019.02.11,Aichi,7,11,6.6733327
2019.02.12,Aichi,14,11,13.346665
2019.02.13,Aichi,11,11,10.486667
2019.02.14,Aichi,12,11,11.44
2019.02.15,Aichi,8,11,7.6266661
2019.02.16,Aichi,9,11,8.5799999
2019.02.17,Aichi,13,27,12.47031
2019.02.18,Aichi,18,27,17.266582
2019.02.19,Aichi,12,27,11.511055
2019.02.20,Aichi,20,27,19.185093
2019.02.21,Aichi,25,27,23.981365
2019.02.22,Aichi,37,27,35.49242
2019.02.23,Aichi,36,27,34.533165
2019.02.24,Aichi,39,72,38.610001
2019.02.25,Aichi,64,72,63.360004
2019.02.26,Aichi,85,72,84.150002
2019.02.27,Aichi,53,72,52.470001
2019.02.28,Aichi,42,72,41.580002
2019.03.01,Aichi,56,72,55.440006
2019.03.02,Aichi,77,72,76.230003
2019.03.03,Aichi,63,100,62.999996
2019.03.04,Aichi,54,100,54
2019.03.05,Aichi,100,100,100
2019.03.06,Aichi,76,100,76
2019.03.07,Aichi,93,100,93
2019.03.08,Aichi,94,100,94
2019.03.09,Aichi,92,100,92
2019.03.10,Aichi,61,52,60.885365
2019.03.11,Aichi,47,52,46.911674
2019.03.12,Aichi,46,52,45.913555
2019.03.13,Aichi,42,52,41.92107
2019.03.14,Aichi,38,52,37.928585
2019.03.15,Aichi,34,52,33.936104
2019.03.16,Aichi,30,52,29.943623
2019.03.17,Aichi,29,31,29.384457
2019.03.18,Aichi,29,31,29.384457
2019.03.19,Aichi,27,31,27.357943
2019.03.20,Aichi,24,31,24.318171
2019.03.21,Aichi,18,31,18.238628
2019.03.22,Aichi,25,31,25.331429
2019.03.23,Aichi,23,31,23.304914
2019.03.24,Aichi,27,29,26.501539
2019.03.25,Aichi,33,29,32.39077
2019.03.26,Aichi,27,29,26.501539
2019.03.27,Aichi,21,29,20.612307
2019.03.28,Aichi,26,29,25.52
2019.03.29,Aichi,18,29,17.667692
2019.03.30,Aichi,17,29,16.686153
2019.03.31,Aichi,10,22,10.314753
2019.04.01,Aichi,13,22,13.40918
2019.04.02,Aichi,17,22,17.53508
2019.04.03,Aichi,12,22,12.377704
2019.04.04,Aichi,20,22,20.629505
2019.04.05,Aichi,19,22,19.59803
2019.04.06,Aichi,31,22,31.975735
2019.04.07,Aichi,33,24,34.061951
2019.04.08,Aichi,25,24,25.804508
2019.04.09,Aichi,20,24,20.643608
2019.04.10,Aichi,16,24,16.514887
2019.04.11,Aichi,13,24,13.418344
2019.04.12,Aichi,16,24,16.514887
2019.04.13,Aichi,10,24,10.321804
2019.04.14,Aichi,12,18,12.3552
2019.04.15,Aichi,17,18,17.503201
2019.04.16,Aichi,16,18,16.4736
2019.04.17,Aichi,8,18,8.2368002
2019.04.18,Aichi,15,18,15.443999
2019.04.19,Aichi,13,18,13.384799
2019.04.20,Aichi,19,18,19.562401
2019.04.21,Aichi,12,17,12.683478
2019.04.22,Aichi,24,17,25.366957
2019.04.23,Aichi,18,17,19.025217
2019.04.24,Aichi,12,17,12.683478
2019.04.25,Aichi,8,17,8.4556522
2019.04.26,Aichi,10,17,10.569565
2019.04.27,Aichi,8,17,8.4556522
2019.04.28,Aichi,8,9,8.2368002
2019.04.29,Aichi,10,9,10.296
2019.04.30,Aichi,3,9,3.0888
2019.05.01,Aichi,3,9,3.0888
2019.05.02,Aichi,8,9,8.2368002
2019.05.03,Aichi,10,9,10.296
2019.05.04,Aichi,8,9,8.2368002
2019.05.05,Aichi,13,12,13.52
2019.05.06,Aichi,10,12,10.4
2019.05.07,Aichi,8,12,8.3199997
2019.05.08,Aichi,10,12,10.4
2019.05.09,Aichi,8,12,8.3199997
2019.05.10,Aichi,11,12,11.44
2019.05.11,Aichi,6,12,6.2399998
2019.05.12,Aichi,10,8,10.168889
2019.05.13,Aichi,7,8,7.1182222
2019.05.14,Aichi,5,8,5.0844445
2019.05.15,Aichi,4,8,4.0675554
2019.05.16,Aichi,4,8,4.0675554
2019.05.17,Aichi,7,8,7.1182222
2019.05.18,Aichi,8,8,8.1351109
2019.05.19,Aichi,12,11,13.482857
2019.05.20,Aichi,5,11,5.617857
2019.05.21,Aichi,11,11,12.359285
2019.05.22,Aichi,5,11,5.617857
2019.05.23,Aichi,7,11,7.8649998
2019.05.24,Aichi,6,11,6.7414284
2019.05.25,Aichi,10,11,11.235714
2019.05.26,Aichi,5,6,5.5354838
2019.05.27,Aichi,6,6,6.6425805
2019.05.28,Aichi,4,6,4.4283872
2019.05.29,Aichi,5,6,5.5354838
2019.05.30,Aichi,4,6,4.4283872
2019.05.31,Aichi,4,6,4.4283872
2019.06.01,Aichi,3,6,3.3212903
2019.06.02,Aichi,3,4,3.8133335
2019.06.03,Aichi,3,4,3.8133335
2019.06.04,Aichi,1,4,1.2711111
2019.06.05,Aichi,2,4,2.5422223
2019.06.06,Aichi,4,4,5.0844445
2019.06.07,Aichi,3,4,3.8133335
2019.06.08,Aichi,2,4,2.5422223
2019.06.09,Aichi,2,2,1.6342857
2019.06.10,Aichi,1,2,.81714284
2019.06.11,Aichi,3,2,2.4514284
2019.06.12,Aichi,2,2,1.6342857
2019.06.13,Aichi,2,2,1.6342857
2019.06.14,Aichi,2,2,1.6342857
2019.06.15,Aichi,2,2,1.6342857
2019.06.16,Aichi,2,3,2.4514284
2019.06.17,Aichi,2,3,2.4514284
2019.06.18,Aichi,1,3,1.2257142
2019.06.19,Aichi,2,3,2.4514284
2019.06.20,Aichi,3,3,3.6771429
2019.06.21,Aichi,3,3,3.6771429
2019.06.22,Aichi,1,3,1.2257142
2019.06.23,Aichi,1,2,1.1439999
2019.06.24,Aichi,2,2,2.2879999
2019.06.25,Aichi,2,2,2.2879999
2019.06.26,Aichi,2,2,2.2879999
2019.06.27,Aichi,1,2,1.1439999
2019.06.28,Aichi,1,2,1.1439999
2019.06.29,Aichi,1,2,1.1439999
2019.06.30,Aichi,1,1,.71499991
2019.07.01,Aichi,1,1,.71499991
2019.07.02,Aichi,2,1,1.4299998
2019.07.03,Aichi,1,1,.71499991
2019.07.04,Aichi,1,1,.71499991
2019.07.05,Aichi,1,1,.71499991
2019.07.06,Aichi,1,1,.71499991
2019.07.07,Aichi,28,1,1.1045518
2019.07.08,Aichi,22,1,.86786211
2019.07.09,Aichi,22,1,.86786211
2019.07.10,Aichi,22,1,.86786211
2019.07.11,Aichi,15,1,.59172416
2019.07.12,Aichi,15,1,.59172416
2019.07.13,Aichi,21,1,.8284139
2019.07.14,Aichi,14,1,.55999994
2019.07.15,Aichi,20,1,.79999995
2019.07.16,Aichi,43,1,1.72
2019.07.17,Aichi,22,1,.87999994
2019.07.18,Aichi,30,1,1.2
