date,prefecture,raw_daily,raw_weekly,anxietydrug2_harmonized_daily
2017.02.04,Osaka,34,57,22.118437
2017.02.05,Osaka,65,71,40.838131
2017.02.06,Osaka,33,71,20.733206
2017.02.07,Osaka,90,71,56.545105
2017.02.08,Osaka,22,71,13.822137
2017.02.09,Osaka,54,71,33.927063
2017.02.10,Osaka,44,71,27.644274
2017.02.11,Osaka,57,71,35.811897
2017.02.12,Osaka,57,63,41.27586
2017.02.13,Osaka,22,63,15.931033
2017.02.14,Osaka,34,63,24.620687
2017.02.15,Osaka,46,63,33.310341
2017.02.16,Osaka,11,63,7.9655166
2017.02.17,Osaka,43,63,31.137928
2017.02.18,Osaka,68,63,49.241375
2017.02.19,Osaka,23,59,16.857513
2017.02.20,Osaka,67,59,49.10667
2017.02.21,Osaka,81,59,59.367767
2017.02.22,Osaka,0,59,0
2017.02.23,Osaka,44,59,32.249157
2017.02.24,Osaka,22,59,16.124578
2017.02.25,Osaka,23,59,16.857513
2017.02.26,Osaka,34,60,22.958067
2017.02.27,Osaka,67,60,45.240894
2017.02.28,Osaka,33,60,22.282829
2017.03.01,Osaka,55,60,37.13805
2017.03.02,Osaka,32,60,21.607592
2017.03.03,Osaka,55,60,37.13805
2017.03.04,Osaka,11,60,7.4276094
2017.03.05,Osaka,33,44,22.547081
2017.03.06,Osaka,0,44,0
2017.03.07,Osaka,32,44,21.863836
2017.03.08,Osaka,44,44,30.062775
2017.03.09,Osaka,33,44,22.547081
2017.03.10,Osaka,33,44,22.547081
2017.03.11,Osaka,33,44,22.547081
2017.03.12,Osaka,11,48,7.0470209
2017.03.13,Osaka,30,48,19.219147
2017.03.14,Osaka,44,48,28.188084
2017.03.15,Osaka,44,48,28.188084
2017.03.16,Osaka,22,48,14.094042
2017.03.17,Osaka,34,48,21.7817
2017.03.18,Osaka,57,48,36.51638
2017.03.19,Osaka,57,59,38.65517
2017.03.20,Osaka,33,59,22.379307
2017.03.21,Osaka,0,59,0
2017.03.22,Osaka,44,59,29.839077
2017.03.23,Osaka,56,59,37.977005
2017.03.24,Osaka,45,59,30.517237
2017.03.25,Osaka,46,59,31.1954
2017.03.26,Osaka,23,53,17.268549
2017.03.27,Osaka,32,53,24.025808
2017.03.28,Osaka,11,53,8.258872
2017.03.29,Osaka,43,53,32.284679
2017.03.30,Osaka,32,53,24.025808
2017.03.31,Osaka,54,53,40.543552
2017.04.01,Osaka,33,53,24.776615
2017.04.02,Osaka,34,57,25.038067
2017.04.03,Osaka,22,57,16.201101
2017.04.04,Osaka,33,57,24.301653
2017.04.05,Osaka,65,57,47.86689
2017.04.06,Osaka,21,57,15.464687
2017.04.07,Osaka,32,57,23.565239
2017.04.08,Osaka,43,57,31.665789
2017.04.09,Osaka,44,61,31.183491
2017.04.10,Osaka,55,61,38.979362
2017.04.11,Osaka,33,61,23.387619
2017.04.12,Osaka,57,61,40.396793
2017.04.13,Osaka,34,61,24.096333
2017.04.14,Osaka,11,61,7.7958727
2017.04.15,Osaka,44,61,31.183491
2017.04.16,Osaka,34,67,21.08217
2017.04.17,Osaka,76,67,47.124851
2017.04.18,Osaka,67,67,41.544277
2017.04.19,Osaka,22,67,13.641404
2017.04.20,Osaka,23,67,14.261469
2017.04.21,Osaka,80,67,49.605106
2017.04.22,Osaka,47,67,29.143
2017.04.23,Osaka,23,46,20.101282
2017.04.24,Osaka,22,46,19.227312
2017.04.25,Osaka,34,46,29.714941
2017.04.26,Osaka,11,46,9.613656
2017.04.27,Osaka,23,46,20.101282
2017.04.28,Osaka,34,46,29.714941
2017.04.29,Osaka,23,46,20.101282
2017.04.30,Osaka,34,38,25.138622
2017.05.01,Osaka,22,38,16.266167
2017.05.02,Osaka,44,38,32.532333
2017.05.03,Osaka,22,38,16.266167
2017.05.04,Osaka,22,38,16.266167
2017.05.05,Osaka,11,38,8.1330833
2017.05.06,Osaka,11,38,8.1330833
2017.05.07,Osaka,44,70,32.509949
2017.05.08,Osaka,44,70,32.509949
2017.05.09,Osaka,43,70,31.771088
2017.05.10,Osaka,44,70,32.509949
2017.05.11,Osaka,55,70,40.637436
2017.05.12,Osaka,11,70,8.1274872
2017.05.13,Osaka,65,70,48.026066
2017.05.14,Osaka,34,54,23.625771
2017.05.15,Osaka,33,54,22.930895
2017.05.16,Osaka,22,54,15.287263
2017.05.17,Osaka,23,54,15.98214
2017.05.18,Osaka,46,54,31.964279
2017.05.19,Osaka,23,54,15.98214
2017.05.20,Osaka,70,54,48.641293
2017.05.21,Osaka,46,50,32.725708
2017.05.22,Osaka,11,50,7.8257127
2017.05.23,Osaka,11,50,7.8257127
2017.05.24,Osaka,67,50,47.665703
2017.05.25,Osaka,22,50,15.651425
2017.05.26,Osaka,46,50,32.725708
2017.05.27,Osaka,24,50,17.074284
2017.05.28,Osaka,47,88,33.480709
2017.05.29,Osaka,90,88,64.111992
2017.05.30,Osaka,57,88,40.604267
2017.05.31,Osaka,34,88,24.220087
2017.06.01,Osaka,22,88,15.671822
2017.06.02,Osaka,57,88,40.604267
2017.06.03,Osaka,92,88,65.536705
2017.06.04,Osaka,46,73,30.380821
2017.06.05,Osaka,80,73,52.836208
2017.06.06,Osaka,44,73,29.059916
2017.06.07,Osaka,54,73,35.66444
2017.06.08,Osaka,55,73,36.324894
2017.06.09,Osaka,55,73,36.324894
2017.06.10,Osaka,23,73,15.190411
2017.06.11,Osaka,77,72,48.924812
2017.06.12,Osaka,44,72,27.957035
2017.06.13,Osaka,67,72,42.570942
2017.06.14,Osaka,100,72,63.538719
2017.06.15,Osaka,22,72,13.978518
2017.06.16,Osaka,22,72,13.978518
2017.06.17,Osaka,34,72,21.603163
2017.06.18,Osaka,45,72,31.711596
2017.06.19,Osaka,44,72,31.006893
2017.06.20,Osaka,63,72,44.396233
2017.06.21,Osaka,73,72,51.443253
2017.06.22,Osaka,42,72,29.59749
2017.06.23,Osaka,41,72,28.892786
2017.06.24,Osaka,22,72,15.503447
2017.06.25,Osaka,11,64,8.2385473
2017.06.26,Osaka,22,64,16.477095
2017.06.27,Osaka,44,64,32.954189
2017.06.28,Osaka,33,64,24.715641
2017.06.29,Osaka,66,64,49.431282
2017.06.30,Osaka,0,64,0
2017.07.01,Osaka,100,64,74.895882
2017.07.02,Osaka,9,45,7.1481061
2017.07.03,Osaka,17,45,13.501978
2017.07.04,Osaka,42,45,33.35783
2017.07.05,Osaka,26,45,20.650084
2017.07.06,Osaka,26,45,20.650084
2017.07.07,Osaka,27,45,21.444317
2017.07.08,Osaka,36,45,28.592424
2017.07.09,Osaka,27,56,21.801722
2017.07.10,Osaka,9,56,7.2672405
2017.07.11,Osaka,26,56,20.994251
2017.07.12,Osaka,63,56,50.870686
2017.07.13,Osaka,18,56,14.534481
2017.07.14,Osaka,35,56,28.261492
2017.07.15,Osaka,46,56,37.143677
2017.07.16,Osaka,28,39,21.506306
2017.07.17,Osaka,18,39,13.825481
2017.07.18,Osaka,9,39,6.9127407
2017.07.19,Osaka,36,39,27.650963
2017.07.20,Osaka,27,39,20.738224
2017.07.21,Osaka,18,39,13.825481
2017.07.22,Osaka,28,39,21.506306
2017.07.23,Osaka,9,63,7.414351
2017.07.24,Osaka,52,63,42.838474
2017.07.25,Osaka,43,63,35.424122
2017.07.26,Osaka,44,63,36.24794
2017.07.27,Osaka,26,63,21.419237
2017.07.28,Osaka,9,63,7.414351
2017.07.29,Osaka,64,63,52.724274
2017.07.30,Osaka,19,61,16.346884
2017.07.31,Osaka,54,61,46.459564
2017.08.01,Osaka,35,61,30.11268
2017.08.02,Osaka,51,61,43.878479
2017.08.03,Osaka,26,61,22.369419
2017.08.04,Osaka,17,61,14.626159
2017.08.05,Osaka,27,61,23.229782
2017.08.06,Osaka,9,62,6.9585934
2017.08.07,Osaka,16,62,12.370832
2017.08.08,Osaka,67,62,51.80286
2017.08.09,Osaka,60,62,46.390621
2017.08.10,Osaka,35,62,27.061195
2017.08.11,Osaka,36,62,27.834373
2017.08.12,Osaka,36,62,27.834373
2017.08.13,Osaka,0,42,0
2017.08.14,Osaka,18,42,13.490568
2017.08.15,Osaka,17,42,12.741092
2017.08.16,Osaka,43,42,32.227467
2017.08.17,Osaka,25,42,18.736898
2017.08.18,Osaka,60,42,44.968559
2017.08.19,Osaka,18,42,13.490568
2017.08.20,Osaka,27,71,22.763563
2017.08.21,Osaka,52,71,43.840939
2017.08.22,Osaka,26,71,21.920469
2017.08.23,Osaka,51,71,42.997841
2017.08.24,Osaka,26,71,21.920469
2017.08.25,Osaka,26,71,21.920469
2017.08.26,Osaka,64,71,53.958076
2017.08.27,Osaka,46,75,36.296749
2017.08.28,Osaka,54,75,42.60923
2017.08.29,Osaka,54,75,42.60923
2017.08.30,Osaka,63,75,49.710766
2017.08.31,Osaka,9,75,7.1015377
2017.09.01,Osaka,54,75,42.60923
2017.09.02,Osaka,27,75,21.304615
2017.09.03,Osaka,64,94,50.999969
2017.09.04,Osaka,72,94,57.374966
2017.09.05,Osaka,44,94,35.062477
2017.09.06,Osaka,18,94,14.343741
2017.09.07,Osaka,27,94,21.515612
2017.09.08,Osaka,100,94,79.687447
2017.09.09,Osaka,56,94,44.624969
2017.09.10,Osaka,9,47,7.4252238
2017.09.11,Osaka,26,47,21.450647
2017.09.12,Osaka,9,47,7.4252238
2017.09.13,Osaka,26,47,21.450647
2017.09.14,Osaka,27,47,22.275671
2017.09.15,Osaka,44,47,36.301094
2017.09.16,Osaka,43,47,35.47607
2017.09.17,Osaka,34,53,28.253653
2017.09.18,Osaka,18,53,14.957816
2017.09.19,Osaka,45,53,37.394543
2017.09.20,Osaka,45,53,37.394543
2017.09.21,Osaka,37,53,30.746622
2017.09.22,Osaka,27,53,22.436724
2017.09.23,Osaka,0,53,0
2017.09.24,Osaka,19,52,15.123821
2017.09.25,Osaka,27,52,21.491747
2017.09.26,Osaka,27,52,21.491747
2017.09.27,Osaka,27,52,21.491747
2017.09.28,Osaka,36,52,28.655661
2017.09.29,Osaka,56,52,44.57547
2017.09.30,Osaka,19,52,15.123821
2017.10.01,Osaka,37,81,31.428459
2017.10.02,Osaka,45,81,38.223801
2017.10.03,Osaka,62,81,52.663902
2017.10.04,Osaka,9,81,7.6447597
2017.10.05,Osaka,18,81,15.289519
2017.10.06,Osaka,91,81,77.29702
2017.10.07,Osaka,46,81,39.073215
2017.10.08,Osaka,9,62,7.702033
2017.10.09,Osaka,18,62,15.404066
2017.10.10,Osaka,62,62,53.058449
2017.10.11,Osaka,36,62,30.808132
2017.10.12,Osaka,26,62,22.250319
2017.10.13,Osaka,46,62,39.365948
2017.10.14,Osaka,37,62,31.663914
2017.10.15,Osaka,55,67,43.597527
2017.10.16,Osaka,27,67,21.402422
2017.10.17,Osaka,27,67,21.402422
2017.10.18,Osaka,37,67,29.329247
2017.10.19,Osaka,64,67,50.73167
2017.10.20,Osaka,27,67,21.402422
2017.10.21,Osaka,36,67,28.536564
2017.10.22,Osaka,31,61,27.512218
2017.10.23,Osaka,44,61,39.049603
2017.10.24,Osaka,55,61,48.812
2017.10.25,Osaka,19,61,16.862328
2017.10.26,Osaka,18,61,15.974836
2017.10.27,Osaka,18,61,15.974836
2017.10.28,Osaka,37,61,32.837166
2017.10.29,Osaka,46,91,39.882885
2017.10.30,Osaka,47,91,40.749905
2017.10.31,Osaka,19,91,16.473366
2017.11.01,Osaka,67,91,58.09029
2017.11.02,Osaka,28,91,24.276539
2017.11.03,Osaka,51,91,44.217983
2017.11.04,Osaka,81,91,70.228554
2017.11.05,Osaka,21,56,16.659403
2017.11.06,Osaka,20,56,15.8661
2017.11.07,Osaka,39,56,30.938894
2017.11.08,Osaka,48,56,38.078636
2017.11.09,Osaka,10,56,7.9330502
2017.11.10,Osaka,49,56,38.871944
2017.11.11,Osaka,41,56,32.525505
2017.11.12,Osaka,31,58,22.335896
2017.11.13,Osaka,40,58,28.820511
2017.11.14,Osaka,49,58,35.305122
2017.11.15,Osaka,53,58,38.187176
2017.11.16,Osaka,44,58,31.702562
2017.11.17,Osaka,21,58,15.130769
2017.11.18,Osaka,22,58,15.851281
2017.11.19,Osaka,0,37,0
2017.11.20,Osaka,32,37,26.556831
2017.11.21,Osaka,11,37,9.128911
2017.11.22,Osaka,45,37,37.345543
2017.11.23,Osaka,23,37,19.087723
2017.11.24,Osaka,22,37,18.257822
2017.11.25,Osaka,11,37,9.128911
2017.11.26,Osaka,0,53,0
2017.11.27,Osaka,32,53,26.721388
2017.11.28,Osaka,33,53,27.556431
2017.11.29,Osaka,21,53,17.53591
2017.11.30,Osaka,32,53,26.721388
2017.12.01,Osaka,65,53,54.277817
2017.12.02,Osaka,22,53,18.370953
2017.12.03,Osaka,76,78,61.565136
2017.12.04,Osaka,21,78,17.011419
2017.12.05,Osaka,22,78,17.821487
2017.12.06,Osaka,53,78,42.933582
2017.12.07,Osaka,32,78,25.922163
2017.12.08,Osaka,85,78,68.855743
2017.12.09,Osaka,22,78,17.821487
2017.12.10,Osaka,33,53,27.290186
2017.12.11,Osaka,32,53,26.463211
2017.12.12,Osaka,22,53,18.193457
2017.12.13,Osaka,43,53,35.55994
2017.12.14,Osaka,33,53,27.290186
2017.12.15,Osaka,44,53,36.386913
2017.12.16,Osaka,0,53,0
2017.12.17,Osaka,23,50,18.75943
2017.12.18,Osaka,43,50,35.07198
2017.12.19,Osaka,22,50,17.943804
2017.12.20,Osaka,44,50,35.887608
2017.12.21,Osaka,44,50,35.887608
2017.12.22,Osaka,11,50,8.9719019
2017.12.23,Osaka,11,50,8.9719019
2017.12.24,Osaka,22,43,18.07971
2017.12.25,Osaka,22,43,18.07971
2017.12.26,Osaka,56,43,46.02108
2017.12.27,Osaka,22,43,18.07971
2017.12.28,Osaka,11,43,9.039855
2017.12.29,Osaka,24,43,19.72332
2017.12.30,Osaka,12,43,9.86166
2017.12.31,Osaka,13,41,8.6076431
2018.01.01,Osaka,27,41,17.877413
2018.01.02,Osaka,52,41,34.430573
2018.01.03,Osaka,13,41,8.6076431
2018.01.04,Osaka,36,41,23.836552
2018.01.05,Osaka,35,41,23.174425
2018.01.06,Osaka,24,41,15.891034
2018.01.07,Osaka,0,40,0
2018.01.08,Osaka,12,40,8.0747118
2018.01.09,Osaka,47,40,31.625957
2018.01.10,Osaka,48,40,32.298847
2018.01.11,Osaka,24,40,16.149424
2018.01.12,Osaka,24,40,16.149424
2018.01.13,Osaka,37,40,24.89703
2018.01.14,Osaka,24,52,16.936539
2018.01.15,Osaka,36,52,25.404808
2018.01.16,Osaka,35,52,24.69912
2018.01.17,Osaka,47,52,33.167389
2018.01.18,Osaka,23,52,16.23085
2018.01.19,Osaka,49,52,34.578766
2018.01.20,Osaka,24,52,16.936539
2018.01.21,Osaka,24,53,16.907051
2018.01.22,Osaka,59,53,41.563168
2018.01.23,Osaka,36,53,25.360575
2018.01.24,Osaka,0,53,0
2018.01.25,Osaka,74,53,52.13007
2018.01.26,Osaka,25,53,17.611511
2018.01.27,Osaka,25,53,17.611511
2018.01.28,Osaka,0,32,0
2018.01.29,Osaka,24,32,15.799691
2018.01.30,Osaka,25,32,16.458012
2018.01.31,Osaka,36,32,23.699537
2018.02.01,Osaka,24,32,15.799691
2018.02.02,Osaka,24,32,15.799691
2018.02.03,Osaka,24,32,15.799691
2018.02.04,Osaka,24,24,17.226053
2018.02.05,Osaka,24,24,17.226053
2018.02.06,Osaka,24,24,17.226053
2018.02.07,Osaka,12,24,8.6130266
2018.02.08,Osaka,12,24,8.6130266
2018.02.09,Osaka,0,24,0
2018.02.10,Osaka,12,24,8.6130266
2018.02.11,Osaka,24,45,16.001265
2018.02.12,Osaka,24,45,16.001265
2018.02.13,Osaka,73,45,48.670513
2018.02.14,Osaka,24,45,16.001265
2018.02.15,Osaka,12,45,8.0006323
2018.02.16,Osaka,12,45,8.0006323
2018.02.17,Osaka,49,45,32.66925
2018.02.18,Osaka,62,78,44.248508
2018.02.19,Osaka,24,78,17.128452
2018.02.20,Osaka,97,78,69.227501
2018.02.21,Osaka,35,78,24.978996
2018.02.22,Osaka,12,78,8.5642262
2018.02.23,Osaka,49,78,34.970592
2018.02.24,Osaka,74,78,52.812733
2018.02.25,Osaka,49,45,34.740955
2018.02.26,Osaka,24,45,17.015978
2018.02.27,Osaka,60,45,42.539948
2018.02.28,Osaka,12,45,8.5079889
2018.03.01,Osaka,23,45,16.306978
2018.03.02,Osaka,0,45,0
2018.03.03,Osaka,37,45,26.232965
2018.03.04,Osaka,48,52,34.160137
2018.03.05,Osaka,46,52,32.736797
2018.03.06,Osaka,36,52,25.620102
2018.03.07,Osaka,46,52,32.736797
2018.03.08,Osaka,12,52,8.5400343
2018.03.09,Osaka,48,52,34.160137
2018.03.10,Osaka,0,52,0
2018.03.11,Osaka,12,47,8.5124073
2018.03.12,Osaka,47,47,33.34026
2018.03.13,Osaka,12,47,8.5124073
2018.03.14,Osaka,47,47,33.34026
2018.03.15,Osaka,48,47,34.049629
2018.03.16,Osaka,36,47,25.53722
2018.03.17,Osaka,12,47,8.5124073
2018.03.18,Osaka,48,52,33.873077
2018.03.19,Osaka,12,52,8.4682693
2018.03.20,Osaka,23,52,16.23085
2018.03.21,Osaka,58,52,40.92997
2018.03.22,Osaka,36,52,25.404808
2018.03.23,Osaka,24,52,16.936539
2018.03.24,Osaka,37,52,26.110498
2018.03.25,Osaka,37,62,25.906839
2018.03.26,Osaka,35,62,24.506468
2018.03.27,Osaka,59,62,41.310905
2018.03.28,Osaka,12,62,8.4022169
2018.03.29,Osaka,71,62,49.71312
2018.03.30,Osaka,48,62,33.608868
2018.03.31,Osaka,24,62,16.804434
2018.04.01,Osaka,48,70,36.540112
2018.04.02,Osaka,36,70,27.405085
2018.04.03,Osaka,71,70,54.048916
2018.04.04,Osaka,47,70,35.778858
2018.04.05,Osaka,35,70,26.643831
2018.04.06,Osaka,11,70,8.3737755
2018.04.07,Osaka,49,70,37.301365
2018.04.08,Osaka,49,47,34.437153
2018.04.09,Osaka,35,47,24.597965
2018.04.10,Osaka,36,47,25.300766
2018.04.11,Osaka,12,47,8.433588
2018.04.12,Osaka,12,47,8.433588
2018.04.13,Osaka,12,47,8.433588
2018.04.14,Osaka,60,47,42.167942
2018.04.15,Osaka,12,51,8.5202131
2018.04.16,Osaka,62,51,44.021103
2018.04.17,Osaka,12,51,8.5202131
2018.04.18,Osaka,61,51,43.311085
2018.04.19,Osaka,12,51,8.5202131
2018.04.20,Osaka,49,51,34.790871
2018.04.21,Osaka,24,51,17.040426
2018.04.22,Osaka,48,63,35.516991
2018.04.23,Osaka,36,63,26.637741
2018.04.24,Osaka,59,63,43.6563
2018.04.25,Osaka,35,63,25.897804
2018.04.26,Osaka,48,63,35.516991
2018.04.27,Osaka,37,63,27.377678
2018.04.28,Osaka,12,63,8.8792477
2018.04.29,Osaka,25,39,17.495211
2018.04.30,Osaka,49,39,34.290611
2018.05.01,Osaka,24,39,16.795401
2018.05.02,Osaka,46,39,32.191185
2018.05.03,Osaka,0,39,0
2018.05.04,Osaka,12,39,8.3977003
2018.05.05,Osaka,24,39,16.795401
2018.05.06,Osaka,24,32,16.107477
2018.05.07,Osaka,34,32,22.818928
2018.05.08,Osaka,23,32,15.436334
2018.05.09,Osaka,12,32,8.0537386
2018.05.10,Osaka,12,32,8.0537386
2018.05.11,Osaka,37,32,24.832361
2018.05.12,Osaka,12,32,8.0537386
2018.05.13,Osaka,35,58,23.842422
2018.05.14,Osaka,48,58,32.698181
2018.05.15,Osaka,36,58,24.523636
2018.05.16,Osaka,24,58,16.349091
2018.05.17,Osaka,35,58,23.842422
2018.05.18,Osaka,48,58,32.698181
2018.05.19,Osaka,49,58,33.379391
2018.05.20,Osaka,49,54,33.646751
2018.05.21,Osaka,24,54,16.480043
2018.05.22,Osaka,60,54,41.200104
2018.05.23,Osaka,36,54,24.720062
2018.05.24,Osaka,60,54,41.200104
2018.05.25,Osaka,12,54,8.2400217
2018.05.26,Osaka,13,54,8.9266891
2018.05.27,Osaka,100,75,73.406471
2018.05.28,Osaka,72,75,52.852661
2018.05.29,Osaka,37,75,27.160395
2018.05.30,Osaka,59,75,43.309818
2018.05.31,Osaka,12,75,8.8087769
2018.06.01,Osaka,25,75,18.351618
2018.06.02,Osaka,25,75,18.351618
2018.06.03,Osaka,13,39,9.6896553
2018.06.04,Osaka,60,39,44.721481
2018.06.05,Osaka,24,39,17.888594
2018.06.06,Osaka,36,39,26.832891
2018.06.07,Osaka,12,39,8.9442968
2018.06.08,Osaka,24,39,17.888594
2018.06.09,Osaka,0,39,0
2018.06.10,Osaka,47,56,31.720362
2018.06.11,Osaka,69,56,46.568192
2018.06.12,Osaka,33,56,22.271746
2018.06.13,Osaka,34,56,22.946646
2018.06.14,Osaka,12,56,8.0988159
2018.06.15,Osaka,48,56,32.395264
2018.06.16,Osaka,25,56,16.872534
2018.06.17,Osaka,23,42,16.000353
2018.06.18,Osaka,20,42,13.91335
2018.06.19,Osaka,57,42,39.653046
2018.06.20,Osaka,0,42,0
2018.06.21,Osaka,47,42,32.696373
2018.06.22,Osaka,36,42,25.044029
2018.06.23,Osaka,12,42,8.3480101
2018.06.24,Osaka,36,58,25.545452
2018.06.25,Osaka,85,58,60.315651
2018.06.26,Osaka,48,58,34.0606
2018.06.27,Osaka,59,58,41.866158
2018.06.28,Osaka,12,58,8.5151501
2018.06.29,Osaka,12,58,8.5151501
2018.06.30,Osaka,12,58,8.5151501
2018.07.01,Osaka,37,44,23.685822
2018.07.02,Osaka,24,44,15.363777
2018.07.03,Osaka,85,44,54.413372
2018.07.04,Osaka,0,44,0
2018.07.05,Osaka,32,44,20.485035
2018.07.06,Osaka,0,44,0
2018.07.07,Osaka,44,44,28.166922
2018.07.08,Osaka,12,41,8.2765799
2018.07.09,Osaka,24,41,16.55316
2018.07.10,Osaka,48,41,33.106319
2018.07.11,Osaka,47,41,32.416603
2018.07.12,Osaka,49,41,33.796032
2018.07.13,Osaka,0,41,0
2018.07.14,Osaka,12,41,8.2765799
2018.07.15,Osaka,50,43,34.72126
2018.07.16,Osaka,12,43,8.3331022
2018.07.17,Osaka,37,43,25.693733
2018.07.18,Osaka,25,43,17.36063
2018.07.19,Osaka,38,43,26.388159
2018.07.20,Osaka,25,43,17.36063
2018.07.21,Osaka,13,43,9.0275278
2018.07.22,Osaka,0,29,0
2018.07.23,Osaka,24,29,18.890755
2018.07.24,Osaka,24,29,18.890755
2018.07.25,Osaka,12,29,9.4453773
2018.07.26,Osaka,12,29,9.4453773
2018.07.27,Osaka,24,29,18.890755
2018.07.28,Osaka,23,29,18.10364
2018.07.29,Osaka,0,59,0
2018.07.30,Osaka,48,59,31.006893
2018.07.31,Osaka,70,59,45.218388
2018.08.01,Osaka,71,59,45.864365
2018.08.02,Osaka,57,59,36.820683
2018.08.03,Osaka,24,59,15.503447
2018.08.04,Osaka,25,59,16.149424
2018.08.05,Osaka,24,51,15.877024
2018.08.06,Osaka,23,51,15.215481
2018.08.07,Osaka,23,51,15.215481
2018.08.08,Osaka,23,51,15.215481
2018.08.09,Osaka,47,51,31.092506
2018.08.10,Osaka,47,51,31.092506
2018.08.11,Osaka,62,51,41.015644
2018.08.12,Osaka,50,31,31.4863
2018.08.13,Osaka,24,31,15.113424
2018.08.14,Osaka,36,31,22.670137
2018.08.15,Osaka,24,31,15.113424
2018.08.16,Osaka,12,31,7.5567122
2018.08.17,Osaka,0,31,0
2018.08.18,Osaka,13,31,8.1864386
2018.08.19,Osaka,39,65,28.628525
2018.08.20,Osaka,24,65,17.617554
2018.08.21,Osaka,12,65,8.8087769
2018.08.22,Osaka,73,65,53.586727
2018.08.23,Osaka,88,65,64.597694
2018.08.24,Osaka,12,65,8.8087769
2018.08.25,Osaka,38,65,27.894461
2018.08.26,Osaka,26,62,18.661558
2018.08.27,Osaka,38,62,27.274582
2018.08.28,Osaka,63,62,45.218388
2018.08.29,Osaka,64,62,45.936138
2018.08.30,Osaka,51,62,36.605362
2018.08.31,Osaka,12,62,8.6130266
2018.09.01,Osaka,25,62,17.943804
2018.09.02,Osaka,12,46,9.0045261
2018.09.03,Osaka,11,46,8.2541494
2018.09.04,Osaka,20,46,15.007544
2018.09.05,Osaka,47,46,35.267731
2018.09.06,Osaka,60,46,45.022633
2018.09.07,Osaka,12,46,9.0045261
2018.09.08,Osaka,36,46,27.01358
2018.09.09,Osaka,48,43,32.678837
2018.09.10,Osaka,36,43,24.509127
2018.09.11,Osaka,24,43,16.339418
2018.09.12,Osaka,48,43,32.678837
2018.09.13,Osaka,12,43,8.1697092
2018.09.14,Osaka,12,43,8.1697092
2018.09.15,Osaka,24,43,16.339418
2018.09.16,Osaka,85,69,57.753887
2018.09.17,Osaka,48,69,32.61396
2018.09.18,Osaka,24,69,16.30698
2018.09.19,Osaka,37,69,25.139927
2018.09.20,Osaka,60,69,40.767448
2018.09.21,Osaka,25,69,16.986437
2018.09.22,Osaka,49,69,33.293415
2018.09.23,Osaka,25,49,16.765291
2018.09.24,Osaka,24,49,16.094679
2018.09.25,Osaka,50,49,33.530582
2018.09.26,Osaka,25,49,16.765291
2018.09.27,Osaka,88,49,59.013824
2018.09.28,Osaka,12,49,8.0473394
2018.09.29,Osaka,12,49,8.0473394
2018.09.30,Osaka,21,33,15.987928
2018.10.01,Osaka,36,33,27.407879
2018.10.02,Osaka,0,33,0
2018.10.03,Osaka,24,33,18.271919
2018.10.04,Osaka,12,33,9.1359596
2018.10.05,Osaka,35,33,26.646549
2018.10.06,Osaka,12,33,9.1359596
2018.10.07,Osaka,37,61,23.668344
2018.10.08,Osaka,60,61,38.381096
2018.10.09,Osaka,36,61,23.02866
2018.10.10,Osaka,24,61,15.35244
2018.10.11,Osaka,62,61,39.660469
2018.10.12,Osaka,38,61,24.308027
2018.10.13,Osaka,51,61,32.623932
2018.10.14,Osaka,64,51,42.681557
2018.10.15,Osaka,12,51,8.0027924
2018.10.16,Osaka,36,51,24.008375
2018.10.17,Osaka,73,51,48.683647
2018.10.18,Osaka,0,51,0
2018.10.19,Osaka,49,51,32.678066
2018.10.20,Osaka,13,51,8.6696911
2018.10.21,Osaka,13,43,9.1187143
2018.10.22,Osaka,37,43,25.953264
2018.10.23,Osaka,24,43,16.834551
2018.10.24,Osaka,50,43,35.07198
2018.10.25,Osaka,37,43,25.953264
2018.10.26,Osaka,12,43,8.4172754
2018.10.27,Osaka,25,43,17.53599
2018.10.28,Osaka,0,27,0
2018.10.29,Osaka,25,27,15.913666
2018.10.30,Osaka,37,27,23.552225
2018.10.31,Osaka,0,27,0
2018.11.01,Osaka,63,27,40.102436
2018.11.02,Osaka,12,27,7.6385598
2018.11.03,Osaka,0,27,0
2018.11.04,Osaka,62,57,47.362713
2018.11.05,Osaka,12,57,9.1669769
2018.11.06,Osaka,25,57,19.097868
2018.11.07,Osaka,35,57,26.737015
2018.11.08,Osaka,35,57,26.737015
2018.11.09,Osaka,47,57,35.903988
2018.11.10,Osaka,25,57,19.097868
2018.11.11,Osaka,25,45,18.444775
2018.11.12,Osaka,12,45,8.8534918
2018.11.13,Osaka,49,45,36.151756
2018.11.14,Osaka,12,45,8.8534918
2018.11.15,Osaka,12,45,8.8534918
2018.11.16,Osaka,49,45,36.151756
2018.11.17,Osaka,38,45,28.036057
2018.11.18,Osaka,25,43,16.301062
2018.11.19,Osaka,12,43,7.8245096
2018.11.20,Osaka,50,43,32.602123
2018.11.21,Osaka,37,43,24.12557
2018.11.22,Osaka,25,43,16.301062
2018.11.23,Osaka,13,43,8.476552
2018.11.24,Osaka,51,43,33.254166
2018.11.25,Osaka,13,57,10.0985
2018.11.26,Osaka,12,57,9.3216925
2018.11.27,Osaka,74,57,57.483772
2018.11.28,Osaka,12,57,9.3216925
2018.11.29,Osaka,64,57,49.715694
