date,raw_daily,raw_weekly
2016-12-20,70.0,56.0
2016-12-21,72.0,56.0
2016-12-22,72.0,56.0
2016-12-23,70.0,56.0
2016-12-24,64.0,56.0
2016-12-25,69.0,57.0
2016-12-26,78.0,57.0
2016-12-27,72.0,57.0
2016-12-28,80.0,57.0
2016-12-29,74.0,57.0
2016-12-30,76.0,57.0
2016-12-31,73.0,57.0
2017-01-01,74.0,62.0
2017-01-02,70.0,62.0
2017-01-03,68.0,62.0
2017-01-04,75.0,62.0
2017-01-05,77.0,62.0
2017-01-06,73.0,62.0
2017-01-07,67.0,62.0
2017-01-08,67.0,56.0
2017-01-09,64.0,56.0
2017-01-10,71.0,56.0
2017-01-11,71.0,56.0
2017-01-12,69.0,56.0
2017-01-13,70.0,56.0
2017-01-14,63.0,56.0
2017-01-15,60.0,55.0
2017-01-16,69.0,55.0
2017-01-17,75.0,55.0
2017-01-18,71.0,55.0
2017-01-19,68.0,55.0
2017-01-20,60.0,55.0
2017-01-21,62.0,55.0
2017-01-22,67.0,59.0
2017-01-23,71.0,59.0
2017-01-24,70.0,59.0
2017-01-25,73.0,59.0
2017-01-26,75.0,59.0
2017-01-27,72.0,59.0
2017-01-28,67.0,59.0
2017-01-29,77.0,60.0
2017-01-30,70.0,60.0
2017-01-31,70.0,60.0
2017-02-01,76.0,60.0
2017-02-02,71.0,60.0
2017-02-03,71.0,60.0
2017-02-04,65.0,60.0
2017-02-05,65.0,57.0
2017-02-06,81.0,57.0
2017-02-07,66.0,57.0
2017-02-08,69.0,57.0
2017-02-09,64.0,57.0
2017-02-10,64.0,57.0
2017-02-11,68.0,57.0
2017-02-12,66.0,54.0
2017-02-13,71.0,54.0
2017-02-14,65.0,54.0
2017-02-15,64.0,54.0
2017-02-16,65.0,54.0
2017-02-17,61.0,54.0
2017-02-18,64.0,54.0
2017-02-19,63.0,55.0
2017-02-20,69.0,55.0
2017-02-21,79.0,55.0
2017-02-22,69.0,55.0
2017-02-23,63.0,55.0
2017-02-24,62.0,55.0
2017-02-25,59.0,55.0
2017-02-26,68.0,60.0
2017-02-27,77.0,60.0
2017-02-28,72.0,60.0
2017-03-01,67.0,60.0
2017-03-02,72.0,60.0
2017-03-03,69.0,60.0
2017-03-04,81.0,60.0
2017-03-05,85.0,69.0
2017-03-06,93.0,69.0
2017-03-07,87.0,69.0
2017-03-08,79.0,69.0
2017-03-09,80.0,69.0
2017-03-10,74.0,69.0
2017-03-11,81.0,69.0
2017-03-12,85.0,70.0
2017-03-13,76.0,70.0
2017-03-14,89.0,70.0
2017-03-15,84.0,70.0
2017-03-16,80.0,70.0
2017-03-17,84.0,70.0
2017-03-18,89.0,70.0
2017-03-19,100.0,69.0
2017-03-20,99.0,69.0
2017-03-21,85.0,69.0
2017-03-22,78.0,69.0
2017-03-23,77.0,69.0
2017-03-24,76.0,69.0
2017-03-25,69.0,69.0
2017-03-26,68.0,55.0
2017-03-27,70.0,55.0
2017-03-28,67.0,55.0
2017-03-29,60.0,55.0
