date,prefecture,raw_daily,raw_weekly,depression2_harmonized_daily
2017.09.05,Tokushima,53,38,39.399063
2017.09.06,Tokushima,18,38,13.380815
2017.09.07,Tokushima,18,38,13.380815
2017.09.08,Tokushima,0,38,0
2017.09.09,Tokushima,17,38,12.637435
2017.09.10,Tokushima,70,53,49.210899
2017.09.11,Tokushima,0,53,0
2017.09.12,Tokushima,35,53,24.60545
2017.09.13,Tokushima,17,53,11.951218
2017.09.14,Tokushima,51,53,35.853657
2017.09.15,Tokushima,17,53,11.951218
2017.09.16,Tokushima,15,53,10.545193
2017.09.17,Tokushima,0,41,0
2017.09.18,Tokushima,34,41,21.537306
2017.09.19,Tokushima,18,41,11.402103
2017.09.20,Tokushima,54,41,34.20631
2017.09.21,Tokushima,35,41,22.170755
2017.09.22,Tokushima,0,41,0
2017.09.23,Tokushima,35,41,22.170755
2017.09.24,Tokushima,17,44,13.836477
2017.09.25,Tokushima,18,44,14.650388
2017.09.26,Tokushima,0,44,0
2017.09.27,Tokushima,0,44,0
2017.09.28,Tokushima,18,44,14.650388
2017.09.29,Tokushima,19,44,15.464298
2017.09.30,Tokushima,75,44,61.043285
2017.10.01,Tokushima,35,61,25.02368
2017.10.02,Tokushima,53,61,37.893002
2017.10.03,Tokushima,73,61,52.192245
2017.10.04,Tokushima,18,61,12.869321
2017.10.05,Tokushima,36,61,25.738642
2017.10.06,Tokushima,0,61,0
2017.10.07,Tokushima,17,61,12.154359
2017.10.08,Tokushima,35,38,23.035267
2017.10.09,Tokushima,17,38,11.188559
2017.10.10,Tokushima,36,38,23.693417
2017.10.11,Tokushima,18,38,11.846708
2017.10.12,Tokushima,17,38,11.188559
2017.10.13,Tokushima,0,38,0
2017.10.14,Tokushima,34,38,22.377117
2017.10.15,Tokushima,0,34,0
2017.10.16,Tokushima,34,34,37.421379
2017.10.17,Tokushima,0,34,0
2017.10.18,Tokushima,0,34,0
2017.10.19,Tokushima,18,34,19.811319
2017.10.20,Tokushima,0,34,0
2017.10.21,Tokushima,32,34,35.220123
2017.10.22,Tokushima,0,37,0
2017.10.23,Tokushima,0,37,0
2017.10.24,Tokushima,36,37,22.220705
2017.10.25,Tokushima,56,37,34.565544
2017.10.26,Tokushima,36,37,22.220705
2017.10.27,Tokushima,35,37,21.603464
2017.10.28,Tokushima,0,37,0
2017.10.29,Tokushima,31,61,20.987789
2017.10.30,Tokushima,19,61,12.863483
2017.10.31,Tokushima,0,61,0
2017.11.01,Tokushima,19,61,12.863483
2017.11.02,Tokushima,55,61,37.236401
2017.11.03,Tokushima,53,61,35.882351
2017.11.04,Tokushima,68,61,46.037731
2017.11.05,Tokushima,17,34,12.778033
2017.11.06,Tokushima,0,34,0
2017.11.07,Tokushima,36,34,27.059364
2017.11.08,Tokushima,17,34,12.778033
2017.11.09,Tokushima,35,34,26.307714
2017.11.10,Tokushima,18,34,13.529682
2017.11.11,Tokushima,0,34,0
2017.11.12,Tokushima,0,38,0
2017.11.13,Tokushima,18,38,12.156426
2017.11.14,Tokushima,34,38,22.962139
2017.11.15,Tokushima,17,38,11.48107
2017.11.16,Tokushima,17,38,11.48107
2017.11.17,Tokushima,17,38,11.48107
2017.11.18,Tokushima,50,38,33.767853
2017.11.19,Tokushima,17,43,12.501483
2017.11.20,Tokushima,17,43,12.501483
2017.11.21,Tokushima,36,43,26.47373
2017.11.22,Tokushima,18,43,13.236865
2017.11.23,Tokushima,35,43,25.738348
2017.11.24,Tokushima,36,43,26.47373
2017.11.25,Tokushima,0,43,0
2017.11.26,Tokushima,0,30,0
2017.11.27,Tokushima,0,30,0
2017.11.28,Tokushima,0,30,0
2017.11.29,Tokushima,17,30,16.125492
2017.11.30,Tokushima,35,30,33.199543
2017.12.01,Tokushima,0,30,0
2017.12.02,Tokushima,34,30,32.250984
2017.12.03,Tokushima,16,38,11.725348
2017.12.04,Tokushima,0,38,0
2017.12.05,Tokushima,18,38,13.191016
2017.12.06,Tokushima,71,38,52.031231
2017.12.07,Tokushima,18,38,13.191016
2017.12.08,Tokushima,18,38,13.191016
2017.12.09,Tokushima,0,38,0
2017.12.10,Tokushima,17,47,11.14175
2017.12.11,Tokushima,52,47,34.080647
2017.12.12,Tokushima,18,47,11.797148
2017.12.13,Tokushima,36,47,23.594296
2017.12.14,Tokushima,0,47,0
2017.12.15,Tokushima,54,47,35.391441
2017.12.16,Tokushima,18,47,11.797148
2017.12.17,Tokushima,0,68,0
2017.12.18,Tokushima,36,68,25.310278
2017.12.19,Tokushima,87,68,61.166504
2017.12.20,Tokushima,36,68,25.310278
2017.12.21,Tokushima,52,68,36.559292
2017.12.22,Tokushima,0,68,0
2017.12.23,Tokushima,52,68,36.559292
2017.12.24,Tokushima,34,41,24.774939
2017.12.25,Tokushima,52,41,37.891083
2017.12.26,Tokushima,0,41,0
2017.12.27,Tokushima,0,41,0
2017.12.28,Tokushima,34,41,24.774939
2017.12.29,Tokushima,33,41,24.046265
2017.12.30,Tokushima,0,41,0
2017.12.31,Tokushima,0,19,0
2018.01.01,Tokushima,0,19,0
2018.01.02,Tokushima,16,19,13.121222
2018.01.03,Tokushima,15,19,12.301147
2018.01.04,Tokushima,0,19,0
2018.01.05,Tokushima,16,19,13.121222
2018.01.06,Tokushima,16,19,13.121222
2018.01.07,Tokushima,32,43,21.139095
2018.01.08,Tokushima,62,43,40.956997
2018.01.09,Tokushima,0,43,0
2018.01.10,Tokushima,0,43,0
2018.01.11,Tokushima,32,43,21.139095
2018.01.12,Tokushima,17,43,11.230145
2018.01.13,Tokushima,34,43,22.460289
2018.01.14,Tokushima,49,36,31.9778
2018.01.15,Tokushima,17,36,11.094338
2018.01.16,Tokushima,16,36,10.44173
2018.01.17,Tokushima,17,36,11.094338
2018.01.18,Tokushima,0,36,0
2018.01.19,Tokushima,17,36,11.094338
2018.01.20,Tokushima,34,36,22.188677
2018.01.21,Tokushima,31,62,19.721901
2018.01.22,Tokushima,33,62,20.994282
2018.01.23,Tokushima,17,62,10.815236
2018.01.24,Tokushima,66,62,41.988564
2018.01.25,Tokushima,34,62,21.630472
2018.01.26,Tokushima,34,62,21.630472
2018.01.27,Tokushima,50,62,31.809519
2018.01.28,Tokushima,32,65,20.418547
2018.01.29,Tokushima,100,65,63.807957
2018.01.30,Tokushima,33,65,21.056627
2018.01.31,Tokushima,33,65,21.056627
2018.02.01,Tokushima,30,65,19.142387
2018.02.02,Tokushima,33,65,21.056627
2018.02.03,Tokushima,16,65,10.209273
2018.02.04,Tokushima,0,46,0
2018.02.05,Tokushima,16,46,10.159044
2018.02.06,Tokushima,32,46,20.318089
2018.02.07,Tokushima,35,46,22.22291
2018.02.08,Tokushima,34,46,21.587969
2018.02.09,Tokushima,17,46,10.793984
2018.02.10,Tokushima,63,46,40.001236
2018.02.11,Tokushima,16,27,10.214737
2018.02.12,Tokushima,0,27,0
2018.02.13,Tokushima,0,27,0
2018.02.14,Tokushima,17,27,10.853158
2018.02.15,Tokushima,17,27,10.853158
2018.02.16,Tokushima,17,27,10.853158
2018.02.17,Tokushima,48,27,30.644209
2018.02.18,Tokushima,49,55,33.770718
2018.02.19,Tokushima,34,55,23.432743
2018.02.20,Tokushima,17,55,11.716372
2018.02.21,Tokushima,33,55,22.743544
2018.02.22,Tokushima,34,55,23.432743
2018.02.23,Tokushima,34,55,23.432743
2018.02.24,Tokushima,16,55,11.027173
2018.02.25,Tokushima,32,51,20.450394
2018.02.26,Tokushima,34,51,21.728542
2018.02.27,Tokushima,35,51,22.367619
2018.02.28,Tokushima,16,51,10.225197
2018.03.01,Tokushima,49,51,31.314665
2018.03.02,Tokushima,35,51,22.367619
2018.03.03,Tokushima,16,51,10.225197
2018.03.04,Tokushima,0,38,0
2018.03.05,Tokushima,48,38,33.971386
2018.03.06,Tokushima,16,38,11.323794
2018.03.07,Tokushima,17,38,12.031532
2018.03.08,Tokushima,32,38,22.647589
2018.03.09,Tokushima,33,38,23.355326
2018.03.10,Tokushima,0,38,0
2018.03.11,Tokushima,49,39,31.879707
2018.03.12,Tokushima,49,39,31.879707
2018.03.13,Tokushima,0,39,0
2018.03.14,Tokushima,16,39,10.4097
2018.03.15,Tokushima,16,39,10.4097
2018.03.16,Tokushima,16,39,10.4097
2018.03.17,Tokushima,17,39,11.060307
2018.03.18,Tokushima,16,38,10.205396
2018.03.19,Tokushima,32,38,20.410791
2018.03.20,Tokushima,16,38,10.205396
2018.03.21,Tokushima,15,38,9.5675583
2018.03.22,Tokushima,33,38,21.04863
2018.03.23,Tokushima,17,38,10.843233
2018.03.24,Tokushima,33,38,21.04863
2018.03.25,Tokushima,34,59,23.613491
2018.03.26,Tokushima,48,59,33.336693
2018.03.27,Tokushima,0,59,0
2018.03.28,Tokushima,49,59,34.031208
2018.03.29,Tokushima,48,59,33.336693
2018.03.30,Tokushima,18,59,12.50126
2018.03.31,Tokushima,34,59,23.613491
2018.04.01,Tokushima,19,64,16.870144
2018.04.02,Tokushima,0,64,0
2018.04.03,Tokushima,53,64,47.058823
2018.04.04,Tokushima,37,64,32.852386
2018.04.05,Tokushima,35,64,31.07658
2018.04.06,Tokushima,34,64,30.188677
2018.04.07,Tokushima,18,64,15.982243
2018.04.08,Tokushima,35,36,27.409542
2018.04.09,Tokushima,18,36,14.096337
2018.04.10,Tokushima,0,36,0
2018.04.11,Tokushima,19,36,14.879467
2018.04.12,Tokushima,36,36,28.192675
2018.04.13,Tokushima,0,36,0
2018.04.14,Tokushima,17,36,13.313207
2018.04.15,Tokushima,0,41,0
2018.04.16,Tokushima,37,41,44.837254
2018.04.17,Tokushima,0,41,0
2018.04.18,Tokushima,37,41,44.837254
2018.04.19,Tokushima,18,41,21.812717
2018.04.20,Tokushima,0,41,0
2018.04.21,Tokushima,0,41,0
2018.04.22,Tokushima,0,43,0
2018.04.23,Tokushima,35,43,37.544926
2018.04.24,Tokushima,0,43,0
2018.04.25,Tokushima,18,43,19.308819
2018.04.26,Tokushima,18,43,19.308819
2018.04.27,Tokushima,20,43,21.454245
2018.04.28,Tokushima,18,43,19.308819
2018.04.29,Tokushima,18,34,19.350592
2018.04.30,Tokushima,0,34,0
2018.05.01,Tokushima,17,34,18.275558
2018.05.02,Tokushima,17,34,18.275558
2018.05.03,Tokushima,0,34,0
2018.05.04,Tokushima,17,34,18.275558
2018.05.05,Tokushima,17,34,18.275558
2018.05.06,Tokushima,0,63,0
2018.05.07,Tokushima,17,63,22.75206
2018.05.08,Tokushima,0,63,0
2018.05.09,Tokushima,0,63,0
2018.05.10,Tokushima,38,63,50.857544
2018.05.11,Tokushima,55,63,73.609604
2018.05.12,Tokushima,18,63,24.090418
2018.05.13,Tokushima,16,66,16.502735
2018.05.14,Tokushima,54,66,55.696728
2018.05.15,Tokushima,18,66,18.565577
2018.05.16,Tokushima,18,66,18.565577
2018.05.17,Tokushima,34,66,35.068314
2018.05.18,Tokushima,34,66,35.068314
2018.05.19,Tokushima,0,66,0
2018.05.20,Tokushima,18,56,19.167511
2018.05.21,Tokushima,53,56,56.437675
2018.05.22,Tokushima,18,56,19.167511
2018.05.23,Tokushima,0,56,0
2018.05.24,Tokushima,0,56,0
2018.05.25,Tokushima,36,56,38.335022
2018.05.26,Tokushima,18,56,19.167511
2018.05.27,Tokushima,17,42,16.179245
2018.05.28,Tokushima,51,42,48.537735
2018.05.29,Tokushima,17,42,16.179245
2018.05.30,Tokushima,0,42,0
2018.05.31,Tokushima,17,42,16.179245
2018.06.01,Tokushima,18,42,17.130966
2018.06.02,Tokushima,0,42,0
2018.06.03,Tokushima,18,46,16.315207
2018.06.04,Tokushima,17,46,15.408805
2018.06.05,Tokushima,35,46,31.72401
2018.06.06,Tokushima,33,46,29.911211
2018.06.07,Tokushima,18,46,16.315207
2018.06.08,Tokushima,0,46,0
2018.06.09,Tokushima,17,46,15.408805
2018.06.10,Tokushima,16,38,16.208569
2018.06.11,Tokushima,34,38,34.443207
2018.06.12,Tokushima,0,38,0
2018.06.13,Tokushima,17,38,17.221603
2018.06.14,Tokushima,17,38,17.221603
2018.06.15,Tokushima,18,38,18.23464
2018.06.16,Tokushima,0,38,0
2018.06.17,Tokushima,17,70,17.030783
2018.06.18,Tokushima,0,70,0
2018.06.19,Tokushima,35,70,35.063377
2018.06.20,Tokushima,84,70,84.152107
2018.06.21,Tokushima,36,70,36.065186
2018.06.22,Tokushima,18,70,18.032593
2018.06.23,Tokushima,0,70,0
2018.06.24,Tokushima,35,39,42.663319
2018.06.25,Tokushima,18,39,21.941135
2018.06.26,Tokushima,0,39,0
2018.06.27,Tokushima,0,39,0
2018.06.28,Tokushima,0,39,0
2018.06.29,Tokushima,0,39,0
2018.06.30,Tokushima,34,39,41.444366
2018.07.01,Tokushima,51,56,31.064146
2018.07.02,Tokushima,17,56,10.354716
2018.07.03,Tokushima,33,56,20.100332
2018.07.04,Tokushima,64,56,38.98246
2018.07.05,Tokushima,15,56,9.1365137
2018.07.06,Tokushima,56,56,34.109653
2018.07.07,Tokushima,14,56,8.5274134
2018.07.08,Tokushima,31,41,18.783173
2018.07.09,Tokushima,16,41,9.694541
2018.07.10,Tokushima,17,41,10.300449
2018.07.11,Tokushima,16,41,9.694541
2018.07.12,Tokushima,52,41,31.507257
2018.07.13,Tokushima,34,41,20.600899
2018.07.14,Tokushima,18,41,10.906359
2018.07.15,Tokushima,53,51,32.236835
2018.07.16,Tokushima,17,51,10.340117
2018.07.17,Tokushima,17,51,10.340117
2018.07.18,Tokushima,17,51,10.340117
2018.07.19,Tokushima,35,51,21.288477
2018.07.20,Tokushima,54,51,32.845081
2018.07.21,Tokushima,35,51,21.288477
2018.07.22,Tokushima,17,48,13.286633
2018.07.23,Tokushima,50,48,39.078331
2018.07.24,Tokushima,0,48,0
2018.07.25,Tokushima,0,48,0
2018.07.26,Tokushima,34,48,26.573265
2018.07.27,Tokushima,50,48,39.078331
2018.07.28,Tokushima,16,48,12.505067
2018.07.29,Tokushima,48,40,29.00481
2018.07.30,Tokushima,0,40,0
2018.07.31,Tokushima,48,40,29.00481
2018.08.01,Tokushima,50,40,30.213341
2018.08.02,Tokushima,16,40,9.6682692
2018.08.03,Tokushima,0,40,0
2018.08.04,Tokushima,18,40,10.876802
2018.08.05,Tokushima,17,29,11.863417
2018.08.06,Tokushima,64,29,44.662273
2018.08.07,Tokushima,0,29,0
2018.08.08,Tokushima,16,29,11.165568
2018.08.09,Tokushima,0,29,0
2018.08.10,Tokushima,0,29,0
2018.08.11,Tokushima,16,29,11.165568
2018.08.12,Tokushima,0,20,0
2018.08.13,Tokushima,15,20,7.920002
2018.08.14,Tokushima,14,20,7.3920016
2018.08.15,Tokushima,41,20,21.648005
2018.08.16,Tokushima,0,20,0
2018.08.17,Tokushima,16,20,8.4480019
2018.08.18,Tokushima,17,20,8.9760017
2018.08.19,Tokushima,49,49,31.693205
2018.08.20,Tokushima,0,49,0
2018.08.21,Tokushima,16,49,10.348803
2018.08.22,Tokushima,48,49,31.046406
2018.08.23,Tokushima,27,49,17.463604
2018.08.24,Tokushima,16,49,10.348803
2018.08.25,Tokushima,50,49,32.340008
2018.08.26,Tokushima,0,30,0
2018.08.27,Tokushima,34,30,20.854021
2018.08.28,Tokushima,17,30,10.427011
2018.08.29,Tokushima,17,30,10.427011
2018.08.30,Tokushima,49,30,30.054325
2018.08.31,Tokushima,0,30,0
2018.09.01,Tokushima,16,30,9.8136568
2018.09.02,Tokushima,33,73,19.790195
2018.09.03,Tokushima,16,73,9.5952463
2018.09.04,Tokushima,43,73,25.787226
2018.09.05,Tokushima,71,73,42.578907
2018.09.06,Tokushima,51,73,30.584846
2018.09.07,Tokushima,69,73,41.379498
2018.09.08,Tokushima,48,73,28.78574
2018.09.09,Tokushima,47,41,28.94972
2018.09.10,Tokushima,16,41,9.8552246
2018.09.11,Tokushima,35,41,21.558302
2018.09.12,Tokushima,16,41,9.8552246
2018.09.13,Tokushima,0,41,0
2018.09.14,Tokushima,16,41,9.8552246
2018.09.15,Tokushima,51,41,31.413528
2018.09.16,Tokushima,68,57,41.170395
2018.09.17,Tokushima,0,57,0
2018.09.18,Tokushima,17,57,10.292599
2018.09.19,Tokushima,35,57,21.190645
2018.09.20,Tokushima,32,57,19.374304
2018.09.21,Tokushima,52,57,31.483242
2018.09.22,Tokushima,52,57,31.483242
2018.09.23,Tokushima,17,57,10.373644
2018.09.24,Tokushima,100,57,61.021439
2018.09.25,Tokushima,17,57,10.373644
2018.09.26,Tokushima,0,57,0
2018.09.27,Tokushima,52,57,31.731146
2018.09.28,Tokushima,52,57,31.731146
2018.09.29,Tokushima,16,57,9.7634296
2018.09.30,Tokushima,13,40,8.4165735
2018.10.01,Tokushima,17,40,11.006289
2018.10.02,Tokushima,35,40,22.660006
2018.10.03,Tokushima,53,40,34.313721
2018.10.04,Tokushima,50,40,32.371433
2018.10.05,Tokushima,0,40,0
2018.10.06,Tokushima,0,40,0
2018.10.07,Tokushima,17,60,10.962787
2018.10.08,Tokushima,34,60,21.925573
2018.10.09,Tokushima,18,60,11.607656
2018.10.10,Tokushima,35,60,22.57044
2018.10.11,Tokushima,54,60,34.822968
2018.10.12,Tokushima,57,60,36.757576
2018.10.13,Tokushima,38,60,24.505051
2018.10.14,Tokushima,18,33,12.61879
2018.10.15,Tokushima,0,33,0
2018.10.16,Tokushima,18,33,12.61879
2018.10.17,Tokushima,36,33,25.237579
2018.10.18,Tokushima,0,33,0
2018.10.19,Tokushima,56,33,39.258457
2018.10.20,Tokushima,0,33,0
2018.10.21,Tokushima,55,53,33.586735
2018.10.22,Tokushima,35,53,21.373379
2018.10.23,Tokushima,36,53,21.984047
2018.10.24,Tokushima,18,53,10.992023
2018.10.25,Tokushima,92,53,56.181454
2018.10.26,Tokushima,0,53,0
2018.10.27,Tokushima,0,53,0
2018.10.28,Tokushima,36,67,26.770252
2018.10.29,Tokushima,37,67,27.51387
2018.10.30,Tokushima,19,67,14.128745
2018.10.31,Tokushima,39,67,29.001108
2018.11.01,Tokushima,58,67,43.129848
2018.11.02,Tokushima,56,67,41.642616
2018.11.03,Tokushima,0,67,0
2018.11.04,Tokushima,0,56,0
2018.11.05,Tokushima,67,56,40.809765
2018.11.06,Tokushima,36,56,21.927633
2018.11.07,Tokushima,0,56,0
2018.11.08,Tokushima,75,56,45.682571
2018.11.09,Tokushima,54,56,32.891449
2018.11.10,Tokushima,18,56,10.963817
2018.11.11,Tokushima,18,41,10.789086
2018.11.12,Tokushima,18,41,10.789086
2018.11.13,Tokushima,55,41,32.966652
2018.11.14,Tokushima,76,41,45.553921
2018.11.15,Tokushima,0,41,0
2018.11.16,Tokushima,0,41,0
2018.11.17,Tokushima,19,41,11.38848
2018.11.18,Tokushima,70,53,46.489563
2018.11.19,Tokushima,0,53,0
2018.11.20,Tokushima,37,53,24.573053
2018.11.21,Tokushima,18,53,11.954459
2018.11.22,Tokushima,37,53,24.573053
2018.11.23,Tokushima,18,53,11.954459
2018.11.24,Tokushima,37,53,24.573053
2018.11.25,Tokushima,18,41,10.847406
2018.11.26,Tokushima,37,41,22.297445
2018.11.27,Tokushima,56,41,33.747482
2018.11.28,Tokushima,18,41,10.847406
2018.11.29,Tokushima,38,41,22.90008
2018.11.30,Tokushima,0,41,0
2018.12.01,Tokushima,18,41,10.847406
2018.12.02,Tokushima,17,49,10.157372
2018.12.03,Tokushima,0,49,0
2018.12.04,Tokushima,72,49,43.019463
2018.12.05,Tokushima,0,49,0
2018.12.06,Tokushima,18,49,10.754866
2018.12.07,Tokushima,78,49,46.604416
2018.12.08,Tokushima,38,49,22.704716
2018.12.09,Tokushima,54,50,37.268238
2018.12.10,Tokushima,37,50,25.535643
2018.12.11,Tokushima,37,50,25.535643
2018.12.12,Tokushima,0,50,0
2018.12.13,Tokushima,19,50,13.112898
2018.12.14,Tokushima,50,50,34.507626
2018.12.15,Tokushima,0,50,0
2018.12.16,Tokushima,36,60,24.472807
2018.12.17,Tokushima,48,60,32.630409
2018.12.18,Tokushima,100,60,67.980019
2018.12.19,Tokushima,0,60,0
2018.12.20,Tokushima,38,60,25.832407
2018.12.21,Tokushima,0,60,0
2018.12.22,Tokushima,18,60,12.236403
2018.12.23,Tokushima,0,37,0
2018.12.24,Tokushima,53,37,32.713818
2018.12.25,Tokushima,38,37,23.455189
2018.12.26,Tokushima,36,37,22.220705
2018.12.27,Tokushima,36,37,22.220705
2018.12.28,Tokushima,0,37,0
2018.12.29,Tokushima,0,37,0
2018.12.30,Tokushima,34,44,35.373253
2018.12.31,Tokushima,15,44,15.605847
2019.01.01,Tokushima,17,44,17.686626
2019.01.02,Tokushima,33,44,34.332863
2019.01.03,Tokushima,16,44,16.646236
2019.01.04,Tokushima,0,44,0
2019.01.05,Tokushima,0,44,0
2019.01.06,Tokushima,17,39,12.786029
2019.01.07,Tokushima,17,39,12.786029
2019.01.08,Tokushima,54,39,40.614445
2019.01.09,Tokushima,18,39,13.538148
2019.01.10,Tokushima,18,39,13.538148
2019.01.11,Tokushima,0,39,0
2019.01.12,Tokushima,17,39,12.786029
2019.01.13,Tokushima,0,56,0
2019.01.14,Tokushima,35,56,27.331451
2019.01.15,Tokushima,18,56,14.056174
2019.01.16,Tokushima,54,56,42.168526
2019.01.17,Tokushima,36,56,28.112349
2019.01.18,Tokushima,18,56,14.056174
2019.01.19,Tokushima,34,56,26.550554
2019.01.20,Tokushima,16,31,15.682832
2019.01.21,Tokushima,0,31,0
2019.01.22,Tokushima,18,31,17.643187
2019.01.23,Tokushima,17,31,16.663008
2019.01.24,Tokushima,0,31,0
2019.01.25,Tokushima,35,31,34.306198
2019.01.26,Tokushima,0,31,0
2019.01.27,Tokushima,0,51,0
2019.01.28,Tokushima,53,51,59.756092
2019.01.29,Tokushima,18,51,20.294523
2019.01.30,Tokushima,0,51,0
2019.01.31,Tokushima,35,51,39.461575
2019.02.01,Tokushima,0,51,0
2019.02.02,Tokushima,17,51,19.167049
2019.02.03,Tokushima,0,60,0
2019.02.04,Tokushima,34,60,36.256008
2019.02.05,Tokushima,17,60,18.128004
2019.02.06,Tokushima,17,60,18.128004
2019.02.07,Tokushima,51,60,54.384007
2019.02.08,Tokushima,17,60,18.128004
2019.02.09,Tokushima,17,60,18.128004
2019.02.10,Tokushima,32,38,28.021593
2019.02.11,Tokushima,16,38,14.010797
2019.02.12,Tokushima,17,38,14.886472
2019.02.13,Tokushima,35,38,30.648617
2019.02.14,Tokushima,0,38,0
2019.02.15,Tokushima,18,38,15.762146
2019.02.16,Tokushima,0,38,0
2019.02.17,Tokushima,17,38,11.556603
2019.02.18,Tokushima,17,38,11.556603
2019.02.19,Tokushima,49,38,33.310211
2019.02.20,Tokushima,17,38,11.556603
2019.02.21,Tokushima,35,38,23.793007
2019.02.22,Tokushima,0,38,0
2019.02.23,Tokushima,17,38,11.556603
2019.02.24,Tokushima,51,47,41.515442
2019.02.25,Tokushima,17,47,13.838481
2019.02.26,Tokushima,0,47,0
2019.02.27,Tokushima,18,47,14.652509
2019.02.28,Tokushima,0,47,0
2019.03.01,Tokushima,18,47,14.652509
2019.03.02,Tokushima,53,47,43.143497
2019.03.03,Tokushima,33,62,32.920025
2019.03.04,Tokushima,17,62,16.958801
2019.03.05,Tokushima,34,62,33.917603
2019.03.06,Tokushima,16,62,15.961226
2019.03.07,Tokushima,51,62,50.876404
2019.03.08,Tokushima,18,62,17.956377
2019.03.09,Tokushima,0,62,0
2019.03.10,Tokushima,64,58,59.725876
2019.03.11,Tokushima,0,58,0
2019.03.12,Tokushima,17,58,15.864686
2019.03.13,Tokushima,17,58,15.864686
2019.03.14,Tokushima,54,58,50.393707
2019.03.15,Tokushima,0,58,0
2019.03.16,Tokushima,17,58,15.864686
2019.03.17,Tokushima,0,53,0
2019.03.18,Tokushima,0,53,0
2019.03.19,Tokushima,15,53,44.117645
2019.03.20,Tokushima,34,53,100
2019.03.21,Tokushima,0,53,0
2019.03.22,Tokushima,0,53,0
2019.03.23,Tokushima,0,53,0
2019.03.24,Tokushima,15,52,10.552122
2019.03.25,Tokushima,51,52,35.877216
2019.03.26,Tokushima,34,52,23.918144
2019.03.27,Tokushima,34,52,23.918144
2019.03.28,Tokushima,33,52,23.214668
2019.03.29,Tokushima,17,52,11.959072
2019.03.30,Tokushima,17,52,11.959072
2019.03.31,Tokushima,0,58,0
2019.04.01,Tokushima,17,58,19.150944
2019.04.02,Tokushima,71,58,79.983353
2019.04.03,Tokushima,18,58,20.277468
2019.04.04,Tokushima,17,58,19.150944
2019.04.05,Tokushima,0,58,0
2019.04.06,Tokushima,17,58,19.150944
2019.04.07,Tokushima,17,71,16.576138
2019.04.08,Tokushima,18,71,17.551205
2019.04.09,Tokushima,37,71,36.077473
2019.04.10,Tokushima,36,71,35.102409
2019.04.11,Tokushima,36,71,35.102409
2019.04.12,Tokushima,18,71,17.551205
2019.04.13,Tokushima,36,71,35.102409
2019.04.14,Tokushima,17,51,13.170654
2019.04.15,Tokushima,55,51,42.610935
2019.04.16,Tokushima,37,51,28.665541
2019.04.17,Tokushima,18,51,13.945397
2019.04.18,Tokushima,0,51,0
2019.04.19,Tokushima,35,51,27.116051
2019.04.20,Tokushima,17,51,13.170654
2019.04.21,Tokushima,17,54,18.088596
2019.04.22,Tokushima,0,54,0
2019.04.23,Tokushima,17,54,18.088596
2019.04.24,Tokushima,52,54,55.329823
2019.04.25,Tokushima,0,54,0
2019.04.26,Tokushima,18,54,19.152632
2019.04.27,Tokushima,34,54,36.177193
2019.04.28,Tokushima,0,28,0
2019.04.29,Tokushima,0,28,0
2019.04.30,Tokushima,30,28,29.664005
2019.05.01,Tokushima,15,28,14.832003
2019.05.02,Tokushima,16,28,15.820804
2019.05.03,Tokushima,16,28,15.820804
2019.05.04,Tokushima,0,28,0
2019.05.05,Tokushima,16,50,12.948574
2019.05.06,Tokushima,46,50,37.22715
2019.05.07,Tokushima,0,50,0
2019.05.08,Tokushima,71,50,57.459297
2019.05.09,Tokushima,18,50,14.567146
2019.05.10,Tokushima,0,50,0
2019.05.11,Tokushima,17,50,13.75786
2019.05.12,Tokushima,0,41,0
2019.05.13,Tokushima,34,41,37.162407
2019.05.14,Tokushima,17,41,18.581203
2019.05.15,Tokushima,0,41,0
2019.05.16,Tokushima,35,41,38.255421
2019.05.17,Tokushima,0,41,0
2019.05.18,Tokushima,16,41,17.488194
2019.05.19,Tokushima,0,64,0
2019.05.20,Tokushima,16,64,18.318827
2019.05.21,Tokushima,17,64,19.463755
2019.05.22,Tokushima,17,64,19.463755
2019.05.23,Tokushima,68,64,77.855019
2019.05.24,Tokushima,17,64,19.463755
2019.05.25,Tokushima,17,64,19.463755
2019.05.26,Tokushima,33,75,41.036716
2019.05.27,Tokushima,50,75,62.176846
2019.05.28,Tokushima,65,75,80.829903
2019.05.29,Tokushima,0,75,0
2019.05.30,Tokushima,0,75,0
2019.05.31,Tokushima,0,75,0
2019.06.01,Tokushima,16,75,19.896591
2019.06.02,Tokushima,15,65,12.388883
2019.06.03,Tokushima,66,65,54.511078
2019.06.04,Tokushima,16,65,13.214808
2019.06.05,Tokushima,100,65,82.592545
2019.06.06,Tokushima,17,65,14.040732
2019.06.07,Tokushima,0,65,0
2019.06.08,Tokushima,0,65,0
2019.06.09,Tokushima,0,22,0
2019.06.10,Tokushima,17,22,12.106918
2019.06.11,Tokushima,17,22,12.106918
2019.06.12,Tokushima,35,22,24.926008
2019.06.13,Tokushima,0,22,0
2019.06.14,Tokushima,0,22,0
2019.06.15,Tokushima,15,22,10.682574
2019.06.16,Tokushima,16,36,11.776388
2019.06.17,Tokushima,0,36,0
2019.06.18,Tokushima,33,36,24.288801
2019.06.19,Tokushima,0,36,0
2019.06.20,Tokushima,52,36,38.273262
2019.06.21,Tokushima,0,36,0
2019.06.22,Tokushima,32,36,23.552776
