date,prefecture,raw_daily,raw_weekly,sleepingdrug2_harmonized_daily
2017.11.19,Aichi,19,45,13.699729
2017.11.20,Aichi,20,45,14.420767
2017.11.21,Aichi,0,45,0
2017.11.22,Aichi,20,45,14.420767
2017.11.23,Aichi,0,45,0
2017.11.24,Aichi,0,45,0
2017.11.25,Aichi,20,45,14.420767
2017.11.26,Aichi,0,63,0
2017.11.27,Aichi,40,63,27.263874
2017.11.28,Aichi,38,63,25.900682
2017.11.29,Aichi,0,63,0
2017.11.30,Aichi,19,63,12.950341
2017.12.01,Aichi,20,63,13.631937
2017.12.02,Aichi,0,63,0
2017.12.03,Aichi,57,94,34.427811
2017.12.04,Aichi,20,94,12.079933
2017.12.05,Aichi,0,94,0
2017.12.06,Aichi,100,94,60.399666
2017.12.07,Aichi,0,94,0
2017.12.08,Aichi,20,94,12.079933
2017.12.09,Aichi,0,94,0
2017.12.10,Aichi,0,51,0
2017.12.11,Aichi,20,51,12.911392
2017.12.12,Aichi,20,51,12.911392
2017.12.13,Aichi,0,51,0
2017.12.14,Aichi,0,51,0
2017.12.15,Aichi,20,51,12.911392
2017.12.16,Aichi,40,51,25.822784
2017.12.17,Aichi,0,15,0
2017.12.18,Aichi,20,15,9.4936705
2017.12.19,Aichi,0,15,0
2017.12.20,Aichi,0,15,0
2017.12.21,Aichi,0,15,0
2017.12.22,Aichi,0,15,0
2017.12.23,Aichi,20,15,9.4936705
2017.12.24,Aichi,19,52,15.632911
2017.12.25,Aichi,0,52,0
2017.12.26,Aichi,0,52,0
2017.12.27,Aichi,20,52,16.455694
2017.12.28,Aichi,0,52,0
2017.12.29,Aichi,0,52,0
2017.12.30,Aichi,41,52,33.734177
2017.12.31,Aichi,0,14,0
2018.01.01,Aichi,0,14,0
2018.01.02,Aichi,0,14,0
2018.01.03,Aichi,0,14,0
2018.01.04,Aichi,0,14,0
2018.01.05,Aichi,0,14,0
2018.01.06,Aichi,0,14,0
2018.01.07,Aichi,0,35,0
2018.01.08,Aichi,0,35,0
2018.01.09,Aichi,0,35,0
2018.01.10,Aichi,0,35,0
2018.01.11,Aichi,0,35,0
2018.01.12,Aichi,0,35,0
2018.01.13,Aichi,0,35,0
2018.01.14,Aichi,0,28,0
2018.01.15,Aichi,0,28,0
2018.01.16,Aichi,0,28,0
2018.01.17,Aichi,48,28,17.721519
2018.01.18,Aichi,48,28,17.721519
2018.01.19,Aichi,0,28,0
2018.01.20,Aichi,0,28,0
2018.01.21,Aichi,0,28,0
2018.01.22,Aichi,47,28,17.534979
2018.01.23,Aichi,0,28,0
2018.01.24,Aichi,48,28,17.908062
2018.01.25,Aichi,0,28,0
2018.01.26,Aichi,0,28,0
2018.01.27,Aichi,0,28,0
2018.01.28,Aichi,0,28,0
2018.01.29,Aichi,0,28,0
2018.01.30,Aichi,0,28,0
2018.01.31,Aichi,0,28,0
2018.02.01,Aichi,0,28,0
2018.02.02,Aichi,0,28,0
2018.02.03,Aichi,0,28,0
2018.02.04,Aichi,0,42,0
2018.02.05,Aichi,0,42,0
2018.02.06,Aichi,50,42,53.164558
2018.02.07,Aichi,0,42,0
2018.02.08,Aichi,0,42,0
2018.02.09,Aichi,0,42,0
2018.02.10,Aichi,0,42,0
2018.02.11,Aichi,0,28,0
2018.02.12,Aichi,0,28,0
2018.02.13,Aichi,0,28,0
2018.02.14,Aichi,51,28,35.443039
2018.02.15,Aichi,0,28,0
2018.02.16,Aichi,0,28,0
2018.02.17,Aichi,0,28,0
2018.02.18,Aichi,48,64,19.739126
2018.02.19,Aichi,0,64,0
2018.02.20,Aichi,99,64,40.711948
2018.02.21,Aichi,0,64,0
2018.02.22,Aichi,50,64,20.56159
2018.02.23,Aichi,0,64,0
2018.02.24,Aichi,0,64,0
2018.02.25,Aichi,0,35,0
2018.02.26,Aichi,99,35,22.264345
2018.02.27,Aichi,0,35,0
2018.02.28,Aichi,49,35,11.019727
2018.03.01,Aichi,49,35,11.019727
2018.03.02,Aichi,0,35,0
2018.03.03,Aichi,0,35,0
2018.03.04,Aichi,0,42,0
2018.03.05,Aichi,0,42,0
2018.03.06,Aichi,0,42,0
2018.03.07,Aichi,0,42,0
2018.03.08,Aichi,0,42,0
2018.03.09,Aichi,0,42,0
2018.03.10,Aichi,0,42,0
2018.03.11,Aichi,47,70,14.360541
2018.03.12,Aichi,48,70,14.666084
2018.03.13,Aichi,49,70,14.971628
2018.03.14,Aichi,49,70,14.971628
2018.03.15,Aichi,97,70,29.637712
2018.03.16,Aichi,0,70,0
2018.03.17,Aichi,0,70,0
2018.03.18,Aichi,48,55,17.314882
2018.03.19,Aichi,47,55,16.954155
2018.03.20,Aichi,48,55,17.314882
2018.03.21,Aichi,0,55,0
2018.03.22,Aichi,0,55,0
2018.03.23,Aichi,50,55,18.036335
2018.03.24,Aichi,0,55,0
2018.03.25,Aichi,0,21,0
2018.03.26,Aichi,0,21,0
2018.03.27,Aichi,0,21,0
2018.03.28,Aichi,0,21,0
2018.03.29,Aichi,0,21,0
2018.03.30,Aichi,0,21,0
2018.03.31,Aichi,0,21,0
2018.04.01,Aichi,0,48,0
2018.04.02,Aichi,0,48,0
2018.04.03,Aichi,49,48,20.532518
2018.04.04,Aichi,0,48,0
2018.04.05,Aichi,0,48,0
2018.04.06,Aichi,48,48,20.113487
2018.04.07,Aichi,48,48,20.113487
2018.04.08,Aichi,0,49,0
2018.04.09,Aichi,50,49,21.097046
2018.04.10,Aichi,0,49,0
2018.04.11,Aichi,0,49,0
2018.04.12,Aichi,0,49,0
2018.04.13,Aichi,51,49,21.518986
2018.04.14,Aichi,46,49,19.409283
2018.04.15,Aichi,0,21,0
2018.04.16,Aichi,50,21,26.582279
2018.04.17,Aichi,0,21,0
2018.04.18,Aichi,0,21,0
2018.04.19,Aichi,0,21,0
2018.04.20,Aichi,0,21,0
2018.04.21,Aichi,0,21,0
2018.04.22,Aichi,0,62,0
2018.04.23,Aichi,0,62,0
2018.04.24,Aichi,0,62,0
2018.04.25,Aichi,0,62,0
2018.04.26,Aichi,0,62,0
2018.04.27,Aichi,0,62,0
2018.04.28,Aichi,0,62,0
2018.04.29,Aichi,0,27,0
2018.04.30,Aichi,0,27,0
2018.05.01,Aichi,0,27,0
2018.05.02,Aichi,48,27,34.177216
2018.05.03,Aichi,0,27,0
2018.05.04,Aichi,0,27,0
2018.05.05,Aichi,0,27,0
2018.05.06,Aichi,47,69,14.058435
2018.05.07,Aichi,0,69,0
2018.05.08,Aichi,98,69,29.313334
2018.05.09,Aichi,0,69,0
2018.05.10,Aichi,0,69,0
2018.05.11,Aichi,100,69,29.911568
2018.05.12,Aichi,47,69,14.058435
2018.05.13,Aichi,44,48,18.960409
2018.05.14,Aichi,0,48,0
2018.05.15,Aichi,0,48,0
2018.05.16,Aichi,0,48,0
2018.05.17,Aichi,0,48,0
2018.05.18,Aichi,49,48,21.115
2018.05.19,Aichi,48,48,20.684084
2018.05.20,Aichi,0,78,0
2018.05.21,Aichi,49,78,32.469627
2018.05.22,Aichi,49,78,32.469627
2018.05.23,Aichi,0,78,0
2018.05.24,Aichi,0,78,0
2018.05.25,Aichi,51,78,33.794918
2018.05.26,Aichi,0,78,0
2018.05.27,Aichi,0,54,0
2018.05.28,Aichi,0,54,0
2018.05.29,Aichi,0,54,0
2018.05.30,Aichi,94,54,68.354431
2018.05.31,Aichi,0,54,0
2018.06.01,Aichi,0,54,0
2018.06.02,Aichi,0,54,0
2018.06.03,Aichi,0,69,0
2018.06.04,Aichi,0,69,0
2018.06.05,Aichi,0,69,0
2018.06.06,Aichi,0,69,0
2018.06.07,Aichi,0,69,0
2018.06.08,Aichi,98,69,58.626667
2018.06.09,Aichi,48,69,28.715103
2018.06.10,Aichi,0,79,0
2018.06.11,Aichi,0,79,0
2018.06.12,Aichi,0,79,0
2018.06.13,Aichi,91,79,100
2018.06.14,Aichi,0,79,0
2018.06.15,Aichi,0,79,0
2018.06.16,Aichi,0,79,0
2018.06.17,Aichi,0,13,0
2018.06.18,Aichi,46,13,8.2278471
2018.06.19,Aichi,0,13,0
2018.06.20,Aichi,0,13,0
2018.06.21,Aichi,0,13,0
2018.06.22,Aichi,0,13,0
2018.06.23,Aichi,46,13,8.2278471
2018.06.24,Aichi,0,67,0
2018.06.25,Aichi,0,67,0
2018.06.26,Aichi,48,67,42.851437
2018.06.27,Aichi,0,67,0
2018.06.28,Aichi,0,67,0
2018.06.29,Aichi,0,67,0
2018.06.30,Aichi,47,67,41.958698
2018.07.01,Aichi,39,39,16.044306
2018.07.02,Aichi,20,39,8.2278481
2018.07.03,Aichi,42,39,17.278482
2018.07.04,Aichi,0,39,0
2018.07.05,Aichi,0,39,0
2018.07.06,Aichi,19,39,7.8164563
2018.07.07,Aichi,0,39,0
2018.07.08,Aichi,19,54,8.272192
2018.07.09,Aichi,59,54,25.687332
2018.07.10,Aichi,20,54,8.707571
2018.07.11,Aichi,19,54,8.272192
2018.07.12,Aichi,0,54,0
2018.07.13,Aichi,20,54,8.707571
2018.07.14,Aichi,20,54,8.707571
2018.07.15,Aichi,20,27,8.4388199
2018.07.16,Aichi,0,27,0
2018.07.17,Aichi,0,27,0
2018.07.18,Aichi,0,27,0
2018.07.19,Aichi,41,27,17.29958
2018.07.20,Aichi,0,27,0
2018.07.21,Aichi,20,27,8.4388199
2018.07.22,Aichi,19,19,6.0126591
2018.07.23,Aichi,39,19,12.341774
2018.07.24,Aichi,0,19,0
2018.07.25,Aichi,0,19,0
2018.07.26,Aichi,0,19,0
2018.07.27,Aichi,0,19,0
2018.07.28,Aichi,18,19,5.6962028
2018.07.29,Aichi,0,59,0
2018.07.30,Aichi,0,59,0
2018.07.31,Aichi,98,59,41.350208
2018.08.01,Aichi,40,59,16.877636
2018.08.02,Aichi,19,59,8.0168772
2018.08.03,Aichi,20,59,8.438818
2018.08.04,Aichi,0,59,0
2018.08.05,Aichi,40,65,18.806509
2018.08.06,Aichi,19,65,8.9330921
2018.08.07,Aichi,38,65,17.866184
2018.08.08,Aichi,0,65,0
2018.08.09,Aichi,59,65,27.739601
2018.08.10,Aichi,19,65,8.9330921
2018.08.11,Aichi,0,65,0
2018.08.12,Aichi,20,67,10.803837
2018.08.13,Aichi,20,67,10.803837
2018.08.14,Aichi,19,67,10.263646
2018.08.15,Aichi,0,67,0
2018.08.16,Aichi,19,67,10.263646
2018.08.17,Aichi,38,67,20.527292
2018.08.18,Aichi,41,67,22.147867
2018.08.19,Aichi,20,85,9.356081
2018.08.20,Aichi,0,85,0
2018.08.21,Aichi,38,85,17.776554
2018.08.22,Aichi,59,85,27.600439
2018.08.23,Aichi,54,85,25.261419
2018.08.24,Aichi,39,85,18.244358
2018.08.25,Aichi,20,85,9.356081
2018.08.26,Aichi,0,46,0
2018.08.27,Aichi,20,46,7.6114836
2018.08.28,Aichi,39,46,14.842392
2018.08.29,Aichi,19,46,7.2309089
2018.08.30,Aichi,19,46,7.2309089
2018.08.31,Aichi,56,46,21.312153
2018.09.01,Aichi,0,46,0
2018.09.02,Aichi,18,72,7.5949368
2018.09.03,Aichi,52,72,21.940928
2018.09.04,Aichi,15,72,6.329114
2018.09.05,Aichi,0,72,0
2018.09.06,Aichi,19,72,8.0168772
2018.09.07,Aichi,57,72,24.050632
2018.09.08,Aichi,55,72,23.206751
2018.09.09,Aichi,55,84,25.649567
2018.09.10,Aichi,19,84,8.8607597
2018.09.11,Aichi,59,84,27.51499
2018.09.12,Aichi,0,84,0
2018.09.13,Aichi,39,84,18.187874
2018.09.14,Aichi,19,84,8.8607597
2018.09.15,Aichi,37,84,17.255163
2018.09.16,Aichi,0,84,0
2018.09.17,Aichi,92,84,38.973221
2018.09.18,Aichi,40,84,16.944878
2018.09.19,Aichi,40,84,16.944878
2018.09.20,Aichi,39,84,16.521257
2018.09.21,Aichi,40,84,16.944878
2018.09.22,Aichi,0,84,0
2018.09.23,Aichi,20,100,9.0415916
2018.09.24,Aichi,38,100,17.179024
2018.09.25,Aichi,40,100,18.083183
2018.09.26,Aichi,83,100,37.522602
2018.09.27,Aichi,0,100,0
2018.09.28,Aichi,42,100,18.987341
2018.09.29,Aichi,57,100,25.768536
2018.09.30,Aichi,16,72,6.719944
2018.10.01,Aichi,20,72,8.39993
2018.10.02,Aichi,21,72,8.8199263
2018.10.03,Aichi,21,72,8.8199263
2018.10.04,Aichi,20,72,8.39993
2018.10.05,Aichi,100,72,41.999649
2018.10.06,Aichi,19,72,7.9799333
2018.10.07,Aichi,0,73,0
2018.10.08,Aichi,38,73,17.915268
2018.10.09,Aichi,19,73,8.957634
2018.10.10,Aichi,20,73,9.4290886
2018.10.11,Aichi,78,73,36.773445
2018.10.12,Aichi,21,73,9.9005423
2018.10.13,Aichi,20,73,9.4290886
2018.10.14,Aichi,20,54,8.4388199
2018.10.15,Aichi,20,54,8.4388199
2018.10.16,Aichi,0,54,0
2018.10.17,Aichi,20,54,8.4388199
2018.10.18,Aichi,40,54,16.87764
2018.10.19,Aichi,62,54,26.160339
2018.10.20,Aichi,0,54,0
2018.10.21,Aichi,0,55,0
2018.10.22,Aichi,0,55,0
2018.10.23,Aichi,20,55,8.5423622
2018.10.24,Aichi,41,55,17.511841
2018.10.25,Aichi,41,55,17.511841
2018.10.26,Aichi,41,55,17.511841
2018.10.27,Aichi,20,55,8.5423622
2018.10.28,Aichi,81,62,34.177216
2018.10.29,Aichi,0,62,0
2018.10.30,Aichi,41,62,17.299578
2018.10.31,Aichi,0,62,0
2018.11.01,Aichi,43,62,18.143459
2018.11.02,Aichi,21,62,8.8607597
2018.11.03,Aichi,0,62,0
2018.11.04,Aichi,0,46,0
2018.11.05,Aichi,19,46,6.9580445
2018.11.06,Aichi,20,46,7.3242574
2018.11.07,Aichi,60,46,21.972773
2018.11.08,Aichi,0,46,0
2018.11.09,Aichi,40,46,14.648515
2018.11.10,Aichi,20,46,7.3242574
2018.11.11,Aichi,39,41,20.444956
2018.11.12,Aichi,40,41,20.969185
2018.11.13,Aichi,0,41,0
2018.11.14,Aichi,0,41,0
2018.11.15,Aichi,20,41,10.484592
2018.11.16,Aichi,0,41,0
2018.11.17,Aichi,0,41,0
2018.11.18,Aichi,0,41,0
2018.11.19,Aichi,0,41,0
2018.11.20,Aichi,41,41,17.299578
2018.11.21,Aichi,21,41,8.8607597
2018.11.22,Aichi,21,41,8.8607597
2018.11.23,Aichi,20,41,8.438818
2018.11.24,Aichi,20,41,8.438818
2018.11.25,Aichi,0,41,0
2018.11.26,Aichi,40,41,17.015978
2018.11.27,Aichi,41,41,17.441378
2018.11.28,Aichi,20,41,8.5079889
2018.11.29,Aichi,0,41,0
2018.11.30,Aichi,21,41,8.9333887
2018.12.01,Aichi,0,41,0
2018.12.02,Aichi,0,34,0
2018.12.03,Aichi,20,34,8.1977091
2018.12.04,Aichi,0,34,0
2018.12.05,Aichi,21,34,8.6075945
2018.12.06,Aichi,0,34,0
2018.12.07,Aichi,43,34,17.625076
2018.12.08,Aichi,21,34,8.6075945
2018.12.09,Aichi,0,57,0
2018.12.10,Aichi,21,57,10.101265
2018.12.11,Aichi,43,57,20.683542
2018.12.12,Aichi,22,57,10.582278
2018.12.13,Aichi,22,57,10.582278
2018.12.14,Aichi,20,57,9.6202526
2018.12.15,Aichi,22,57,10.582278
2018.12.16,Aichi,21,56,8.8607597
2018.12.17,Aichi,19,56,8.0168772
2018.12.18,Aichi,20,56,8.438818
2018.12.19,Aichi,65,56,27.426159
2018.12.20,Aichi,43,56,18.143459
2018.12.21,Aichi,0,56,0
2018.12.22,Aichi,0,56,0
2018.12.23,Aichi,0,43,0
2018.12.24,Aichi,42,43,17.585199
2018.12.25,Aichi,0,43,0
2018.12.26,Aichi,0,43,0
2018.12.27,Aichi,44,43,18.42259
2018.12.28,Aichi,22,43,9.2112951
2018.12.29,Aichi,22,43,9.2112951
2018.12.30,Aichi,0,43,0
2018.12.31,Aichi,0,43,0
2019.01.01,Aichi,23,43,8.7545366
2019.01.02,Aichi,0,43,0
2019.01.03,Aichi,21,43,7.9932723
2019.01.04,Aichi,40,43,15.225281
2019.01.05,Aichi,59,43,22.457291
2019.01.06,Aichi,0,28,0
2019.01.07,Aichi,0,28,0
2019.01.08,Aichi,21,28,8.7565145
2019.01.09,Aichi,0,28,0
2019.01.10,Aichi,43,28,17.930008
2019.01.11,Aichi,21,28,8.7565145
2019.01.12,Aichi,0,28,0
2019.01.13,Aichi,60,69,25.43935
2019.01.14,Aichi,0,69,0
2019.01.15,Aichi,62,69,26.287331
2019.01.16,Aichi,43,69,18.231535
2019.01.17,Aichi,41,69,17.383558
2019.01.18,Aichi,0,69,0
2019.01.19,Aichi,0,69,0
2019.01.20,Aichi,0,62,0
2019.01.21,Aichi,42,62,17.532991
2019.01.22,Aichi,42,62,17.532991
2019.01.23,Aichi,62,62,25.882036
2019.01.24,Aichi,21,62,8.7664957
2019.01.25,Aichi,21,62,8.7664957
2019.01.26,Aichi,0,62,0
2019.01.27,Aichi,20,47,9.673768
2019.01.28,Aichi,21,47,10.157456
2019.01.29,Aichi,0,47,0
2019.01.30,Aichi,0,47,0
2019.01.31,Aichi,21,47,10.157456
2019.02.01,Aichi,41,47,19.831224
2019.02.02,Aichi,20,47,9.673768
2019.02.03,Aichi,19,80,8.0842466
2019.02.04,Aichi,40,80,17.019466
2019.02.05,Aichi,40,80,17.019466
2019.02.06,Aichi,20,80,8.5097332
2019.02.07,Aichi,20,80,8.5097332
2019.02.08,Aichi,40,80,17.019466
2019.02.09,Aichi,59,80,25.103712
2019.02.10,Aichi,39,47,16.112869
2019.02.11,Aichi,0,47,0
2019.02.12,Aichi,21,47,8.6761608
2019.02.13,Aichi,0,47,0
2019.02.14,Aichi,63,47,26.028481
2019.02.15,Aichi,21,47,8.6761608
2019.02.16,Aichi,0,47,0
2019.02.17,Aichi,20,40,8.300477
2019.02.18,Aichi,20,40,8.300477
2019.02.19,Aichi,20,40,8.300477
2019.02.20,Aichi,42,40,17.431002
2019.02.21,Aichi,0,40,0
2019.02.22,Aichi,0,40,0
2019.02.23,Aichi,20,40,8.300477
2019.02.24,Aichi,19,82,8.8042498
2019.02.25,Aichi,20,82,9.2676315
2019.02.26,Aichi,63,82,29.193037
2019.02.27,Aichi,21,82,9.7310123
2019.02.28,Aichi,61,82,28.266275
2019.03.01,Aichi,0,82,0
2019.03.02,Aichi,40,82,18.535263
2019.03.03,Aichi,0,67,0
2019.03.04,Aichi,40,67,16.794085
2019.03.05,Aichi,41,67,17.213936
2019.03.06,Aichi,40,67,16.794085
2019.03.07,Aichi,41,67,17.213936
2019.03.08,Aichi,0,67,0
2019.03.09,Aichi,40,67,16.794085
2019.03.10,Aichi,0,60,0
2019.03.11,Aichi,0,60,0
2019.03.12,Aichi,100,60,41.960976
2019.03.13,Aichi,20,60,8.3921957
2019.03.14,Aichi,41,60,17.204
2019.03.15,Aichi,0,60,0
2019.03.16,Aichi,20,60,8.3921957
2019.03.17,Aichi,39,73,16.607361
2019.03.18,Aichi,0,73,0
2019.03.19,Aichi,19,73,8.090765
2019.03.20,Aichi,41,73,17.459021
2019.03.21,Aichi,78,73,33.214722
2019.03.22,Aichi,40,73,17.03319
2019.03.23,Aichi,0,73,0
2019.03.24,Aichi,0,59,0
2019.03.25,Aichi,40,59,16.50465
2019.03.26,Aichi,20,59,8.2523251
2019.03.27,Aichi,41,59,16.917267
2019.03.28,Aichi,40,59,16.50465
2019.03.29,Aichi,0,59,0
2019.03.30,Aichi,40,59,16.50465
2019.03.31,Aichi,20,60,9.2059832
2019.04.01,Aichi,0,60,0
2019.04.02,Aichi,20,60,9.2059832
2019.04.03,Aichi,0,60,0
2019.04.04,Aichi,83,60,38.20483
2019.04.05,Aichi,42,60,19.332565
2019.04.06,Aichi,0,60,0
2019.04.07,Aichi,20,94,12.591253
2019.04.08,Aichi,21,94,13.220817
2019.04.09,Aichi,42,94,26.441633
2019.04.10,Aichi,42,94,26.441633
2019.04.11,Aichi,43,94,27.071194
2019.04.12,Aichi,21,94,13.220817
2019.04.13,Aichi,0,94,0
2019.04.14,Aichi,38,40,19.050005
2019.04.15,Aichi,0,40,0
2019.04.16,Aichi,0,40,0
2019.04.17,Aichi,21,40,10.527635
2019.04.18,Aichi,0,40,0
2019.04.19,Aichi,22,40,11.028951
2019.04.20,Aichi,20,40,10.026319
2019.04.21,Aichi,0,60,0
2019.04.22,Aichi,63,60,38.278481
2019.04.23,Aichi,21,60,12.759493
2019.04.24,Aichi,20,60,12.151898
2019.04.25,Aichi,0,60,0
2019.04.26,Aichi,21,60,12.759493
2019.04.27,Aichi,0,60,0
2019.04.28,Aichi,21,32,8.3395386
2019.04.29,Aichi,0,32,0
2019.04.30,Aichi,0,32,0
2019.05.01,Aichi,0,32,0
2019.05.02,Aichi,20,32,7.9424176
2019.05.03,Aichi,21,32,8.3395386
2019.05.04,Aichi,40,32,15.884835
2019.05.05,Aichi,20,60,8.210743
2019.05.06,Aichi,19,60,7.8002052
2019.05.07,Aichi,83,60,34.074581
2019.05.08,Aichi,21,60,8.6212797
2019.05.09,Aichi,21,60,8.6212797
2019.05.10,Aichi,21,60,8.6212797
2019.05.11,Aichi,0,60,0
2019.05.12,Aichi,19,46,11.063292
2019.05.13,Aichi,0,46,0
2019.05.14,Aichi,61,46,35.518986
2019.05.15,Aichi,20,46,11.64557
2019.05.16,Aichi,0,46,0
2019.05.17,Aichi,0,46,0
2019.05.18,Aichi,0,46,0
2019.05.19,Aichi,19,45,13.699729
2019.05.20,Aichi,0,45,0
2019.05.21,Aichi,20,45,14.420767
2019.05.22,Aichi,0,45,0
2019.05.23,Aichi,20,45,14.420767
2019.05.24,Aichi,0,45,0
2019.05.25,Aichi,20,45,14.420767
2019.05.26,Aichi,0,32,0
2019.05.27,Aichi,0,32,0
2019.05.28,Aichi,39,32,15.957039
2019.05.29,Aichi,20,32,8.1830969
2019.05.30,Aichi,20,32,8.1830969
2019.05.31,Aichi,20,32,8.1830969
2019.06.01,Aichi,0,32,0
2019.06.02,Aichi,0,44,0
2019.06.03,Aichi,20,44,11.366571
2019.06.04,Aichi,20,44,11.366571
2019.06.05,Aichi,20,44,11.366571
2019.06.06,Aichi,0,44,0
2019.06.07,Aichi,0,44,0
2019.06.08,Aichi,38,44,21.596485
2019.06.09,Aichi,37,76,16.633148
2019.06.10,Aichi,0,76,0
2019.06.11,Aichi,39,76,17.532236
2019.06.12,Aichi,60,76,26.972672
2019.06.13,Aichi,40,76,17.981781
2019.06.14,Aichi,20,76,8.9908905
2019.06.15,Aichi,18,76,8.0918016
2019.06.16,Aichi,75,95,33.280396
2019.06.17,Aichi,0,95,0
2019.06.18,Aichi,40,95,17.749544
2019.06.19,Aichi,20,95,8.8747721
2019.06.20,Aichi,59,95,26.180578
2019.06.21,Aichi,20,95,8.8747721
2019.06.22,Aichi,57,95,25.2931
2019.06.23,Aichi,19,50,12.792891
2019.06.24,Aichi,38,50,25.585781
2019.06.25,Aichi,0,50,0
2019.06.26,Aichi,0,50,0
2019.06.27,Aichi,18,50,12.11958
2019.06.28,Aichi,0,50,0
2019.06.29,Aichi,19,50,12.792891
2019.06.30,Aichi,18,69,10.411602
2019.07.01,Aichi,38,69,21.980049
2019.07.02,Aichi,19,69,10.990025
2019.07.03,Aichi,19,69,10.990025
2019.07.04,Aichi,19,69,10.990025
2019.07.05,Aichi,20,69,11.568447
2019.07.06,Aichi,18,69,10.411602
2019.07.07,Aichi,0,44,0
2019.07.08,Aichi,0,44,0
2019.07.09,Aichi,52,44,33.676773
2019.07.10,Aichi,17,44,11.009714
2019.07.11,Aichi,0,44,0
2019.07.12,Aichi,17,44,11.009714
2019.07.13,Aichi,0,44,0
2019.07.14,Aichi,0,43,0
2019.07.15,Aichi,0,43,0
2019.07.16,Aichi,0,43,0
2019.07.17,Aichi,35,43,54.430378
2019.07.18,Aichi,0,43,0
2019.07.19,Aichi,0,43,0
2019.07.20,Aichi,0,43,0
2019.07.21,Aichi,0,37,0
2019.07.22,Aichi,0,37,0
2019.07.23,Aichi,0,37,0
2019.07.24,Aichi,0,37,0
2019.07.25,Aichi,0,37,0
2019.07.26,Aichi,0,37,0
2019.07.27,Aichi,0,37,0
2019.07.28,Aichi,0,33,0
2019.07.29,Aichi,0,33,0
2019.07.30,Aichi,0,33,0
2019.07.31,Aichi,0,33,0
2019.08.01,Aichi,0,33,0
2019.08.02,Aichi,18,33,41.772156
2019.08.03,Aichi,0,33,0
2019.08.04,Aichi,35,44,36.78051
2019.08.05,Aichi,18,44,18.915691
2019.08.06,Aichi,0,44,0
2019.08.07,Aichi,0,44,0
2019.08.08,Aichi,0,44,0
2019.08.09,Aichi,0,44,0
2019.08.10,Aichi,0,44,0
2019.08.11,Aichi,0,36,0
2019.08.12,Aichi,18,36,9.7649183
2019.08.13,Aichi,17,36,9.2224236
2019.08.14,Aichi,16,36,8.6799278
2019.08.15,Aichi,0,36,0
2019.08.16,Aichi,33,36,17.902351
2019.08.17,Aichi,0,36,0
2019.08.18,Aichi,50,80,60.277271
2019.08.19,Aichi,0,80,0
2019.08.20,Aichi,0,80,0
2019.08.21,Aichi,17,80,20.494272
2019.08.22,Aichi,0,80,0
2019.08.23,Aichi,17,80,20.494272
2019.08.24,Aichi,0,80,0
2019.08.25,Aichi,17,91,19.582279
2019.08.26,Aichi,0,91,0
2019.08.27,Aichi,17,91,19.582279
2019.08.28,Aichi,0,91,0
2019.08.29,Aichi,17,91,19.582279
2019.08.30,Aichi,32,91,36.86076
2019.08.31,Aichi,17,91,19.582279
2019.09.01,Aichi,0,31,0
2019.09.02,Aichi,51,31,23.270533
2019.09.03,Aichi,18,31,8.213129
2019.09.04,Aichi,0,31,0
2019.09.05,Aichi,17,31,7.756844
2019.09.06,Aichi,0,31,0
2019.09.07,Aichi,0,31,0
2019.09.08,Aichi,0,75,0
2019.09.09,Aichi,0,75,0
2019.09.10,Aichi,0,75,0
2019.09.11,Aichi,52,75,47.468353
2019.09.12,Aichi,0,75,0
2019.09.13,Aichi,35,75,31.949854
2019.09.14,Aichi,17,75,15.518501
2019.09.15,Aichi,0,50,0
2019.09.16,Aichi,0,50,0
2019.09.17,Aichi,0,50,0
2019.09.18,Aichi,17,50,20.691334
2019.09.19,Aichi,35,50,42.599808
2019.09.20,Aichi,0,50,0
2019.09.21,Aichi,0,50,0
2019.09.22,Aichi,16,30,12.151898
2019.09.23,Aichi,16,30,12.151898
2019.09.24,Aichi,0,30,0
2019.09.25,Aichi,18,30,13.670886
2019.09.26,Aichi,0,30,0
2019.09.27,Aichi,0,30,0
2019.09.28,Aichi,0,30,0
2019.09.29,Aichi,0,68,0
2019.09.30,Aichi,0,68,0
2019.10.01,Aichi,0,68,0
2019.10.02,Aichi,17,68,43.037975
2019.10.03,Aichi,0,68,0
2019.10.04,Aichi,0,68,0
2019.10.05,Aichi,17,68,43.037975
2019.10.06,Aichi,61,70,39.167126
2019.10.07,Aichi,0,70,0
2019.10.08,Aichi,0,70,0
2019.10.09,Aichi,33,70,21.188774
2019.10.10,Aichi,16,70,10.273345
2019.10.11,Aichi,15,70,9.6312609
2019.10.12,Aichi,13,70,8.3470926
2019.10.13,Aichi,30,84,14.699878
2019.10.14,Aichi,45,84,22.049816
2019.10.15,Aichi,16,84,7.8399348
2019.10.16,Aichi,0,84,0
2019.10.17,Aichi,0,84,0
2019.10.18,Aichi,64,84,31.359739
2019.10.19,Aichi,62,84,30.379747
2019.10.20,Aichi,0,50,0
2019.10.21,Aichi,0,50,0
2019.10.22,Aichi,30,50,16.802959
2019.10.23,Aichi,32,50,17.923155
2019.10.24,Aichi,0,50,0
2019.10.25,Aichi,17,50,9.5216761
2019.10.26,Aichi,34,50,19.043352
2019.10.27,Aichi,16,64,7.8084493
2019.10.28,Aichi,33,64,16.104927
