date,raw_daily,raw_weekly
2017-07-07,55.0,86.0
2017-07-08,72.0,86.0
2017-07-09,74.0,87.0
2017-07-10,86.0,87.0
2017-07-11,81.0,87.0
2017-07-12,52.0,87.0
2017-07-13,64.0,87.0
2017-07-14,45.0,87.0
2017-07-15,49.0,87.0
2017-07-16,61.0,83.0
2017-07-17,68.0,83.0
2017-07-18,68.0,83.0
2017-07-19,68.0,83.0
2017-07-20,55.0,83.0
2017-07-21,58.0,83.0
2017-07-22,55.0,83.0
2017-07-23,59.0,80.0
2017-07-24,75.0,80.0
2017-07-25,56.0,80.0
2017-07-26,54.0,80.0
2017-07-27,64.0,80.0
2017-07-28,54.0,80.0
2017-07-29,55.0,80.0
2017-07-30,58.0,79.0
2017-07-31,54.0,79.0
2017-08-01,70.0,79.0
2017-08-02,50.0,79.0
2017-08-03,63.0,79.0
2017-08-04,59.0,79.0
2017-08-05,60.0,79.0
2017-08-06,54.0,75.0
2017-08-07,53.0,75.0
2017-08-08,55.0,75.0
2017-08-09,64.0,75.0
2017-08-10,59.0,75.0
2017-08-11,52.0,75.0
2017-08-12,42.0,75.0
2017-08-13,67.0,85.0
2017-08-14,62.0,85.0
2017-08-15,64.0,85.0
2017-08-16,65.0,85.0
2017-08-17,66.0,85.0
2017-08-18,50.0,85.0
2017-08-19,63.0,85.0
2017-08-20,71.0,81.0
2017-08-21,69.0,81.0
2017-08-22,61.0,81.0
2017-08-23,60.0,81.0
2017-08-24,54.0,81.0
2017-08-25,55.0,81.0
2017-08-26,50.0,81.0
2017-08-27,72.0,87.0
2017-08-28,63.0,87.0
2017-08-29,67.0,87.0
2017-08-30,76.0,87.0
2017-08-31,61.0,87.0
2017-09-01,52.0,87.0
2017-09-02,56.0,87.0
2017-09-03,65.0,96.0
2017-09-04,86.0,96.0
2017-09-05,71.0,96.0
2017-09-06,80.0,96.0
2017-09-07,73.0,96.0
2017-09-08,59.0,96.0
2017-09-09,60.0,96.0
2017-09-10,64.0,82.0
2017-09-11,68.0,82.0
2017-09-12,55.0,82.0
2017-09-13,66.0,82.0
2017-09-14,61.0,82.0
2017-09-15,55.0,82.0
2017-09-16,55.0,82.0
2017-09-17,54.0,88.0
2017-09-18,65.0,88.0
2017-09-19,100.0,88.0
2017-09-20,65.0,88.0
2017-09-21,61.0,88.0
2017-09-22,64.0,88.0
2017-09-23,57.0,88.0
2017-09-24,85.0,88.0
2017-09-25,75.0,88.0
2017-09-26,59.0,88.0
2017-09-27,74.0,88.0
2017-09-28,60.0,88.0
2017-09-29,52.0,88.0
2017-09-30,46.0,88.0
2017-10-01,60.0,87.0
2017-10-02,62.0,87.0
2017-10-03,56.0,87.0
2017-10-04,70.0,87.0
2017-10-05,73.0,87.0
2017-10-06,65.0,87.0
2017-10-07,55.0,87.0
2017-10-08,65.0,88.0
2017-10-09,65.0,88.0
2017-10-10,63.0,88.0
2017-10-11,52.0,88.0
2017-10-12,66.0,88.0
2017-10-13,59.0,88.0
2017-10-14,69.0,88.0
2017-10-15,73.0,84.0
2017-10-16,73.0,84.0
2017-10-17,73.0,84.0
2017-10-18,53.0,84.0
2017-10-19,66.0,84.0
2017-10-20,52.0,84.0
2017-10-21,41.0,84.0
2017-10-22,52.0,84.0
2017-10-23,62.0,84.0
2017-10-24,79.0,84.0
2017-10-25,58.0,84.0
2017-10-26,66.0,84.0
2017-10-27,58.0,84.0
2017-10-28,56.0,84.0
2017-10-29,59.0,74.0
2017-10-30,53.0,74.0
2017-10-31,73.0,74.0
2017-11-01,57.0,74.0
2017-11-02,39.0,74.0
2017-11-03,45.0,74.0
2017-11-04,60.0,74.0
2017-11-05,65.0,86.0
2017-11-06,70.0,86.0
2017-11-07,73.0,86.0
2017-11-08,57.0,86.0
2017-11-09,66.0,86.0
2017-11-10,60.0,86.0
2017-11-11,50.0,86.0
2017-11-12,57.0,79.0
2017-11-13,63.0,79.0
2017-11-14,67.0,79.0
2017-11-15,54.0,79.0
2017-11-16,74.0,79.0
2017-11-17,43.0,79.0
2017-11-18,52.0,79.0
2017-11-19,61.0,65.0
2017-11-20,55.0,65.0
2017-11-21,52.0,65.0
2017-11-22,42.0,65.0
2017-11-23,36.0,65.0
2017-11-24,39.0,65.0
2017-11-25,49.0,65.0
2017-11-26,80.0,82.0
2017-11-27,70.0,82.0
2017-11-28,51.0,82.0
2017-11-29,52.0,82.0
2017-11-30,55.0,82.0
2017-12-01,43.0,82.0
2017-12-02,59.0,82.0
2017-12-03,70.0,81.0
2017-12-04,56.0,81.0
2017-12-05,59.0,81.0
2017-12-06,48.0,81.0
2017-12-07,57.0,81.0
2017-12-08,61.0,81.0
2017-12-09,52.0,81.0
2017-12-10,57.0,86.0
2017-12-11,56.0,86.0
2017-12-12,63.0,86.0
2017-12-13,53.0,86.0
2017-12-14,74.0,86.0
2017-12-15,62.0,86.0
2017-12-16,61.0,86.0
2017-12-17,67.0,97.0
2017-12-18,74.0,97.0
2017-12-19,94.0,97.0
2017-12-20,65.0,97.0
2017-12-21,65.0,97.0
2017-12-22,69.0,97.0
2017-12-23,64.0,97.0
2017-12-24,57.0,70.0
2017-12-25,52.0,70.0
2017-12-26,49.0,70.0
2017-12-27,50.0,70.0
2017-12-28,47.0,70.0
2017-12-29,51.0,70.0
2017-12-30,48.0,70.0
2017-12-31,50.0,74.0
2018-01-01,54.0,74.0
2018-01-02,56.0,74.0
2018-01-03,58.0,74.0
2018-01-04,76.0,74.0
2018-01-05,68.0,74.0
2018-01-06,61.0,74.0
2018-01-07,74.0,78.0
2018-01-08,71.0,78.0
2018-01-09,69.0,78.0
2018-01-10,62.0,78.0
2018-01-11,71.0,78.0
2018-01-12,58.0,78.0
2018-01-13,50.0,78.0
2018-01-14,78.0,86.0
2018-01-15,74.0,86.0
2018-01-16,66.0,86.0
2018-01-17,72.0,86.0
2018-01-18,65.0,86.0
2018-01-19,57.0,86.0
2018-01-20,73.0,86.0
2018-01-21,68.0,78.0
2018-01-22,65.0,78.0
2018-01-23,61.0,78.0
2018-01-24,60.0,78.0
2018-01-25,62.0,78.0
2018-01-26,60.0,78.0
2018-01-27,61.0,78.0
2018-01-28,73.0,86.0
2018-01-29,82.0,86.0
2018-01-30,73.0,86.0
2018-01-31,78.0,86.0
2018-02-01,59.0,86.0
2018-02-02,65.0,86.0
2018-02-03,66.0,86.0
2018-02-04,65.0,76.0
2018-02-05,73.0,76.0
2018-02-06,67.0,76.0
2018-02-07,65.0,76.0
2018-02-08,52.0,76.0
2018-02-09,54.0,76.0
2018-02-10,63.0,76.0
2018-02-11,73.0,74.0
2018-02-12,70.0,74.0
2018-02-13,54.0,74.0
2018-02-14,56.0,74.0
2018-02-15,68.0,74.0
2018-02-16,59.0,74.0
2018-02-17,57.0,74.0
2018-02-18,67.0,84.0
2018-02-19,74.0,84.0
2018-02-20,61.0,84.0
2018-02-21,69.0,84.0
2018-02-22,82.0,84.0
2018-02-23,60.0,84.0
2018-02-24,63.0,84.0
2018-02-25,75.0,83.0
2018-02-26,74.0,83.0
2018-02-27,68.0,83.0
2018-02-28,78.0,83.0
2018-03-01,64.0,83.0
2018-03-02,59.0,83.0
2018-03-03,64.0,83.0
2018-03-04,75.0,80.0
2018-03-05,66.0,80.0
2018-03-06,67.0,80.0
2018-03-07,77.0,80.0
2018-03-08,59.0,80.0
2018-03-09,61.0,80.0
2018-03-10,58.0,80.0
2018-03-11,70.0,83.0
2018-03-12,72.0,83.0
2018-03-13,61.0,83.0
2018-03-14,74.0,83.0
2018-03-15,61.0,83.0
2018-03-16,72.0,83.0
2018-03-17,67.0,83.0
2018-03-18,68.0,80.0
2018-03-19,76.0,80.0
2018-03-20,67.0,80.0
2018-03-21,61.0,80.0
2018-03-22,72.0,80.0
2018-03-23,65.0,80.0
2018-03-24,52.0,80.0
2018-03-25,79.0,80.0
2018-03-26,74.0,80.0
2018-03-27,62.0,80.0
2018-03-28,66.0,80.0
2018-03-29,61.0,80.0
2018-03-30,60.0,80.0
2018-03-31,57.0,80.0
2018-04-01,78.0,84.0
2018-04-02,65.0,84.0
2018-04-03,65.0,84.0
2018-04-04,66.0,84.0
2018-04-05,69.0,84.0
2018-04-06,65.0,84.0
2018-04-07,71.0,84.0
2018-04-08,55.0,80.0
2018-04-09,64.0,80.0
2018-04-10,70.0,80.0
2018-04-11,71.0,80.0
2018-04-12,72.0,80.0
2018-04-13,52.0,80.0
2018-04-14,76.0,80.0
2018-04-15,75.0,78.0
2018-04-16,66.0,78.0
2018-04-17,52.0,78.0
2018-04-18,70.0,78.0
2018-04-19,79.0,78.0
2018-04-20,55.0,78.0
2018-04-21,54.0,78.0
2018-04-22,74.0,73.0
2018-04-23,56.0,73.0
2018-04-24,60.0,73.0
2018-04-25,60.0,73.0
2018-04-26,59.0,73.0
2018-04-27,65.0,73.0
2018-04-28,45.0,73.0
2018-04-29,52.0,65.0
2018-04-30,63.0,65.0
2018-05-01,43.0,65.0
2018-05-02,51.0,65.0
2018-05-03,52.0,65.0
2018-05-04,61.0,65.0
2018-05-05,55.0,65.0
2018-05-06,100.0,83.0
2018-05-07,64.0,83.0
2018-05-08,64.0,83.0
2018-05-09,48.0,83.0
2018-05-10,68.0,83.0
2018-05-11,72.0,83.0
2018-05-12,62.0,83.0
2018-05-13,81.0,89.0
2018-05-14,84.0,89.0
2018-05-15,78.0,89.0
2018-05-16,75.0,89.0
2018-05-17,55.0,89.0
2018-05-18,76.0,89.0
2018-05-19,66.0,89.0
2018-05-20,75.0,82.0
2018-05-21,70.0,82.0
2018-05-22,69.0,82.0
2018-05-23,68.0,82.0
2018-05-24,65.0,82.0
2018-05-25,60.0,82.0
2018-05-26,62.0,82.0
2018-05-27,78.0,85.0
2018-05-28,65.0,85.0
2018-05-29,75.0,85.0
2018-05-30,79.0,85.0
2018-05-31,67.0,85.0
2018-06-01,57.0,85.0
2018-06-02,54.0,85.0
2018-06-03,72.0,87.0
2018-06-04,79.0,87.0
2018-06-05,91.0,87.0
2018-06-06,63.0,87.0
2018-06-07,79.0,87.0
2018-06-08,67.0,87.0
2018-06-09,58.0,87.0
2018-06-10,77.0,73.0
2018-06-11,75.0,73.0
2018-06-12,54.0,73.0
2018-06-13,57.0,73.0
2018-06-14,55.0,73.0
2018-06-15,44.0,73.0
2018-06-16,54.0,73.0
2018-06-17,70.0,78.0
2018-06-18,59.0,78.0
2018-06-19,49.0,78.0
2018-06-20,77.0,78.0
2018-06-21,70.0,78.0
2018-06-22,53.0,78.0
2018-06-23,63.0,78.0
2018-06-24,67.0,81.0
2018-06-25,62.0,81.0
2018-06-26,83.0,81.0
2018-06-27,72.0,81.0
2018-06-28,53.0,81.0
2018-06-29,58.0,81.0
2018-06-30,51.0,81.0
2018-07-01,67.0,70.0
2018-07-02,58.0,70.0
2018-07-03,67.0,70.0
2018-07-04,55.0,70.0
2018-07-05,49.0,70.0
2018-07-06,49.0,70.0
2018-07-07,54.0,70.0
2018-07-08,76.0,80.0
2018-07-09,76.0,80.0
2018-07-10,54.0,80.0
2018-07-11,63.0,80.0
2018-07-12,68.0,80.0
