date,raw_daily,raw_weekly,prefecture
2016-10-28,37.0,54.0,Hokkaido
2016-10-29,40.0,54.0,Hokkaido
2016-10-30,40.0,44.0,Hokkaido
2016-10-31,36.0,44.0,Hokkaido
2016-11-01,28.0,44.0,Hokkaido
2016-11-02,47.0,44.0,Hokkaido
2016-11-03,30.0,44.0,Hokkaido
2016-11-04,45.0,44.0,Hokkaido
2016-11-05,67.0,44.0,Hokkaido
2016-11-06,27.0,30.0,Hokkaido
2016-11-07,42.0,30.0,Hokkaido
2016-11-08,18.0,30.0,Hokkaido
2016-11-09,31.0,30.0,Hokkaido
2016-11-10,37.0,30.0,Hokkaido
2016-11-11,28.0,30.0,Hokkaido
2016-11-12,23.0,30.0,Hokkaido
2016-11-13,74.0,45.0,Hokkaido
2016-11-14,32.0,45.0,Hokkaido
2016-11-15,23.0,45.0,Hokkaido
2016-11-16,51.0,45.0,Hokkaido
2016-11-17,70.0,45.0,Hokkaido
2016-11-18,37.0,45.0,Hokkaido
2016-11-19,23.0,45.0,Hokkaido
2016-11-20,40.0,39.0,Hokkaido
2016-11-21,36.0,39.0,Hokkaido
2016-11-22,45.0,39.0,Hokkaido
2016-11-23,60.0,39.0,Hokkaido
2016-11-24,37.0,39.0,Hokkaido
2016-11-25,41.0,39.0,Hokkaido
2016-11-26,13.0,39.0,Hokkaido
2016-11-27,55.0,43.0,Hokkaido
2016-11-28,53.0,43.0,Hokkaido
2016-11-29,31.0,43.0,Hokkaido
2016-11-30,37.0,43.0,Hokkaido
2016-12-01,13.0,43.0,Hokkaido
2016-12-02,61.0,43.0,Hokkaido
2016-12-03,52.0,43.0,Hokkaido
2016-12-04,21.0,34.0,Hokkaido
2016-12-05,31.0,34.0,Hokkaido
2016-12-06,30.0,34.0,Hokkaido
2016-12-07,30.0,34.0,Hokkaido
2016-12-08,57.0,34.0,Hokkaido
2016-12-09,26.0,34.0,Hokkaido
2016-12-10,38.0,34.0,Hokkaido
2016-12-11,20.0,32.0,Hokkaido
2016-12-12,43.0,32.0,Hokkaido
2016-12-13,55.0,32.0,Hokkaido
2016-12-14,21.0,32.0,Hokkaido
2016-12-15,18.0,32.0,Hokkaido
2016-12-16,28.0,32.0,Hokkaido
2016-12-17,35.0,32.0,Hokkaido
2016-12-18,52.0,34.0,Hokkaido
2016-12-19,49.0,34.0,Hokkaido
2016-12-20,40.0,34.0,Hokkaido
2016-12-21,22.0,34.0,Hokkaido
2016-12-22,31.0,34.0,Hokkaido
2016-12-23,25.0,34.0,Hokkaido
2016-12-24,17.0,34.0,Hokkaido
2016-12-25,47.0,38.0,Hokkaido
2016-12-26,26.0,38.0,Hokkaido
2016-12-27,43.0,38.0,Hokkaido
2016-12-28,44.0,38.0,Hokkaido
2016-12-29,35.0,38.0,Hokkaido
2016-12-30,17.0,38.0,Hokkaido
2016-12-31,39.0,38.0,Hokkaido
2017-01-01,24.0,20.0,Hokkaido
2017-01-02,19.0,20.0,Hokkaido
2017-01-03,18.0,20.0,Hokkaido
2017-01-04,27.0,20.0,Hokkaido
2017-01-05,22.0,20.0,Hokkaido
2017-01-06,13.0,20.0,Hokkaido
2017-01-07,36.0,20.0,Hokkaido
2017-01-08,48.0,35.0,Hokkaido
2017-01-09,60.0,35.0,Hokkaido
2017-01-10,35.0,35.0,Hokkaido
2017-01-11,9.0,35.0,Hokkaido
2017-01-12,52.0,35.0,Hokkaido
2017-01-13,72.0,35.0,Hokkaido
2017-01-14,9.0,35.0,Hokkaido
2017-01-15,52.0,46.0,Hokkaido
2017-01-16,35.0,46.0,Hokkaido
2017-01-17,36.0,46.0,Hokkaido
2017-01-18,71.0,46.0,Hokkaido
2017-01-19,55.0,46.0,Hokkaido
2017-01-20,50.0,46.0,Hokkaido
2017-01-21,53.0,46.0,Hokkaido
2017-01-22,34.0,29.0,Hokkaido
2017-01-23,58.0,29.0,Hokkaido
2017-01-24,14.0,29.0,Hokkaido
2017-01-25,42.0,29.0,Hokkaido
2017-01-26,28.0,29.0,Hokkaido
2017-01-27,22.0,29.0,Hokkaido
2017-01-28,31.0,29.0,Hokkaido
2017-01-29,48.0,42.0,Hokkaido
2017-01-30,36.0,42.0,Hokkaido
2017-01-31,41.0,42.0,Hokkaido
2017-02-01,23.0,42.0,Hokkaido
2017-02-02,37.0,42.0,Hokkaido
2017-02-03,87.0,42.0,Hokkaido
2017-02-04,49.0,42.0,Hokkaido
2017-02-05,44.0,35.0,Hokkaido
2017-02-06,36.0,35.0,Hokkaido
2017-02-07,32.0,35.0,Hokkaido
2017-02-08,53.0,35.0,Hokkaido
2017-02-09,37.0,35.0,Hokkaido
2017-02-10,58.0,35.0,Hokkaido
2017-02-11,9.0,35.0,Hokkaido
2017-02-12,51.0,45.0,Hokkaido
2017-02-13,48.0,45.0,Hokkaido
2017-02-14,54.0,45.0,Hokkaido
2017-02-15,59.0,45.0,Hokkaido
2017-02-16,27.0,45.0,Hokkaido
2017-02-17,37.0,45.0,Hokkaido
2017-02-18,55.0,45.0,Hokkaido
2017-02-19,44.0,29.0,Hokkaido
2017-02-20,36.0,29.0,Hokkaido
2017-02-21,27.0,29.0,Hokkaido
2017-02-22,44.0,29.0,Hokkaido
2017-02-23,13.0,29.0,Hokkaido
2017-02-24,26.0,29.0,Hokkaido
2017-02-25,47.0,29.0,Hokkaido
2017-02-26,30.0,37.0,Hokkaido
2017-02-27,44.0,37.0,Hokkaido
2017-02-28,31.0,37.0,Hokkaido
2017-03-01,36.0,37.0,Hokkaido
2017-03-02,52.0,37.0,Hokkaido
2017-03-03,48.0,37.0,Hokkaido
2017-03-04,43.0,37.0,Hokkaido
2017-03-05,30.0,40.0,Hokkaido
2017-03-06,59.0,40.0,Hokkaido
2017-03-07,51.0,40.0,Hokkaido
2017-03-08,39.0,40.0,Hokkaido
2017-03-09,52.0,40.0,Hokkaido
2017-03-10,30.0,40.0,Hokkaido
2017-03-11,43.0,40.0,Hokkaido
2017-03-12,37.0,36.0,Hokkaido
2017-03-13,27.0,36.0,Hokkaido
2017-03-14,30.0,36.0,Hokkaido
2017-03-15,39.0,36.0,Hokkaido
2017-03-16,52.0,36.0,Hokkaido
2017-03-17,39.0,36.0,Hokkaido
