date,prefecture,raw_daily,raw_weekly,medication_harmonized_daily
2017.10.22,Aichi,0,5,0
2017.10.23,Aichi,39,5,4.3855309
2017.10.24,Aichi,21,5,2.3614397
2017.10.25,Aichi,0,5,0
2017.10.26,Aichi,43,5,4.8353291
2017.10.27,Aichi,43,5,4.8353291
2017.10.28,Aichi,21,5,2.3614397
2017.10.29,Aichi,19,4,2.1957064
2017.10.30,Aichi,0,4,0
2017.10.31,Aichi,67,4,7.7427545
2017.11.01,Aichi,44,4,5.084794
2017.11.02,Aichi,0,4,0
2017.11.03,Aichi,0,4,0
2017.11.04,Aichi,0,4,0
2017.11.05,Aichi,0,7,0
2017.11.06,Aichi,23,7,2.9641473
2017.11.07,Aichi,45,7,5.7994184
2017.11.08,Aichi,22,7,2.8352711
2017.11.09,Aichi,92,7,11.856589
2017.11.10,Aichi,22,7,2.8352711
2017.11.11,Aichi,0,7,0
2017.11.12,Aichi,22,3,2.1744184
2017.11.13,Aichi,0,3,0
2017.11.14,Aichi,68,3,6.7209301
2017.11.15,Aichi,0,3,0
2017.11.16,Aichi,0,3,0
2017.11.17,Aichi,0,3,0
2017.11.18,Aichi,24,3,2.3720927
2017.11.19,Aichi,0,6,0
2017.11.20,Aichi,51,6,7.5610466
2017.11.21,Aichi,0,6,0
2017.11.22,Aichi,25,6,3.7063954
2017.11.23,Aichi,25,6,3.7063954
2017.11.24,Aichi,51,6,7.5610466
2017.11.25,Aichi,0,6,0
2017.11.26,Aichi,49,8,5.0768247
2017.11.27,Aichi,25,8,2.5902166
2017.11.28,Aichi,23,8,2.3829992
2017.11.29,Aichi,24,8,2.486608
2017.11.30,Aichi,96,8,9.9464321
2017.12.01,Aichi,25,8,2.5902166
2017.12.02,Aichi,48,8,4.9732161
2017.12.03,Aichi,24,4,2.4198532
2017.12.04,Aichi,0,4,0
2017.12.05,Aichi,25,4,2.5206802
2017.12.06,Aichi,25,4,2.5206802
2017.12.07,Aichi,25,4,2.5206802
2017.12.08,Aichi,0,4,0
2017.12.09,Aichi,50,4,5.0413604
2017.12.10,Aichi,24,4,2.4362037
2017.12.11,Aichi,49,4,4.9739156
2017.12.12,Aichi,25,4,2.5377121
2017.12.13,Aichi,25,4,2.5377121
2017.12.14,Aichi,0,4,0
2017.12.15,Aichi,25,4,2.5377121
2017.12.16,Aichi,0,4,0
2017.12.17,Aichi,0,5,0
2017.12.18,Aichi,25,5,3.1091175
2017.12.19,Aichi,0,5,0
2017.12.20,Aichi,26,5,3.2334821
2017.12.21,Aichi,51,5,6.3425999
2017.12.22,Aichi,49,5,6.0938702
2017.12.23,Aichi,0,5,0
2017.12.24,Aichi,0,7,0
2017.12.25,Aichi,74,7,7.8132992
2017.12.26,Aichi,24,7,2.5340428
2017.12.27,Aichi,100,7,10.558512
2017.12.28,Aichi,51,7,5.3848414
2017.12.29,Aichi,0,7,0
2017.12.30,Aichi,0,7,0
2017.12.31,Aichi,4,8,3.0046511
2018.01.01,Aichi,4,8,3.0046511
2018.01.02,Aichi,4,8,3.0046511
2018.01.03,Aichi,4,8,3.0046511
2018.01.04,Aichi,4,8,3.0046511
2018.01.05,Aichi,20,8,15.023255
2018.01.06,Aichi,0,8,0
2018.01.07,Aichi,4,12,2.5038757
2018.01.08,Aichi,11,12,6.8856583
2018.01.09,Aichi,4,12,2.5038757
2018.01.10,Aichi,29,12,18.153099
2018.01.11,Aichi,4,12,2.5038757
2018.01.12,Aichi,0,12,0
2018.01.13,Aichi,20,12,12.519379
2018.01.14,Aichi,4,9,2.2534885
2018.01.15,Aichi,8,9,4.5069771
2018.01.16,Aichi,8,9,4.5069771
2018.01.17,Aichi,8,9,4.5069771
2018.01.18,Aichi,12,9,6.7604651
2018.01.19,Aichi,8,9,4.5069771
2018.01.20,Aichi,12,9,6.7604651
2018.01.21,Aichi,0,8,0
2018.01.22,Aichi,4,8,3.0046511
2018.01.23,Aichi,4,8,3.0046511
2018.01.24,Aichi,12,8,9.0139532
2018.01.25,Aichi,8,8,6.0093021
2018.01.26,Aichi,8,8,6.0093021
2018.01.27,Aichi,4,8,3.0046511
2018.01.28,Aichi,0,10,0
2018.01.29,Aichi,4,10,2.3112702
2018.01.30,Aichi,17,10,9.8228979
2018.01.31,Aichi,20,10,11.556352
2018.02.01,Aichi,12,10,6.9338102
2018.02.02,Aichi,8,10,4.6225405
2018.02.03,Aichi,4,10,2.3112702
2018.02.04,Aichi,15,15,10.060216
2018.02.05,Aichi,8,15,5.3654485
2018.02.06,Aichi,25,15,16.767025
2018.02.07,Aichi,0,15,0
2018.02.08,Aichi,8,15,5.3654485
2018.02.09,Aichi,12,15,8.048172
2018.02.10,Aichi,16,15,10.730897
2018.02.11,Aichi,19,25,11.89341
2018.02.12,Aichi,12,25,7.5116277
2018.02.13,Aichi,33,25,20.656977
2018.02.14,Aichi,17,25,10.641472
2018.02.15,Aichi,17,25,10.641472
2018.02.16,Aichi,24,25,15.023255
2018.02.17,Aichi,28,25,17.52713
2018.02.18,Aichi,16,20,10.272312
2018.02.19,Aichi,28,20,17.976545
2018.02.20,Aichi,25,20,16.050488
2018.02.21,Aichi,16,20,10.272312
2018.02.22,Aichi,16,20,10.272312
2018.02.23,Aichi,8,20,5.1361561
2018.02.24,Aichi,8,20,5.1361561
2018.02.25,Aichi,8,22,4.9700994
2018.02.26,Aichi,12,22,7.4551497
2018.02.27,Aichi,12,22,7.4551497
2018.02.28,Aichi,28,22,17.395348
2018.03.01,Aichi,40,22,24.850496
2018.03.02,Aichi,21,22,13.046512
2018.03.03,Aichi,12,22,7.4551497
2018.03.04,Aichi,54,65,36.316547
2018.03.05,Aichi,23,65,15.468159
2018.03.06,Aichi,28,65,18.830801
2018.03.07,Aichi,76,65,51.112175
2018.03.08,Aichi,51,65,34.298958
2018.03.09,Aichi,56,65,37.661602
2018.03.10,Aichi,75,65,50.439648
2018.03.11,Aichi,54,72,33.959545
2018.03.12,Aichi,39,72,24.526339
2018.03.13,Aichi,52,72,32.701782
2018.03.14,Aichi,100,72,62.888046
2018.03.15,Aichi,92,72,57.857002
2018.03.16,Aichi,57,72,35.846188
2018.03.17,Aichi,36,72,22.639698
2018.03.18,Aichi,28,38,17.68224
2018.03.19,Aichi,31,38,19.576765
2018.03.20,Aichi,24,38,15.156205
2018.03.21,Aichi,26,38,16.419222
2018.03.22,Aichi,36,38,22.734308
2018.03.23,Aichi,53,38,33.469955
2018.03.24,Aichi,28,38,17.68224
2018.03.25,Aichi,32,47,19.960228
2018.03.26,Aichi,20,47,12.475142
2018.03.27,Aichi,36,47,22.455256
2018.03.28,Aichi,36,47,22.455256
2018.03.29,Aichi,40,47,24.950285
2018.03.30,Aichi,64,47,39.920456
2018.03.31,Aichi,55,47,34.306641
2018.04.01,Aichi,21,44,17.011627
2018.04.02,Aichi,33,44,26.732557
2018.04.03,Aichi,38,44,30.782944
2018.04.04,Aichi,25,44,20.251938
2018.04.05,Aichi,29,44,23.492247
2018.04.06,Aichi,21,44,17.011627
2018.04.07,Aichi,37,44,29.972866
2018.04.08,Aichi,8,16,6.3255816
2018.04.09,Aichi,4,16,3.1627908
2018.04.10,Aichi,17,16,13.441861
2018.04.11,Aichi,17,16,13.441861
2018.04.12,Aichi,17,16,13.441861
2018.04.13,Aichi,9,16,7.1162791
2018.04.14,Aichi,4,16,3.1627908
2018.04.15,Aichi,8,16,8.7408028
2018.04.16,Aichi,9,16,9.8334036
2018.04.17,Aichi,13,16,14.203805
2018.04.18,Aichi,9,16,9.8334036
2018.04.19,Aichi,0,16,0
2018.04.20,Aichi,4,16,4.3704014
2018.04.21,Aichi,12,16,13.111204
2018.04.22,Aichi,8,10,7.5116277
2018.04.23,Aichi,4,10,3.7558138
2018.04.24,Aichi,12,10,11.267442
2018.04.25,Aichi,4,10,3.7558138
2018.04.26,Aichi,4,10,3.7558138
2018.04.27,Aichi,4,10,3.7558138
2018.04.28,Aichi,4,10,3.7558138
2018.04.29,Aichi,4,9,3.0046513
2018.04.30,Aichi,4,9,3.0046513
2018.05.01,Aichi,17,9,12.769768
2018.05.02,Aichi,8,9,6.0093026
2018.05.03,Aichi,4,9,3.0046513
2018.05.04,Aichi,0,9,0
2018.05.05,Aichi,8,9,6.0093026
2018.05.06,Aichi,0,6,0
2018.05.07,Aichi,0,6,0
2018.05.08,Aichi,4,6,5.6337209
2018.05.09,Aichi,0,6,0
2018.05.10,Aichi,0,6,0
2018.05.11,Aichi,4,6,5.6337209
2018.05.12,Aichi,8,6,11.267442
2018.05.13,Aichi,0,5,0
2018.05.14,Aichi,4,5,2.5902164
2018.05.15,Aichi,13,5,8.4182034
2018.05.16,Aichi,0,5,0
2018.05.17,Aichi,0,5,0
2018.05.18,Aichi,4,5,2.5902164
2018.05.19,Aichi,8,5,5.1804328
2018.05.20,Aichi,0,7,0
2018.05.21,Aichi,0,7,0
2018.05.22,Aichi,8,7,13.145348
2018.05.23,Aichi,8,7,13.145348
2018.05.24,Aichi,0,7,0
2018.05.25,Aichi,0,7,0
2018.05.26,Aichi,0,7,0
2018.05.27,Aichi,0,2,0
2018.05.28,Aichi,0,2,0
2018.05.29,Aichi,0,2,0
2018.05.30,Aichi,4,2,3.7558136
2018.05.31,Aichi,0,2,0
2018.06.01,Aichi,0,2,0
2018.06.02,Aichi,4,2,3.7558136
2018.06.03,Aichi,0,3,0
2018.06.04,Aichi,4,3,3.7558138
2018.06.05,Aichi,0,3,0
2018.06.06,Aichi,0,3,0
2018.06.07,Aichi,0,3,0
2018.06.08,Aichi,0,3,0
2018.06.09,Aichi,8,3,7.5116277
2018.06.10,Aichi,4,5,3.7558138
2018.06.11,Aichi,4,5,3.7558138
2018.06.12,Aichi,0,5,0
2018.06.13,Aichi,4,5,3.7558138
2018.06.14,Aichi,0,5,0
2018.06.15,Aichi,0,5,0
2018.06.16,Aichi,8,5,7.5116277
2018.06.17,Aichi,4,5,4.6947675
2018.06.18,Aichi,0,5,0
2018.06.19,Aichi,4,5,4.6947675
2018.06.20,Aichi,0,5,0
2018.06.21,Aichi,0,5,0
2018.06.22,Aichi,4,5,4.6947675
2018.06.23,Aichi,4,5,4.6947675
2018.06.24,Aichi,4,5,4.6947675
2018.06.25,Aichi,4,5,4.6947675
2018.06.26,Aichi,0,5,0
2018.06.27,Aichi,4,5,4.6947675
2018.06.28,Aichi,4,5,4.6947675
2018.06.29,Aichi,0,5,0
2018.06.30,Aichi,0,5,0
2018.07.01,Aichi,41,6,4.5513802
2018.07.02,Aichi,0,6,0
2018.07.03,Aichi,44,6,4.8844085
2018.07.04,Aichi,21,6,2.3311949
2018.07.05,Aichi,20,6,2.2201858
2018.07.06,Aichi,20,6,2.2201858
2018.07.07,Aichi,57,6,6.327529
2018.07.08,Aichi,39,6,4.7250562
2018.07.09,Aichi,20,6,2.4231057
2018.07.10,Aichi,0,6,0
2018.07.11,Aichi,20,6,2.4231057
2018.07.12,Aichi,43,6,5.2096772
2018.07.13,Aichi,64,6,7.7539387
2018.07.14,Aichi,0,6,0
2018.07.15,Aichi,20,3,2.7150462
2018.07.16,Aichi,0,3,0
2018.07.17,Aichi,0,3,0
2018.07.18,Aichi,42,3,5.7015972
2018.07.19,Aichi,21,3,2.8507986
2018.07.20,Aichi,0,3,0
2018.07.21,Aichi,0,3,0
2018.07.22,Aichi,0,8,0
2018.07.23,Aichi,60,8,7.6067119
2018.07.24,Aichi,40,8,5.0711412
2018.07.25,Aichi,20,8,2.5355706
2018.07.26,Aichi,20,8,2.5355706
2018.07.27,Aichi,60,8,7.6067119
2018.07.28,Aichi,37,8,4.6908054
2018.07.29,Aichi,20,5,2.6264431
2018.07.30,Aichi,0,5,0
2018.07.31,Aichi,0,5,0
2018.08.01,Aichi,62,5,8.1419735
2018.08.02,Aichi,19,5,2.495121
2018.08.03,Aichi,21,5,2.7577653
2018.08.04,Aichi,21,5,2.7577653
2018.08.05,Aichi,0,1,0
2018.08.06,Aichi,0,1,0
2018.08.07,Aichi,20,1,1.8321043
2018.08.08,Aichi,0,1,0
2018.08.09,Aichi,0,1,0
2018.08.10,Aichi,0,1,0
2018.08.11,Aichi,21,1,1.9237095
2018.08.12,Aichi,21,6,2.5859702
2018.08.13,Aichi,0,6,0
2018.08.14,Aichi,20,6,2.4628289
2018.08.15,Aichi,39,6,4.802516
2018.08.16,Aichi,20,6,2.4628289
2018.08.17,Aichi,19,6,2.3396873
2018.08.18,Aichi,64,6,7.8810525
2018.08.19,Aichi,41,5,4.8121367
2018.08.20,Aichi,20,5,2.3473837
2018.08.21,Aichi,0,5,0
2018.08.22,Aichi,0,5,0
2018.08.23,Aichi,38,5,4.4600291
2018.08.24,Aichi,20,5,2.3473837
2018.08.25,Aichi,41,5,4.8121367
2018.08.26,Aichi,21,6,2.3311949
2018.08.27,Aichi,21,6,2.3311949
2018.08.28,Aichi,82,6,9.1027603
2018.08.29,Aichi,40,6,4.4403715
2018.08.30,Aichi,0,6,0
2018.08.31,Aichi,20,6,2.2201858
2018.09.01,Aichi,19,6,2.1091762
2018.09.02,Aichi,37,8,4.2110639
2018.09.03,Aichi,36,8,4.0972514
2018.09.04,Aichi,32,8,3.6420012
2018.09.05,Aichi,0,8,0
2018.09.06,Aichi,100,8,11.381253
2018.09.07,Aichi,40,8,4.5525012
2018.09.08,Aichi,19,8,2.1624382
2018.09.09,Aichi,0,3,0
2018.09.10,Aichi,0,3,0
2018.09.11,Aichi,0,3,0
2018.09.12,Aichi,20,3,2.2762506
2018.09.13,Aichi,20,3,2.2762506
2018.09.14,Aichi,20,3,2.2762506
2018.09.15,Aichi,39,3,4.4386888
2018.09.16,Aichi,0,2,0
2018.09.17,Aichi,0,2,0
2018.09.18,Aichi,41,2,4.9673672
2018.09.19,Aichi,0,2,0
2018.09.20,Aichi,0,2,0
2018.09.21,Aichi,21,2,2.5442612
2018.09.22,Aichi,0,2,0
2018.09.23,Aichi,21,5,2.0647142
2018.09.24,Aichi,20,5,1.9663945
2018.09.25,Aichi,21,5,2.0647142
2018.09.26,Aichi,43,5,4.2277484
2018.09.27,Aichi,43,5,4.2277484
2018.09.28,Aichi,43,5,4.2277484
2018.09.29,Aichi,0,5,0
2018.09.30,Aichi,50,5,6.0189319
2018.10.01,Aichi,21,5,2.5279515
2018.10.02,Aichi,21,5,2.5279515
2018.10.03,Aichi,43,5,5.1762815
2018.10.04,Aichi,0,5,0
2018.10.05,Aichi,21,5,2.5279515
2018.10.06,Aichi,0,5,0
2018.10.07,Aichi,0,3,0
2018.10.08,Aichi,40,3,4.3336315
2018.10.09,Aichi,0,3,0
2018.10.10,Aichi,0,3,0
2018.10.11,Aichi,0,3,0
2018.10.12,Aichi,22,3,2.3834975
2018.10.13,Aichi,42,3,4.5503135
2018.10.14,Aichi,21,5,2.6467142
2018.10.15,Aichi,0,5,0
2018.10.16,Aichi,42,5,5.2934284
2018.10.17,Aichi,43,5,5.4194627
2018.10.18,Aichi,21,5,2.6467142
2018.10.19,Aichi,0,5,0
2018.10.20,Aichi,22,5,2.7727485
2018.10.21,Aichi,22,7,2.9814193
2018.10.22,Aichi,43,7,5.8273196
2018.10.23,Aichi,0,7,0
2018.10.24,Aichi,43,7,5.8273196
2018.10.25,Aichi,65,7,8.8087387
2018.10.26,Aichi,21,7,2.8459003
2018.10.27,Aichi,0,7,0
2018.10.28,Aichi,21,6,2.7837205
2018.10.29,Aichi,42,6,5.567441
2018.10.30,Aichi,22,6,2.9162788
2018.10.31,Aichi,22,6,2.9162788
2018.11.01,Aichi,0,6,0
2018.11.02,Aichi,0,6,0
2018.11.03,Aichi,63,6,8.351162
2018.11.04,Aichi,0,4,0
2018.11.05,Aichi,20,4,2.8890879
2018.11.06,Aichi,42,4,6.0670838
2018.11.07,Aichi,21,4,3.0335419
2018.11.08,Aichi,0,4,0
2018.11.09,Aichi,21,4,3.0335419
2018.11.10,Aichi,0,4,0
2018.11.11,Aichi,21,5,2.0539606
2018.11.12,Aichi,42,5,4.1079211
2018.11.13,Aichi,0,5,0
2018.11.14,Aichi,22,5,2.1517684
2018.11.15,Aichi,43,5,4.205729
2018.11.16,Aichi,22,5,2.1517684
2018.11.17,Aichi,42,5,4.1079211
2018.11.18,Aichi,0,7,0
2018.11.19,Aichi,22,7,2.715471
2018.11.20,Aichi,43,7,5.3075113
2018.11.21,Aichi,21,7,2.5920405
2018.11.22,Aichi,43,7,5.3075113
2018.11.23,Aichi,63,7,7.7761211
2018.11.24,Aichi,21,7,2.5920405
2018.11.25,Aichi,0,5,0
2018.11.26,Aichi,21,5,2.6290698
2018.11.27,Aichi,64,5,8.0124025
2018.11.28,Aichi,0,5,0
2018.11.29,Aichi,0,5,0
2018.11.30,Aichi,22,5,2.7542634
2018.12.01,Aichi,43,5,5.3833332
2018.12.02,Aichi,0,1,0
2018.12.03,Aichi,0,1,0
2018.12.04,Aichi,0,1,0
2018.12.05,Aichi,22,1,3.7558138
2018.12.06,Aichi,0,1,0
2018.12.07,Aichi,0,1,0
2018.12.08,Aichi,0,1,0
2018.12.09,Aichi,43,4,4.1948051
2018.12.10,Aichi,0,4,0
2018.12.11,Aichi,22,4,2.1461794
2018.12.12,Aichi,0,4,0
2018.12.13,Aichi,23,4,2.2437332
2018.12.14,Aichi,43,4,4.1948051
2018.12.15,Aichi,23,4,2.2437332
2018.12.16,Aichi,0,5,0
2018.12.17,Aichi,20,5,2.8670335
2018.12.18,Aichi,21,5,3.0103853
2018.12.19,Aichi,0,5,0
2018.12.20,Aichi,45,5,6.4508257
2018.12.21,Aichi,23,5,3.2970886
2018.12.22,Aichi,22,5,3.1537371
2018.12.23,Aichi,0,2,0
2018.12.24,Aichi,22,2,1.815998
2018.12.25,Aichi,0,2,0
2018.12.26,Aichi,23,2,1.8985434
2018.12.27,Aichi,46,2,3.7970867
2018.12.28,Aichi,0,2,0
2018.12.29,Aichi,0,2,0
2018.12.30,Aichi,3,1,1.8779069
2018.12.31,Aichi,0,1,0
2019.01.01,Aichi,0,1,0
2019.01.02,Aichi,0,1,0
2019.01.03,Aichi,0,1,0
2019.01.04,Aichi,0,1,0
2019.01.05,Aichi,3,1,1.8779069
2019.01.06,Aichi,5,8,4.8462114
2019.01.07,Aichi,3,8,2.9077268
2019.01.08,Aichi,3,8,2.9077268
2019.01.09,Aichi,3,8,2.9077268
2019.01.10,Aichi,0,8,0
2019.01.11,Aichi,6,8,5.8154535
2019.01.12,Aichi,11,8,10.661665
2019.01.13,Aichi,3,6,2.704186
2019.01.14,Aichi,3,6,2.704186
2019.01.15,Aichi,8,6,7.2111626
2019.01.16,Aichi,0,6,0
2019.01.17,Aichi,8,6,7.2111626
2019.01.18,Aichi,0,6,0
2019.01.19,Aichi,3,6,2.704186
2019.01.20,Aichi,3,5,2.6827242
2019.01.21,Aichi,3,5,2.6827242
2019.01.22,Aichi,3,5,2.6827242
2019.01.23,Aichi,6,5,5.3654485
2019.01.24,Aichi,3,5,2.6827242
2019.01.25,Aichi,3,5,2.6827242
2019.01.26,Aichi,0,5,0
2019.01.27,Aichi,3,6,2.4144518
2019.01.28,Aichi,14,6,11.267442
2019.01.29,Aichi,0,6,0
2019.01.30,Aichi,3,6,2.4144518
2019.01.31,Aichi,5,6,4.024086
2019.02.01,Aichi,0,6,0
2019.02.02,Aichi,3,6,2.4144518
2019.02.03,Aichi,2,10,2.2093022
2019.02.04,Aichi,3,10,3.3139534
2019.02.05,Aichi,11,10,12.151163
2019.02.06,Aichi,3,10,3.3139534
2019.02.07,Aichi,0,10,0
2019.02.08,Aichi,5,10,5.5232558
2019.02.09,Aichi,10,10,11.046512
2019.02.10,Aichi,5,11,4.9183278
2019.02.11,Aichi,0,11,0
2019.02.12,Aichi,8,11,7.8693242
2019.02.13,Aichi,5,11,4.9183278
2019.02.14,Aichi,11,11,10.820321
2019.02.15,Aichi,8,11,7.8693242
2019.02.16,Aichi,5,11,4.9183278
2019.02.17,Aichi,5,28,5.2060785
2019.02.18,Aichi,8,28,8.3297262
2019.02.19,Aichi,8,28,8.3297262
2019.02.20,Aichi,25,28,26.030392
2019.02.21,Aichi,5,28,5.2060785
2019.02.22,Aichi,21,28,21.86553
2019.02.23,Aichi,29,28,30.195257
2019.02.24,Aichi,13,86,13
2019.02.25,Aichi,43,86,43
2019.02.26,Aichi,100,86,100
2019.02.27,Aichi,36,86,36
2019.02.28,Aichi,38,86,38
2019.03.01,Aichi,33,86,33
2019.03.02,Aichi,60,86,60
2019.03.03,Aichi,33,100,32.276524
2019.03.04,Aichi,40,100,39.123058
2019.03.05,Aichi,65,100,63.57497
2019.03.06,Aichi,93,100,90.961113
2019.03.07,Aichi,52,100,50.859978
2019.03.08,Aichi,56,100,54.772282
2019.03.09,Aichi,45,100,44.013443
2019.03.10,Aichi,60,80,61.319408
2019.03.11,Aichi,47,80,48.033539
2019.03.12,Aichi,21,80,21.461794
2019.03.13,Aichi,61,80,62.3414
2019.03.14,Aichi,32,80,32.703686
2019.03.15,Aichi,41,80,41.901596
2019.03.16,Aichi,32,80,32.703686
2019.03.17,Aichi,62,44,58.884251
2019.03.18,Aichi,24,44,22.793903
2019.03.19,Aichi,17,44,16.145681
2019.03.20,Aichi,19,44,18.045174
2019.03.21,Aichi,18,44,17.095428
2019.03.22,Aichi,13,44,12.346698
2019.03.23,Aichi,21,44,19.944666
2019.03.24,Aichi,16,32,15.26172
2019.03.25,Aichi,24,32,22.89258
2019.03.26,Aichi,21,32,20.031006
2019.03.27,Aichi,11,32,10.492433
2019.03.28,Aichi,19,32,18.123293
2019.03.29,Aichi,19,32,18.123293
2019.03.30,Aichi,16,32,15.26172
2019.03.31,Aichi,13,21,11.651559
2019.04.01,Aichi,8,21,7.1701903
2019.04.02,Aichi,8,21,7.1701903
2019.04.03,Aichi,8,21,7.1701903
2019.04.04,Aichi,15,21,13.444107
2019.04.05,Aichi,16,21,14.340381
2019.04.06,Aichi,20,21,17.925476
2019.04.07,Aichi,15,18,13.703645
2019.04.08,Aichi,18,18,16.444374
2019.04.09,Aichi,18,18,16.444374
2019.04.10,Aichi,13,18,11.876493
2019.04.11,Aichi,0,18,0
2019.04.12,Aichi,5,18,4.5678816
2019.04.13,Aichi,5,18,4.5678816
2019.04.14,Aichi,2,8,1.7674419
2019.04.15,Aichi,3,8,2.6511626
2019.04.16,Aichi,5,8,4.4186044
2019.04.17,Aichi,3,8,2.6511626
2019.04.18,Aichi,3,8,2.6511626
2019.04.19,Aichi,13,8,11.488371
2019.04.20,Aichi,5,8,4.4186044
2019.04.21,Aichi,5,12,4.5069771
2019.04.22,Aichi,8,12,7.2111626
2019.04.23,Aichi,3,12,2.704186
2019.04.24,Aichi,8,12,7.2111626
2019.04.25,Aichi,3,12,2.704186
2019.04.26,Aichi,8,12,7.2111626
2019.04.27,Aichi,15,12,13.52093
2019.04.28,Aichi,10,7,9.0657568
2019.04.29,Aichi,0,7,0
2019.04.30,Aichi,7,7,6.3460302
2019.05.01,Aichi,7,7,6.3460302
2019.05.02,Aichi,0,7,0
2019.05.03,Aichi,3,7,2.7197273
2019.05.04,Aichi,2,7,1.8131515
2019.05.05,Aichi,2,10,2.0301697
2019.05.06,Aichi,2,10,2.0301697
2019.05.07,Aichi,8,10,8.1206789
2019.05.08,Aichi,10,10,10.150848
2019.05.09,Aichi,10,10,10.150848
2019.05.10,Aichi,5,10,5.0754242
2019.05.11,Aichi,0,10,0
2019.05.12,Aichi,5,8,4.5525012
2019.05.13,Aichi,2,8,1.8210006
2019.05.14,Aichi,0,8,0
2019.05.15,Aichi,13,8,11.836504
2019.05.16,Aichi,5,8,4.5525012
2019.05.17,Aichi,3,8,2.7315009
2019.05.18,Aichi,5,8,4.5525012
2019.05.19,Aichi,2,8,2.0031006
2019.05.20,Aichi,5,8,5.0077515
2019.05.21,Aichi,2,8,2.0031006
2019.05.22,Aichi,3,8,3.0046511
2019.05.23,Aichi,0,8,0
2019.05.24,Aichi,10,8,10.015503
2019.05.25,Aichi,8,8,8.0124025
2019.05.26,Aichi,2,6,1.8779069
2019.05.27,Aichi,0,6,0
2019.05.28,Aichi,2,6,1.8779069
2019.05.29,Aichi,10,6,9.389535
2019.05.30,Aichi,5,6,4.6947675
2019.05.31,Aichi,5,6,4.6947675
2019.06.01,Aichi,0,6,0
2019.06.02,Aichi,0,5,0
2019.06.03,Aichi,10,5,8.9424133
2019.06.04,Aichi,2,5,1.7884827
2019.06.05,Aichi,2,5,1.7884827
2019.06.06,Aichi,5,5,4.4712067
2019.06.07,Aichi,0,5,0
2019.06.08,Aichi,2,5,1.7884827
2019.06.09,Aichi,0,1,0
2019.06.10,Aichi,0,1,0
2019.06.11,Aichi,5,1,3.7558138
2019.06.12,Aichi,0,1,0
2019.06.13,Aichi,0,1,0
2019.06.14,Aichi,0,1,0
2019.06.15,Aichi,0,1,0
2019.06.16,Aichi,5,4,3.1298447
2019.06.17,Aichi,0,4,0
2019.06.18,Aichi,5,4,3.1298447
2019.06.19,Aichi,2,4,1.2519379
2019.06.20,Aichi,2,4,1.2519379
2019.06.21,Aichi,5,4,3.1298447
2019.06.22,Aichi,5,4,3.1298447
2019.06.23,Aichi,0,3,0
2019.06.24,Aichi,0,3,0
2019.06.25,Aichi,3,3,2.8168604
2019.06.26,Aichi,0,3,0
2019.06.27,Aichi,2,3,1.8779069
2019.06.28,Aichi,2,3,1.8779069
2019.06.29,Aichi,5,3,4.6947675
2019.06.30,Aichi,0,3,0
2019.07.01,Aichi,0,3,0
2019.07.02,Aichi,2,3,2.5038757
2019.07.03,Aichi,0,3,0
2019.07.04,Aichi,5,3,6.2596893
2019.07.05,Aichi,2,3,2.5038757
2019.07.06,Aichi,0,3,0
2019.07.07,Aichi,0,3,0
2019.07.08,Aichi,24,3,2.1985252
2019.07.09,Aichi,25,3,2.2901304
2019.07.10,Aichi,49,3,4.4886556
2019.07.11,Aichi,0,3,0
2019.07.12,Aichi,25,3,2.2901304
2019.07.13,Aichi,0,3,0
2019.07.14,Aichi,23,2,1.7811077
2019.07.15,Aichi,0,2,0
2019.07.16,Aichi,0,2,0
2019.07.17,Aichi,0,2,0
2019.07.18,Aichi,25,2,1.9359866
2019.07.19,Aichi,49,2,3.7945337
2019.07.20,Aichi,0,2,0
2019.07.21,Aichi,24,4,2.4695764
2019.07.22,Aichi,0,4,0
2019.07.23,Aichi,25,4,2.5724752
2019.07.24,Aichi,25,4,2.5724752
2019.07.25,Aichi,0,4,0
2019.07.26,Aichi,49,4,5.0420518
2019.07.27,Aichi,23,4,2.366677
2019.07.28,Aichi,24,4,2.3720932
2019.07.29,Aichi,0,4,0
2019.07.30,Aichi,0,4,0
2019.07.31,Aichi,0,4,0
2019.08.01,Aichi,77,4,7.6104655
2019.08.02,Aichi,0,4,0
2019.08.03,Aichi,51,4,5.0406976
2019.08.04,Aichi,0,3,0
2019.08.05,Aichi,100,3,9.0139532
2019.08.06,Aichi,0,3,0
2019.08.07,Aichi,25,3,2.2534883
2019.08.08,Aichi,0,3,0
2019.08.09,Aichi,0,3,0
2019.08.10,Aichi,0,3,0
2019.08.11,Aichi,51,4,3.9905519
2019.08.12,Aichi,74,4,5.7902126
2019.08.13,Aichi,0,4,0
2019.08.14,Aichi,0,4,0
2019.08.15,Aichi,43,4,3.364583
2019.08.16,Aichi,0,4,0
2019.08.17,Aichi,24,4,1.8779069
2019.08.18,Aichi,0,5,0
2019.08.19,Aichi,47,5,3.7084718
2019.08.20,Aichi,71,5,5.6021595
2019.08.21,Aichi,0,5,0
2019.08.22,Aichi,0,5,0
2019.08.23,Aichi,71,5,5.6021595
2019.08.24,Aichi,49,5,3.8662791
2019.08.25,Aichi,25,4,2.2356036
2019.08.26,Aichi,24,4,2.1461794
2019.08.27,Aichi,24,4,2.1461794
2019.08.28,Aichi,95,4,8.4952936
