date,raw_daily,raw_weekly,prefecture,pollen_harmonized_daily
2019.11.26,49,1,Miyagi,1.5318949
2019.11.29,0,1,Miyagi,0
2019.11.27,0,1,Miyazaki,0
2019.11.29,0,1,Miyazaki,0
2019.11.26,33,1,Miyazaki,2.9699998
2019.11.28,0,1,Miyazaki,0
2019.11.30,0,1,Miyazaki,0
2019.11.24,0,1,Miyazaki,0
2019.11.25,0,1,Miyazaki,0
2019.11.24,0,2,Nagano,0
2019.11.27,14,2,Nagano,1.1712675
2019.11.29,0,2,Nagano,0
2019.11.26,29,2,Nagano,2.4261971
2019.11.30,0,2,Nagano,0
2019.11.28,14,2,Nagano,1.1712675
2019.11.25,14,2,Nagano,1.1712675
2019.11.30,0,1,Nagasaki,0
2019.11.26,0,1,Nagasaki,0
2019.11.28,0,1,Nagasaki,0
2019.11.27,0,1,Nagasaki,0
2019.11.25,0,1,Nagasaki,0
2019.11.24,0,1,Nagasaki,0
2019.11.29,32,1,Nagasaki,2.9699998
2019.11.30,0,1,Nara,0
2019.11.29,16,1,Nara,1.5329033
2019.11.25,0,1,Nara,0
2019.11.24,0,1,Nara,0
2019.11.26,15,1,Nara,1.4370968
2019.11.27,0,1,Nara,0
2019.11.28,0,1,Nara,0
2019.11.28,57,4,Niigata,3.4726152
2019.11.24,0,4,Niigata,0
2019.11.27,0,4,Niigata,0
2019.11.25,0,4,Niigata,0
2019.11.30,19,4,Niigata,1.1575384
2019.11.26,100,4,Niigata,6.0923076
2019.11.29,19,4,Niigata,1.1575384
2019.11.26,0,1,Oita,0
2019.11.25,0,1,Oita,0
2019.11.27,0,1,Oita,0
2019.11.24,0,1,Oita,0
2019.11.29,0,1,Oita,0
2019.11.30,0,1,Oita,0
2019.11.28,33,1,Oita,2.9699998
2019.11.27,0,4,Okayama,0
2019.11.24,18,4,Okayama,1.5608759
2019.11.28,20,4,Okayama,1.7343066
2019.11.30,20,4,Okayama,1.7343066
2019.11.29,20,4,Okayama,1.7343066
2019.11.25,20,4,Okayama,1.7343066
2019.11.26,39,4,Okayama,3.3818979
2019.11.26,0,0,Okinawa,
2019.11.29,0,0,Okinawa,
2019.11.28,0,0,Okinawa,
2019.11.24,0,0,Okinawa,
2019.11.27,0,0,Okinawa,
2019.11.25,0,0,Okinawa,
2019.11.30,0,0,Okinawa,
2019.11.26,29,2,Osaka,.83621359
2019.11.24,24,2,Osaka,.69203883
2019.11.27,25,2,Osaka,.72087377
2019.11.25,52,2,Osaka,1.4994175
2019.11.29,17,2,Osaka,.4901942
2019.11.28,29,2,Osaka,.83621359
2019.11.30,30,2,Osaka,.86504853
2019.11.27,0,2,Saga,0
2019.11.26,24,2,Saga,3.1680002
2019.11.29,0,2,Saga,0
2019.11.25,0,2,Saga,0
2019.11.28,0,2,Saga,0
2019.11.24,21,2,Saga,2.7720003
2019.11.30,0,2,Saga,0
2019.11.24,13,2,Saitama,.30888
2019.11.28,31,2,Saitama,.73655999
2019.11.29,66,2,Saitama,1.5681599
2019.11.27,16,2,Saitama,.38016
2019.11.26,63,2,Saitama,1.4968799
2019.11.30,22,2,Saitama,.52271998
2019.11.25,39,2,Saitama,.92664003
2019.11.25,24,2,Shiga,2.0078874
2019.11.30,0,2,Shiga,0
2019.11.24,0,2,Shiga,0
2019.11.29,0,2,Shiga,0
2019.11.27,23,2,Shiga,1.9242253
2019.11.28,0,2,Shiga,0
2019.11.26,24,2,Shiga,2.0078874
2019.11.29,49,4,Shimane,3.9871235
2019.11.26,0,4,Shimane,0
2019.11.25,0,4,Shimane,0
2019.11.27,0,4,Shimane,0
2019.11.28,48,4,Shimane,3.9057536
2019.11.24,0,4,Shimane,0
2019.11.30,49,4,Shimane,3.9871235
2019.11.30,16,3,Shizuoka,.60151899
2019.11.29,0,3,Shizuoka,0
2019.11.27,17,3,Shizuoka,.6391139
2019.11.28,17,3,Shizuoka,.6391139
2019.11.25,100,3,Shizuoka,3.7594938
2019.11.24,0,3,Shizuoka,0
2019.11.26,87,3,Shizuoka,3.2707596
2019.11.29,0,1,Tochigi,0
2019.11.26,19,1,Tochigi,.52249998
2019.11.24,33,1,Tochigi,.90749997
2019.11.28,19,1,Tochigi,.52249998
2019.11.25,0,1,Tochigi,0
2019.11.27,0,1,Tochigi,0
2019.11.30,37,1,Tochigi,1.0174999
2019.11.26,0,2,Tokushima,0
2019.11.25,0,2,Tokushima,0
2019.11.29,0,2,Tokushima,0
2019.11.28,34,2,Tokushima,3.0143285
2019.11.30,33,2,Tokushima,2.9256718
2019.11.27,0,2,Tokushima,0
2019.11.24,0,2,Tokushima,0
2019.11.29,42,3,Tokyo,1.5336885
2019.11.26,56,3,Tokyo,2.0449181
2019.11.28,26,3,Tokyo,.94942629
2019.11.25,28,3,Tokyo,1.022459
2019.11.27,33,3,Tokyo,1.2050411
2019.11.24,21,3,Tokyo,.76684427
2019.11.30,38,3,Tokyo,1.387623
2019.11.24,0,0,Tottori,
2019.11.26,0,0,Tottori,
2019.11.27,0,0,Tottori,
2019.11.25,0,0,Tottori,
2019.11.30,0,0,Tottori,
2019.11.28,0,0,Tottori,
2019.11.29,0,0,Tottori,
2019.11.24,0,2,Toyama,0
2019.11.26,0,2,Toyama,0
2019.11.27,32,2,Toyama,3.017143
2019.11.25,31,2,Toyama,2.9228573
2019.11.30,0,2,Toyama,0
2019.11.29,0,2,Toyama,0
2019.11.28,0,2,Toyama,0
2019.11.29,37,1,Wakayama,2.97
2019.11.24,0,1,Wakayama,0
2019.11.25,0,1,Wakayama,0
2019.11.30,0,1,Wakayama,0
2019.11.28,0,1,Wakayama,0
2019.11.26,0,1,Wakayama,0
2019.11.27,0,1,Wakayama,0
2019.11.26,0,0,Yamagata,
2019.11.25,0,0,Yamagata,
2019.11.27,0,0,Yamagata,
2019.11.28,0,0,Yamagata,
2019.11.29,0,0,Yamagata,
2019.11.24,0,0,Yamagata,
2019.11.30,0,0,Yamagata,
2019.11.26,69,2,Yamaguchi,2.3555171
2019.11.24,0,2,Yamaguchi,0
2019.11.30,0,2,Yamaguchi,0
2019.11.25,0,2,Yamaguchi,0
2019.11.29,72,2,Yamaguchi,2.457931
2019.11.28,0,2,Yamaguchi,0
2019.11.27,33,2,Yamaguchi,1.1265517
2019.11.24,0,1,Yamanashi,0
2019.11.30,0,1,Yamanashi,0
2019.11.29,31,1,Yamanashi,1.5605085
2019.11.27,0,1,Yamanashi,0
2019.11.25,0,1,Yamanashi,0
2019.11.26,28,1,Yamanashi,1.4094915
2019.11.28,0,1,Yamanashi,0
2019.12.03,23,3,Aichi,.63642859
2019.12.07,30,3,Aichi,.83012426
2019.12.04,88,3,Aichi,2.4350312
2019.12.06,47,3,Aichi,1.3005279
2019.12.02,29,3,Aichi,.80245346
2019.12.01,51,3,Aichi,1.4112113
2019.12.05,54,3,Aichi,1.4942236
2019.12.03,50,6,Akita,5.8618426
2019.12.05,52,6,Akita,6.0963163
2019.12.02,0,6,Akita,0
2019.12.07,0,6,Akita,0
2019.12.06,50,6,Akita,5.8618426
2019.12.04,0,6,Akita,0
2019.12.01,0,6,Akita,0
2019.12.05,0,1,Aomori,0
2019.12.07,31,1,Aomori,2.9700003
2019.12.02,0,1,Aomori,0
2019.12.04,0,1,Aomori,0
2019.12.01,0,1,Aomori,0
2019.12.03,0,1,Aomori,0
2019.12.06,0,1,Aomori,0
2019.12.03,45,3,Chiba,1.572353
2019.12.06,19,3,Chiba,.66388237
2019.12.07,24,3,Chiba,.8385883
2019.12.01,24,3,Chiba,.8385883
2019.12.05,55,3,Chiba,1.9217647
2019.12.02,61,3,Chiba,2.1314118
2019.12.04,27,3,Chiba,.94341183
2019.12.03,33,2,Ehime,1.000102
2019.12.07,33,2,Ehime,1.000102
2019.12.04,33,2,Ehime,1.000102
2019.12.05,0,2,Ehime,0
2019.12.01,31,2,Ehime,.93948984
2019.12.02,66,2,Ehime,2.0002041
2019.12.06,0,2,Ehime,0
2019.12.06,0,2,Fukui,0
2019.12.05,0,2,Fukui,0
2019.12.01,0,2,Fukui,0
2019.12.04,0,2,Fukui,0
2019.12.03,99,2,Fukui,5.9399996
2019.12.02,0,2,Fukui,0
2019.12.07,0,2,Fukui,0
2019.12.06,23,2,Fukuoka,1.012
2019.12.02,45,2,Fukuoka,1.98
2019.12.07,0,2,Fukuoka,0
2019.12.03,11,2,Fukuoka,.48400003
2019.12.04,22,2,Fukuoka,.96800005
2019.12.01,11,2,Fukuoka,.48400003
2019.12.05,23,2,Fukuoka,1.012
2019.12.02,0,1,Fukushima,0
2019.12.06,0,1,Fukushima,0
2019.12.05,25,1,Fukushima,1.546875
2019.12.01,23,1,Fukushima,1.4231249
2019.12.07,0,1,Fukushima,0
2019.12.04,0,1,Fukushima,0
2019.12.03,0,1,Fukushima,0
2019.12.01,33,2,Gifu,1.5681599
2019.12.03,19,2,Gifu,.90288001
2019.12.06,18,2,Gifu,.85536003
2019.12.05,19,2,Gifu,.90288001
2019.12.02,18,2,Gifu,.85536003
2019.12.07,0,2,Gifu,0
2019.12.04,18,2,Gifu,.85536003
2019.12.02,61,2,Gunma,2.1697006
2019.12.06,0,2,Gunma,0
2019.12.05,32,2,Gunma,1.1382035
2019.12.03,15,2,Gunma,.53353292
2019.12.01,29,2,Gunma,1.031497
2019.12.07,15,2,Gunma,.53353292
2019.12.04,15,2,Gunma,.53353292
2019.12.02,35,2,Hiroshima,1.3158228
2019.12.06,35,2,Hiroshima,1.3158228
2019.12.07,18,2,Hiroshima,.67670888
2019.12.03,0,2,Hiroshima,0
2019.12.01,34,2,Hiroshima,1.2782278
2019.12.04,18,2,Hiroshima,.67670888
2019.12.05,18,2,Hiroshima,.67670888
2019.12.06,12,4,Hokkaido,1.3707694
2019.12.05,12,4,Hokkaido,1.3707694
2019.12.02,22,4,Hokkaido,2.513077
2019.12.01,0,4,Hokkaido,0
2019.12.03,24,4,Hokkaido,2.7415388
2019.12.07,34,4,Hokkaido,3.8838465
2019.12.04,0,4,Hokkaido,0
2019.12.01,34,3,Hyogo,1.4564425
2019.12.05,25,3,Hyogo,1.0709136
2019.12.04,25,3,Hyogo,1.0709136
2019.12.07,12,3,Hyogo,.5140385
2019.12.06,38,3,Hyogo,1.6277885
2019.12.03,25,3,Hyogo,1.0709136
2019.12.02,49,3,Hyogo,2.0989904
2019.12.03,39,3,Ibaraki,1.2636
2019.12.07,17,3,Ibaraki,.55080003
2019.12.05,0,3,Ibaraki,0
2019.12.01,87,3,Ibaraki,2.8188002
2019.12.02,56,3,Ibaraki,1.8144001
2019.12.06,38,3,Ibaraki,1.2312001
2019.12.04,38,3,Ibaraki,1.2312001
2019.12.04,0,4,Ishikawa,0
2019.12.01,63,4,Ishikawa,3.8185716
2019.12.07,0,4,Ishikawa,0
2019.12.06,33,4,Ishikawa,2.0002041
2019.12.02,33,4,Ishikawa,2.0002041
2019.12.05,67,4,Ishikawa,4.0610209
2019.12.03,0,4,Ishikawa,0
2019.12.07,0,1,Iwate,0
2019.12.06,0,1,Iwate,0
2019.12.03,34,1,Iwate,2.97
2019.12.05,0,1,Iwate,0
2019.12.02,0,1,Iwate,0
2019.12.01,0,1,Iwate,0
2019.12.04,0,1,Iwate,0
2019.12.02,39,2,Kagawa,2.9699998
2019.12.04,39,2,Kagawa,2.9699998
2019.12.03,0,2,Kagawa,0
2019.12.07,0,2,Kagawa,0
2019.12.06,0,2,Kagawa,0
2019.12.05,0,2,Kagawa,0
2019.12.01,0,2,Kagawa,0
2019.12.06,27,2,Kagoshima,3.0260379
2019.12.04,0,2,Kagoshima,0
2019.12.07,0,2,Kagoshima,0
2019.12.03,26,2,Kagoshima,2.9139624
2019.12.02,0,2,Kagoshima,0
2019.12.05,0,2,Kagoshima,0
2019.12.01,0,2,Kagoshima,0
2019.12.03,16,2,Kanagawa,.495
2019.12.07,15,2,Kanagawa,.46406251
2019.12.01,59,2,Kanagawa,1.8253124
2019.12.05,11,2,Kanagawa,.34031251
2019.12.04,32,2,Kanagawa,.99000001
2019.12.06,49,2,Kanagawa,1.5159374
2019.12.02,10,2,Kanagawa,.30937499
2019.12.06,0,1,Kochi,0
2019.12.03,0,1,Kochi,0
2019.12.07,35,1,Kochi,1.4640845
2019.12.01,0,1,Kochi,0
2019.12.02,0,1,Kochi,0
2019.12.04,0,1,Kochi,0
2019.12.05,36,1,Kochi,1.5059155
2019.12.01,24,3,Kumamoto,1.6449231
2019.12.05,54,3,Kumamoto,3.701077
2019.12.03,0,3,Kumamoto,0
2019.12.07,26,3,Kumamoto,1.7820002
2019.12.04,26,3,Kumamoto,1.7820002
2019.12.06,0,3,Kumamoto,0
2019.12.02,0,3,Kumamoto,0
2019.12.07,0,1,Kyoto,0
2019.12.06,14,1,Kyoto,1.0141464
2019.12.04,13,1,Kyoto,.94170737
2019.12.01,0,1,Kyoto,0
2019.12.05,0,1,Kyoto,0
2019.12.02,14,1,Kyoto,1.0141464
2019.12.03,0,1,Kyoto,0
2019.12.04,21,2,Mie,1.2350495
2019.12.02,40,2,Mie,2.3524754
2019.12.03,0,2,Mie,0
2019.12.06,0,2,Mie,0
2019.12.05,21,2,Mie,1.2350495
2019.12.01,19,2,Mie,1.1174258
2019.12.07,0,2,Mie,0
2019.12.04,16,1,Miyagi,.57951224
2019.12.02,0,1,Miyagi,0
2019.12.05,33,1,Miyagi,1.195244
2019.12.03,0,1,Miyagi,0
2019.12.01,0,1,Miyagi,0
2019.12.07,16,1,Miyagi,.57951224
2019.12.06,17,1,Miyagi,.61573172
2019.12.01,0,3,Miyazaki,0
2019.12.06,0,3,Miyazaki,0
2019.12.03,0,3,Miyazaki,0
2019.12.02,34,3,Miyazaki,2.244
2019.12.05,34,3,Miyazaki,2.244
2019.12.04,34,3,Miyazaki,2.244
2019.12.07,33,3,Miyazaki,2.178
2019.12.02,14,2,Nagano,1.1391782
2019.12.06,0,2,Nagano,0
2019.12.03,30,2,Nagano,2.4410958
2019.12.04,0,2,Nagano,0
2019.12.07,0,2,Nagano,0
2019.12.01,14,2,Nagano,1.1391782
2019.12.05,15,2,Nagano,1.2205479
2019.12.01,0,3,Nagasaki,0
2019.12.02,32,3,Nagasaki,2.8799999
2019.12.07,33,3,Nagasaki,2.9699998
2019.12.06,0,3,Nagasaki,0
2019.12.03,34,3,Nagasaki,3.0599999
2019.12.04,0,3,Nagasaki,0
2019.12.05,0,3,Nagasaki,0
2019.12.07,14,3,Nara,1.4015732
2019.12.05,16,3,Nara,1.6017978
2019.12.02,0,3,Nara,0
2019.12.03,0,3,Nara,0
2019.12.01,28,3,Nara,2.8031464
2019.12.04,31,3,Nara,3.1034832
2019.12.06,0,3,Nara,0
2019.12.07,0,1,Niigata,0
2019.12.05,0,1,Niigata,0
2019.12.03,0,1,Niigata,0
2019.12.06,0,1,Niigata,0
2019.12.04,0,1,Niigata,0
2019.12.02,19,1,Niigata,1.5251352
2019.12.01,18,1,Niigata,1.444865
2019.12.07,0,2,Oita,0
2019.12.03,0,2,Oita,0
2019.12.04,0,2,Oita,0
2019.12.05,0,2,Oita,0
2019.12.01,32,2,Oita,2.9699998
2019.12.06,0,2,Oita,0
2019.12.02,32,2,Oita,2.9699998
2019.12.03,0,2,Okayama,0
2019.12.07,0,2,Okayama,0
2019.12.01,18,2,Okayama,1.8434483
2019.12.05,20,2,Okayama,2.0482759
2019.12.02,0,2,Okayama,0
2019.12.04,0,2,Okayama,0
2019.12.06,20,2,Okayama,2.0482759
2019.12.05,0,4,Okinawa,0
2019.12.02,34,4,Okinawa,11.88
2019.12.03,0,4,Okinawa,0
2019.12.01,0,4,Okinawa,0
2019.12.04,0,4,Okinawa,0
2019.12.06,0,4,Okinawa,0
2019.12.07,0,4,Okinawa,0
2019.12.06,34,3,Osaka,1.1056204
2019.12.05,51,3,Osaka,1.6584307
2019.12.01,42,3,Osaka,1.3657664
2019.12.02,41,3,Osaka,1.3332481
2019.12.03,42,3,Osaka,1.3657664
2019.12.07,30,3,Osaka,.97554749
2019.12.04,34,3,Osaka,1.1056204
2019.12.06,0,2,Saga,0
2019.12.04,0,2,Saga,0
2019.12.03,25,2,Saga,3.1595745
2019.12.07,0,2,Saga,0
2019.12.05,0,2,Saga,0
2019.12.01,22,2,Saga,2.7804255
2019.12.02,0,2,Saga,0
2019.12.01,64,3,Saitama,1.9008
2019.12.06,49,3,Saitama,1.4553001
2019.12.02,39,3,Saitama,1.1583
2019.12.05,48,3,Saitama,1.4256001
2019.12.04,31,3,Saitama,.92070007
2019.12.03,40,3,Saitama,1.188
2019.12.07,29,3,Saitama,.86129999
2019.12.06,25,3,Shiga,1.8562503
2019.12.02,24,3,Shiga,1.7820002
2019.12.04,0,3,Shiga,0
2019.12.03,0,3,Shiga,0
2019.12.01,22,3,Shiga,1.6335002
2019.12.07,0,3,Shiga,0
2019.12.05,49,3,Shiga,3.6382504
2019.12.02,0,0,Shimane,
2019.12.06,0,0,Shimane,
2019.12.01,0,0,Shimane,
2019.12.05,0,0,Shimane,
2019.12.03,0,0,Shimane,
2019.12.07,0,0,Shimane,
2019.12.04,0,0,Shimane,
2019.12.01,16,2,Shizuoka,.420531
2019.12.03,36,2,Shizuoka,.94619483
2019.12.04,88,2,Shizuoka,2.3129206
2019.12.07,0,2,Shizuoka,0
2019.12.05,0,2,Shizuoka,0
2019.12.02,68,2,Shizuoka,1.7872567
2019.12.06,18,2,Shizuoka,.47309741
2019.12.01,0,2,Tochigi,0
2019.12.03,60,2,Tochigi,1.8276923
2019.12.02,0,2,Tochigi,0
2019.12.05,40,2,Tochigi,1.2184615
2019.12.04,39,2,Tochigi,1.1879998
2019.12.06,19,2,Tochigi,.57876921
2019.12.07,37,2,Tochigi,1.127077
2019.12.02,34,3,Tokushima,2.2607462
2019.12.07,33,3,Tokushima,2.1942537
2019.12.04,0,3,Tokushima,0
2019.12.05,35,3,Tokushima,2.3272388
2019.12.01,32,3,Tokushima,2.1277614
2019.12.03,0,3,Tokushima,0
2019.12.06,0,3,Tokushima,0
2019.12.04,43,3,Tokyo,1.5143479
2019.12.03,26,3,Tokyo,.91565216
2019.12.06,33,3,Tokyo,1.162174
2019.12.07,18,3,Tokyo,.63391304
2019.12.01,55,3,Tokyo,1.9369566
2019.12.02,29,3,Tokyo,1.0213044
2019.12.05,49,3,Tokyo,1.7256521
2019.12.02,0,4,Tottori,0
2019.12.05,47,4,Tottori,3.9046154
2019.12.03,0,4,Tottori,0
2019.12.07,48,4,Tottori,3.9876924
2019.12.04,0,4,Tottori,0
2019.12.01,0,4,Tottori,0
2019.12.06,48,4,Tottori,3.9876924
2019.12.05,0,2,Toyama,0
2019.12.06,0,2,Toyama,0
2019.12.02,0,2,Toyama,0
2019.12.07,0,2,Toyama,0
2019.12.01,31,2,Toyama,2.9700003
2019.12.04,31,2,Toyama,2.9700003
2019.12.03,0,2,Toyama,0
2019.12.02,0,1,Wakayama,0
2019.12.03,35,1,Wakayama,2.97
2019.12.06,0,1,Wakayama,0
2019.12.07,0,1,Wakayama,0
2019.12.04,0,1,Wakayama,0
2019.12.01,0,1,Wakayama,0
2019.12.05,0,1,Wakayama,0
2019.12.06,0,1,Yamagata,0
2019.12.01,63,1,Yamagata,2.97
2019.12.02,0,1,Yamagata,0
2019.12.05,0,1,Yamagata,0
2019.12.04,0,1,Yamagata,0
2019.12.03,0,1,Yamagata,0
2019.12.07,0,1,Yamagata,0
2019.12.01,0,1,Yamaguchi,0
2019.12.07,0,1,Yamaguchi,0
2019.12.04,35,1,Yamaguchi,2.97
2019.12.02,0,1,Yamaguchi,0
2019.12.03,0,1,Yamaguchi,0
2019.12.06,0,1,Yamaguchi,0
2019.12.05,0,1,Yamaguchi,0
2019.12.06,0,2,Yamanashi,0
2019.12.03,31,2,Yamanashi,2.0689888
2019.12.04,0,2,Yamanashi,0
2019.12.05,31,2,Yamanashi,2.0689888
2019.12.01,27,2,Yamanashi,1.8020225
2019.12.02,0,2,Yamanashi,0
2019.12.07,0,2,Yamanashi,0
2019.12.09,36,2,Aichi,.96324331
2019.12.11,15,2,Aichi,.40135133
2019.12.12,45,2,Aichi,1.2040541
2019.12.08,29,2,Aichi,.77594596
2019.12.13,23,2,Aichi,.61540538
2019.12.10,23,2,Aichi,.61540538
2019.12.14,51,2,Aichi,1.3645946
2019.12.09,0,4,Akita,0
2019.12.14,45,4,Akita,5.6872339
2019.12.11,0,4,Akita,0
2019.12.10,0,4,Akita,0
2019.12.13,49,4,Akita,6.1927657
2019.12.12,0,4,Akita,0
2019.12.08,0,4,Akita,0
2019.12.09,62,2,Aomori,3.876632
2019.12.14,0,2,Aomori,0
2019.12.10,33,2,Aomori,2.0633686
2019.12.11,0,2,Aomori,0
2019.12.13,0,2,Aomori,0
2019.12.08,0,2,Aomori,0
2019.12.12,0,2,Aomori,0
2019.12.10,9,2,Chiba,.3259756
2019.12.09,26,2,Chiba,.94170737
2019.12.11,18,2,Chiba,.65195119
2019.12.13,18,2,Chiba,.65195119
2019.12.12,27,2,Chiba,.97792685
2019.12.14,25,2,Chiba,.9054879
2019.12.08,41,2,Chiba,1.485
2019.12.12,0,1,Ehime,0
2019.12.08,0,1,Ehime,0
2019.12.11,33,1,Ehime,.98009998
2019.12.13,0,1,Ehime,0
2019.12.14,0,1,Ehime,0
2019.12.10,35,1,Ehime,1.0395
2019.12.09,32,1,Ehime,.95039999
2019.12.08,0,3,Fukui,0
2019.12.09,49,3,Fukui,2.9903426
2019.12.14,48,3,Fukui,2.9293153
2019.12.11,0,3,Fukui,0
2019.12.10,0,3,Fukui,0
2019.12.13,49,3,Fukui,2.9903426
2019.12.12,0,3,Fukui,0
2019.12.10,12,2,Fukuoka,.69882363
2019.12.14,22,2,Fukuoka,1.2811766
2019.12.11,0,2,Fukuoka,0
2019.12.09,11,2,Fukuoka,.64058828
2019.12.08,11,2,Fukuoka,.64058828
2019.12.13,35,2,Fukuoka,2.0382354
2019.12.12,11,2,Fukuoka,.64058828
2019.12.12,24,2,Fukushima,1.5165958
2019.12.09,24,2,Fukushima,1.5165958
2019.12.11,24,2,Fukushima,1.5165958
2019.12.08,0,2,Fukushima,0
2019.12.13,0,2,Fukushima,0
2019.12.14,22,2,Fukushima,1.3902128
2019.12.10,0,2,Fukushima,0
2019.12.11,18,1,Gifu,1.5274286
2019.12.13,0,1,Gifu,0
2019.12.14,0,1,Gifu,0
2019.12.12,0,1,Gifu,0
2019.12.09,17,1,Gifu,1.4425715
2019.12.08,0,1,Gifu,0
2019.12.10,0,1,Gifu,0
2019.12.09,44,2,Gunma,2.2149153
2019.12.13,0,2,Gunma,0
2019.12.14,28,2,Gunma,1.4094915
2019.12.10,0,2,Gunma,0
2019.12.08,0,2,Gunma,0
2019.12.12,31,2,Gunma,1.5605085
2019.12.11,15,2,Gunma,.75508475
2019.12.14,0,1,Hiroshima,0
2019.12.11,18,1,Hiroshima,.49962619
2019.12.13,0,1,Hiroshima,0
2019.12.09,0,1,Hiroshima,0
2019.12.10,54,1,Hiroshima,1.4988786
2019.12.12,18,1,Hiroshima,.49962619
2019.12.08,17,1,Hiroshima,.47186914
2019.12.13,0,2,Hokkaido,0
2019.12.12,0,2,Hokkaido,0
2019.12.10,24,2,Hokkaido,3.0991304
2019.12.09,0,2,Hokkaido,0
2019.12.08,11,2,Hokkaido,1.4204348
2019.12.14,11,2,Hokkaido,1.4204348
2019.12.11,0,2,Hokkaido,0
2019.12.14,23,2,Hyogo,.759
2019.12.12,25,2,Hyogo,.82500005
2019.12.11,36,2,Hyogo,1.1880001
2019.12.13,12,2,Hyogo,.39600003
2019.12.09,12,2,Hyogo,.39600003
2019.12.10,38,2,Hyogo,1.2540001
2019.12.08,34,2,Hyogo,1.122
2019.12.11,56,2,Ibaraki,1.386
2019.12.13,19,2,Ibaraki,.47025001
2019.12.10,57,2,Ibaraki,1.41075
2019.12.14,18,2,Ibaraki,.44549999
2019.12.12,0,2,Ibaraki,0
2019.12.08,90,2,Ibaraki,2.2275
2019.12.09,0,2,Ibaraki,0
2019.12.11,0,2,Ishikawa,0
2019.12.10,34,2,Ishikawa,3.0143285
2019.12.14,0,2,Ishikawa,0
2019.12.09,0,2,Ishikawa,0
2019.12.12,33,2,Ishikawa,2.9256718
2019.12.08,0,2,Ishikawa,0
2019.12.13,0,2,Ishikawa,0
2019.12.08,0,2,Iwate,0
2019.12.13,0,2,Iwate,0
2019.12.11,0,2,Iwate,0
2019.12.09,63,2,Iwate,2.8786154
2019.12.14,0,2,Iwate,0
2019.12.12,33,2,Iwate,1.5078461
2019.12.10,34,2,Iwate,1.5535386
2019.12.14,0,4,Kagawa,0
2019.12.08,39,4,Kagawa,3.9941382
2019.12.10,0,4,Kagawa,0
2019.12.09,38,4,Kagawa,3.8917241
2019.12.11,0,4,Kagawa,0
2019.12.13,39,4,Kagawa,3.9941382
2019.12.12,0,4,Kagawa,0
2019.12.14,25,2,Kagoshima,2.97
2019.12.10,0,2,Kagoshima,0
2019.12.09,0,2,Kagoshima,0
2019.12.08,0,2,Kagoshima,0
2019.12.12,0,2,Kagoshima,0
2019.12.13,0,2,Kagoshima,0
2019.12.11,25,2,Kagoshima,2.97
2019.12.08,51,2,Kanagawa,1.2518181
2019.12.09,26,2,Kanagawa,.63818181
2019.12.10,5,2,Kanagawa,.12272727
2019.12.12,21,2,Kanagawa,.51545453
2019.12.14,35,2,Kanagawa,.85909092
2019.12.13,52,2,Kanagawa,1.2763636
2019.12.11,52,2,Kanagawa,1.2763636
2019.12.12,0,1,Kochi,0
2019.12.09,0,1,Kochi,0
2019.12.08,0,1,Kochi,0
2019.12.11,0,1,Kochi,0
2019.12.13,35,1,Kochi,2.97
2019.12.10,0,1,Kochi,0
2019.12.14,0,1,Kochi,0
2019.12.11,52,2,Kumamoto,2.9988351
2019.12.14,26,2,Kumamoto,1.4994175
2019.12.12,0,2,Kumamoto,0
2019.12.10,0,2,Kumamoto,0
2019.12.09,0,2,Kumamoto,0
2019.12.08,25,2,Kumamoto,1.4417475
2019.12.13,0,2,Kumamoto,0
2019.12.08,14,3,Kyoto,.82065797
2019.12.14,0,3,Kyoto,0
2019.12.13,14,3,Kyoto,.82065797
2019.12.12,42,3,Kyoto,2.4619739
2019.12.10,14,3,Kyoto,.82065797
2019.12.09,40,3,Kyoto,2.3447371
2019.12.11,28,3,Kyoto,1.6413159
2019.12.14,19,1,Mie,.71430379
2019.12.13,0,1,Mie,0
2019.12.08,0,1,Mie,0
2019.12.11,20,1,Mie,.75189877
2019.12.09,19,1,Mie,.71430379
2019.12.10,0,1,Mie,0
2019.12.12,21,1,Mie,.78949368
2019.12.08,62,2,Miyagi,3.3787155
2019.12.14,16,2,Miyagi,.87192661
2019.12.11,0,2,Miyagi,0
2019.12.10,0,2,Miyagi,0
2019.12.12,16,2,Miyagi,.87192661
2019.12.09,15,2,Miyagi,.81743121
2019.12.13,0,2,Miyagi,0
2019.12.12,0,2,Miyazaki,0
2019.12.13,0,2,Miyazaki,0
2019.12.08,0,2,Miyazaki,0
2019.12.14,0,2,Miyazaki,0
2019.12.11,32,2,Miyazaki,1.939592
2019.12.09,32,2,Miyazaki,1.939592
2019.12.10,34,2,Miyazaki,2.0608163
2019.12.09,14,1,Nagano,.71689659
2019.12.11,15,1,Nagano,.76810348
2019.12.14,0,1,Nagano,0
2019.12.08,0,1,Nagano,0
2019.12.13,0,1,Nagano,0
2019.12.12,0,1,Nagano,0
2019.12.10,29,1,Nagano,1.4850001
2019.12.08,0,3,Nagasaki,0
2019.12.10,0,3,Nagasaki,0
2019.12.14,0,3,Nagasaki,0
2019.12.13,34,3,Nagasaki,3.0599999
2019.12.09,32,3,Nagasaki,2.8799999
2019.12.11,0,3,Nagasaki,0
2019.12.12,33,3,Nagasaki,2.9699998
2019.12.12,15,3,Nara,1.2850962
