date,prefecture,raw_daily,raw_weekly,medications2_harmonized_daily
2019.12.01,Gunma,0,5,0
2019.12.02,Gunma,0,5,0
2019.12.03,Gunma,0,5,0
2019.12.04,Gunma,49,5,17.049999
2019.12.05,Gunma,0,5,0
2019.12.06,Gunma,0,5,0
2019.12.07,Gunma,0,5,0
2019.12.08,Gunma,0,8,0
2019.12.09,Gunma,0,8,0
2019.12.10,Gunma,99,8,27.279997
2019.12.11,Gunma,0,8,0
2019.12.12,Gunma,0,8,0
2019.12.13,Gunma,0,8,0
2019.12.14,Gunma,0,8,0
2019.12.15,Gunma,0,3,0
2019.12.16,Gunma,0,3,0
2019.12.17,Gunma,0,3,0
2019.12.18,Gunma,0,3,0
2019.12.19,Gunma,0,3,0
2019.12.20,Gunma,49,3,10.23
2019.12.21,Gunma,0,3,0
2019.12.22,Gunma,44,11,12.047008
2019.12.23,Gunma,0,11,0
2019.12.24,Gunma,0,11,0
2019.12.25,Gunma,0,11,0
2019.12.26,Gunma,47,11,12.868394
2019.12.27,Gunma,0,11,0
2019.12.28,Gunma,46,11,12.594598
2019.12.29,Gunma,0,7,0
2019.12.30,Gunma,0,7,0
2019.12.31,Gunma,0,7,0
2020.01.01,Gunma,0,7,0
2020.01.02,Gunma,40,7,5.9304342
2020.01.03,Gunma,40,7,5.9304342
2020.01.04,Gunma,81,7,12.00913
2015.12.27,Hiroshima,0,6,0
2015.12.28,Hiroshima,0,6,0
2015.12.29,Hiroshima,0,6,0
2015.12.30,Hiroshima,0,6,0
2015.12.31,Hiroshima,0,6,0
2016.01.01,Hiroshima,0,6,0
2016.01.02,Hiroshima,26,6,17.820002
2016.01.03,Hiroshima,0,7,0
2016.01.04,Hiroshima,0,7,0
2016.01.05,Hiroshima,0,7,0
2016.01.06,Hiroshima,24,7,10.182858
2016.01.07,Hiroshima,0,7,0
2016.01.08,Hiroshima,0,7,0
2016.01.09,Hiroshima,25,7,10.607143
2016.01.10,Hiroshima,0,0,0
2016.01.11,Hiroshima,0,0,0
2016.01.12,Hiroshima,0,0,0
2016.01.13,Hiroshima,0,0,0
2016.01.14,Hiroshima,0,0,0
2016.01.15,Hiroshima,0,0,0
2016.01.16,Hiroshima,0,0,0
2016.01.17,Hiroshima,0,0,0
2016.01.18,Hiroshima,0,0,0
2016.01.19,Hiroshima,0,0,0
2016.01.20,Hiroshima,0,0,0
2016.01.21,Hiroshima,0,0,0
2016.01.22,Hiroshima,0,0,0
2016.01.23,Hiroshima,0,0,0
2016.01.24,Hiroshima,0,0,0
2016.01.25,Hiroshima,0,0,0
2016.01.26,Hiroshima,0,0,0
2016.01.27,Hiroshima,0,0,0
2016.01.28,Hiroshima,0,0,0
2016.01.29,Hiroshima,0,0,0
2016.01.30,Hiroshima,0,0,0
2016.01.31,Hiroshima,0,22,0
2016.02.01,Hiroshima,0,22,0
2016.02.02,Hiroshima,25,22,10.89
2016.02.03,Hiroshima,25,22,10.89
2016.02.04,Hiroshima,0,22,0
2016.02.05,Hiroshima,100,22,43.560001
2016.02.06,Hiroshima,0,22,0
2016.02.07,Hiroshima,0,7,0
2016.02.08,Hiroshima,0,7,0
2016.02.09,Hiroshima,25,7,10.607143
2016.02.10,Hiroshima,0,7,0
2016.02.11,Hiroshima,0,7,0
2016.02.12,Hiroshima,24,7,10.182858
2016.02.13,Hiroshima,0,7,0
2016.02.14,Hiroshima,0,7,0
2016.02.15,Hiroshima,25,7,10.395
2016.02.16,Hiroshima,25,7,10.395
2016.02.17,Hiroshima,0,7,0
2016.02.18,Hiroshima,0,7,0
2016.02.19,Hiroshima,0,7,0
2016.02.20,Hiroshima,0,7,0
2016.02.21,Hiroshima,24,44,10.595675
2016.02.22,Hiroshima,50,44,22.074326
2016.02.23,Hiroshima,25,44,11.037163
2016.02.24,Hiroshima,25,44,11.037163
2016.02.25,Hiroshima,76,44,33.552975
2016.02.26,Hiroshima,25,44,11.037163
2016.02.27,Hiroshima,71,44,31.345541
2016.02.28,Hiroshima,24,35,10.395
2016.02.29,Hiroshima,0,35,0
2016.03.01,Hiroshima,50,35,21.65625
2016.03.02,Hiroshima,0,35,0
2016.03.03,Hiroshima,48,35,20.790001
2016.03.04,Hiroshima,24,35,10.395
2016.03.05,Hiroshima,94,35,40.713753
2016.03.06,Hiroshima,67,48,29.57127
2016.03.07,Hiroshima,46,48,20.302664
2016.03.08,Hiroshima,68,48,30.01263
2016.03.09,Hiroshima,23,48,10.151332
2016.03.10,Hiroshima,24,48,10.592693
2016.03.11,Hiroshima,47,48,20.744024
2016.03.12,Hiroshima,48,48,21.185387
2016.03.13,Hiroshima,0,21,0
2016.03.14,Hiroshima,0,21,0
2016.03.15,Hiroshima,48,21,20.790001
2016.03.16,Hiroshima,48,21,20.790001
2016.03.17,Hiroshima,24,21,10.395
2016.03.18,Hiroshima,0,21,0
2016.03.19,Hiroshima,24,21,10.395
2016.03.20,Hiroshima,25,38,11.855042
2016.03.21,Hiroshima,47,38,22.287479
2016.03.22,Hiroshima,47,38,22.287479
2016.03.23,Hiroshima,23,38,10.906639
2016.03.24,Hiroshima,72,38,34.142521
2016.03.25,Hiroshima,0,38,0
2016.03.26,Hiroshima,24,38,11.38084
2016.03.27,Hiroshima,0,17,0
2016.03.28,Hiroshima,0,17,0
2016.03.29,Hiroshima,0,17,0
2016.03.30,Hiroshima,44,17,24.412746
2016.03.31,Hiroshima,0,17,0
2016.04.01,Hiroshima,0,17,0
2016.04.02,Hiroshima,47,17,26.077251
2016.04.03,Hiroshima,22,23,11.132
2016.04.04,Hiroshima,0,23,0
2016.04.05,Hiroshima,0,23,0
2016.04.06,Hiroshima,0,23,0
2016.04.07,Hiroshima,45,23,22.769999
2016.04.08,Hiroshima,0,23,0
2016.04.09,Hiroshima,68,23,34.407997
2016.04.10,Hiroshima,44,20,28.103226
2016.04.11,Hiroshima,49,20,31.296776
2016.04.12,Hiroshima,0,20,0
2016.04.13,Hiroshima,0,20,0
2016.04.14,Hiroshima,0,20,0
2016.04.15,Hiroshima,0,20,0
2016.04.16,Hiroshima,0,20,0
2016.04.17,Hiroshima,22,10,9.7522402
2016.04.18,Hiroshima,0,10,0
2016.04.19,Hiroshima,0,10,0
2016.04.20,Hiroshima,0,10,0
2016.04.21,Hiroshima,23,10,10.195523
2016.04.22,Hiroshima,0,10,0
2016.04.23,Hiroshima,22,10,9.7522402
2016.04.24,Hiroshima,22,7,10.164
2016.04.25,Hiroshima,0,7,0
2016.04.26,Hiroshima,0,7,0
2016.04.27,Hiroshima,0,7,0
2016.04.28,Hiroshima,0,7,0
2016.04.29,Hiroshima,23,7,10.626
2016.04.30,Hiroshima,0,7,0
2016.05.01,Hiroshima,0,16,0
2016.05.02,Hiroshima,0,16,0
2016.05.03,Hiroshima,0,16,0
2016.05.04,Hiroshima,0,16,0
2016.05.05,Hiroshima,0,16,0
2016.05.06,Hiroshima,22,16,23.76
2016.05.07,Hiroshima,22,16,23.76
2016.05.08,Hiroshima,0,13,0
2016.05.09,Hiroshima,0,13,0
2016.05.10,Hiroshima,0,13,0
2016.05.11,Hiroshima,0,13,0
2016.05.12,Hiroshima,23,13,38.609997
2016.05.13,Hiroshima,0,13,0
2016.05.14,Hiroshima,0,13,0
2016.05.15,Hiroshima,0,7,0
2016.05.16,Hiroshima,0,7,0
2016.05.17,Hiroshima,0,7,0
2016.05.18,Hiroshima,0,7,0
2016.05.19,Hiroshima,0,7,0
2016.05.20,Hiroshima,0,7,0
2016.05.21,Hiroshima,23,7,20.790001
2016.05.22,Hiroshima,0,7,0
2016.05.23,Hiroshima,0,7,0
2016.05.24,Hiroshima,0,7,0
2016.05.25,Hiroshima,0,7,0
2016.05.26,Hiroshima,23,7,20.790001
2016.05.27,Hiroshima,0,7,0
2016.05.28,Hiroshima,0,7,0
2016.05.29,Hiroshima,0,10,0
2016.05.30,Hiroshima,0,10,0
2016.05.31,Hiroshima,0,10,0
2016.06.01,Hiroshima,24,10,14.85
2016.06.02,Hiroshima,0,10,0
2016.06.03,Hiroshima,24,10,14.85
2016.06.04,Hiroshima,0,10,0
2016.06.05,Hiroshima,0,3,0
2016.06.06,Hiroshima,0,3,0
2016.06.07,Hiroshima,0,3,0
2016.06.08,Hiroshima,0,3,0
2016.06.09,Hiroshima,0,3,0
2016.06.10,Hiroshima,0,3,0
2016.06.11,Hiroshima,0,3,0
2016.06.12,Hiroshima,0,7,0
2016.06.13,Hiroshima,0,7,0
2016.06.14,Hiroshima,23,7,10.395
2016.06.15,Hiroshima,0,7,0
2016.06.16,Hiroshima,0,7,0
2016.06.17,Hiroshima,23,7,10.395
2016.06.18,Hiroshima,0,7,0
2016.06.19,Hiroshima,0,3,0
2016.06.20,Hiroshima,0,3,0
2016.06.21,Hiroshima,0,3,0
2016.06.22,Hiroshima,0,3,0
2016.06.23,Hiroshima,0,3,0
2016.06.24,Hiroshima,0,3,0
2016.06.25,Hiroshima,0,3,0
2016.06.26,Hiroshima,0,3,0
2016.06.27,Hiroshima,0,3,0
2016.06.28,Hiroshima,0,3,0
2016.06.29,Hiroshima,0,3,0
2016.06.30,Hiroshima,0,3,0
2016.07.01,Hiroshima,0,3,0
2016.07.02,Hiroshima,0,3,0
2016.07.03,Hiroshima,0,0,0
2016.07.04,Hiroshima,0,0,0
2016.07.05,Hiroshima,0,0,0
2016.07.06,Hiroshima,0,0,0
2016.07.07,Hiroshima,0,0,0
2016.07.08,Hiroshima,0,0,0
2016.07.09,Hiroshima,0,0,0
2016.07.10,Hiroshima,0,0,0
2016.07.11,Hiroshima,0,0,0
2016.07.12,Hiroshima,0,0,0
2016.07.13,Hiroshima,0,0,0
2016.07.14,Hiroshima,0,0,0
2016.07.15,Hiroshima,0,0,0
2016.07.16,Hiroshima,0,0,0
2016.07.17,Hiroshima,0,10,0
2016.07.18,Hiroshima,0,10,0
2016.07.19,Hiroshima,47,10,10.189052
2016.07.20,Hiroshima,46,10,9.9722624
2016.07.21,Hiroshima,0,10,0
2016.07.22,Hiroshima,0,10,0
2016.07.23,Hiroshima,44,10,9.5386858
2016.07.24,Hiroshima,0,6,0
2016.07.25,Hiroshima,0,6,0
2016.07.26,Hiroshima,0,6,0
2016.07.27,Hiroshima,0,6,0
2016.07.28,Hiroshima,0,6,0
2016.07.29,Hiroshima,44,6,8.8098879
2016.07.30,Hiroshima,45,6,9.0101128
2016.07.31,Hiroshima,0,3,0
2016.08.01,Hiroshima,0,3,0
2016.08.02,Hiroshima,0,3,0
2016.08.03,Hiroshima,0,3,0
2016.08.04,Hiroshima,0,3,0
2016.08.05,Hiroshima,46,3,8.9099998
2016.08.06,Hiroshima,0,3,0
2016.08.07,Hiroshima,0,7,0
2016.08.08,Hiroshima,48,7,10.61617
2016.08.09,Hiroshima,46,7,10.17383
2016.08.10,Hiroshima,0,7,0
2016.08.11,Hiroshima,0,7,0
2016.08.12,Hiroshima,0,7,0
2016.08.13,Hiroshima,0,7,0
2016.08.14,Hiroshima,52,11,11.478649
2016.08.15,Hiroshima,0,11,0
2016.08.16,Hiroshima,47,11,10.374933
2016.08.17,Hiroshima,49,11,10.81642
2016.08.18,Hiroshima,0,11,0
2016.08.19,Hiroshima,0,11,0
2016.08.20,Hiroshima,0,11,0
2016.08.21,Hiroshima,0,13,0
2016.08.22,Hiroshima,100,13,20.214659
2016.08.23,Hiroshima,48,13,9.7030373
2016.08.24,Hiroshima,43,13,8.6923037
2016.08.25,Hiroshima,0,13,0
2016.08.26,Hiroshima,0,13,0
2016.08.27,Hiroshima,0,13,0
2016.08.28,Hiroshima,0,6,0
2016.08.29,Hiroshima,0,6,0
2016.08.30,Hiroshima,45,6,8.9099998
2016.08.31,Hiroshima,0,6,0
2016.09.01,Hiroshima,45,6,8.9099998
2016.09.02,Hiroshima,0,6,0
2016.09.03,Hiroshima,0,6,0
2016.09.04,Hiroshima,0,13,0
2016.09.05,Hiroshima,43,13,9.5415525
2016.09.06,Hiroshima,0,13,0
2016.09.07,Hiroshima,44,13,9.7634478
2016.09.08,Hiroshima,43,13,9.5415525
2016.09.09,Hiroshima,44,13,9.7634478
2016.09.10,Hiroshima,0,13,0
2016.09.11,Hiroshima,0,3,0
2016.09.12,Hiroshima,0,3,0
2016.09.13,Hiroshima,0,3,0
2016.09.14,Hiroshima,45,3,8.9099998
2016.09.15,Hiroshima,0,3,0
2016.09.16,Hiroshima,0,3,0
2016.09.17,Hiroshima,0,3,0
2016.09.18,Hiroshima,0,6,0
2016.09.19,Hiroshima,0,6,0
2016.09.20,Hiroshima,0,6,0
2016.09.21,Hiroshima,46,6,9.3150005
2016.09.22,Hiroshima,42,6,8.5050011
2016.09.23,Hiroshima,0,6,0
2016.09.24,Hiroshima,0,6,0
2016.09.25,Hiroshima,0,3,0
2016.09.26,Hiroshima,0,3,0
2016.09.27,Hiroshima,0,3,0
2016.09.28,Hiroshima,0,3,0
2016.09.29,Hiroshima,45,3,8.9099998
2016.09.30,Hiroshima,0,3,0
2016.10.01,Hiroshima,0,3,0
2016.10.02,Hiroshima,0,6,0
2016.10.03,Hiroshima,0,6,0
2016.10.04,Hiroshima,0,6,0
2016.10.05,Hiroshima,0,6,0
2016.10.06,Hiroshima,46,6,9.0079126
2016.10.07,Hiroshima,45,6,8.812089
2016.10.08,Hiroshima,0,6,0
2016.10.09,Hiroshima,46,10,9.8287764
2016.10.10,Hiroshima,0,10,0
2016.10.11,Hiroshima,0,10,0
2016.10.12,Hiroshima,47,10,10.042446
2016.10.13,Hiroshima,0,10,0
2016.10.14,Hiroshima,0,10,0
2016.10.15,Hiroshima,46,10,9.8287764
2016.10.16,Hiroshima,0,0,0
2016.10.17,Hiroshima,0,0,0
2016.10.18,Hiroshima,0,0,0
2016.10.19,Hiroshima,0,0,0
2016.10.20,Hiroshima,0,0,0
2016.10.21,Hiroshima,0,0,0
2016.10.22,Hiroshima,0,0,0
2016.10.23,Hiroshima,46,10,9.7585716
2016.10.24,Hiroshima,48,10,10.182858
2016.10.25,Hiroshima,0,10,0
2016.10.26,Hiroshima,46,10,9.7585716
2016.10.27,Hiroshima,0,10,0
2016.10.28,Hiroshima,0,10,0
2016.10.29,Hiroshima,0,10,0
2016.10.30,Hiroshima,0,0,0
2016.10.31,Hiroshima,0,0,0
2016.11.01,Hiroshima,0,0,0
2016.11.02,Hiroshima,0,0,0
2016.11.03,Hiroshima,0,0,0
2016.11.04,Hiroshima,0,0,0
2016.11.05,Hiroshima,0,0,0
2016.11.06,Hiroshima,0,7,0
2016.11.07,Hiroshima,49,7,10.502166
2016.11.08,Hiroshima,0,7,0
2016.11.09,Hiroshima,48,7,10.287836
2016.11.10,Hiroshima,0,7,0
2016.11.11,Hiroshima,0,7,0
2016.11.12,Hiroshima,0,7,0
2016.11.13,Hiroshima,44,13,9.2328253
2016.11.14,Hiroshima,45,13,9.4426632
2016.11.15,Hiroshima,47,13,9.8623371
2016.11.16,Hiroshima,48,13,10.072173
2016.11.17,Hiroshima,0,13,0
2016.11.18,Hiroshima,0,13,0
2016.11.19,Hiroshima,0,13,0
2016.11.20,Hiroshima,0,3,0
2016.11.21,Hiroshima,47,3,8.9099989
2016.11.22,Hiroshima,0,3,0
2016.11.23,Hiroshima,0,3,0
2016.11.24,Hiroshima,0,3,0
2016.11.25,Hiroshima,0,3,0
2016.11.26,Hiroshima,0,3,0
2016.11.27,Hiroshima,43,10,9.46
2016.11.28,Hiroshima,46,10,10.12
2016.11.29,Hiroshima,0,10,0
2016.11.30,Hiroshima,0,10,0
2016.12.01,Hiroshima,0,10,0
2016.12.02,Hiroshima,46,10,10.12
2016.12.03,Hiroshima,0,10,0
2016.12.04,Hiroshima,40,12,8.5365267
2016.12.05,Hiroshima,39,12,8.3231134
2016.12.06,Hiroshima,0,12,0
2016.12.07,Hiroshima,0,12,0
2016.12.08,Hiroshima,44,12,9.3901796
2016.12.09,Hiroshima,44,12,9.3901796
2016.12.10,Hiroshima,0,12,0
2016.12.11,Hiroshima,42,6,8.5050011
2016.12.12,Hiroshima,0,6,0
2016.12.13,Hiroshima,0,6,0
2016.12.14,Hiroshima,0,6,0
2016.12.15,Hiroshima,0,6,0
2016.12.16,Hiroshima,46,6,9.3150005
2016.12.17,Hiroshima,0,6,0
2016.12.18,Hiroshima,0,3,0
2016.12.19,Hiroshima,0,3,0
2016.12.20,Hiroshima,45,3,8.9099998
2016.12.21,Hiroshima,0,3,0
2016.12.22,Hiroshima,0,3,0
2016.12.23,Hiroshima,0,3,0
2016.12.24,Hiroshima,0,3,0
2016.12.25,Hiroshima,0,3,0
2016.12.26,Hiroshima,43,3,8.9099998
2016.12.27,Hiroshima,0,3,0
2016.12.28,Hiroshima,0,3,0
2016.12.29,Hiroshima,0,3,0
2016.12.30,Hiroshima,0,3,0
2016.12.31,Hiroshima,0,3,0
2017.01.01,Hiroshima,0,6,0
2017.01.02,Hiroshima,22,6,9.3342857
2017.01.03,Hiroshima,0,6,0
2017.01.04,Hiroshima,0,6,0
2017.01.05,Hiroshima,20,6,8.4857149
2017.01.06,Hiroshima,0,6,0
2017.01.07,Hiroshima,0,6,0
2017.01.08,Hiroshima,0,12,0
2017.01.09,Hiroshima,0,12,0
2017.01.10,Hiroshima,22,12,9.3342857
2017.01.11,Hiroshima,0,12,0
2017.01.12,Hiroshima,21,12,8.9099998
2017.01.13,Hiroshima,21,12,8.9099998
2017.01.14,Hiroshima,20,12,8.4857149
2017.01.15,Hiroshima,19,6,8.6815376
2017.01.16,Hiroshima,0,6,0
2017.01.17,Hiroshima,0,6,0
2017.01.18,Hiroshima,0,6,0
2017.01.19,Hiroshima,0,6,0
2017.01.20,Hiroshima,0,6,0
2017.01.21,Hiroshima,20,6,9.1384611
2017.01.22,Hiroshima,0,3,0
2017.01.23,Hiroshima,0,3,0
2017.01.24,Hiroshima,0,3,0
2017.01.25,Hiroshima,22,3,8.9099998
2017.01.26,Hiroshima,0,3,0
2017.01.27,Hiroshima,0,3,0
2017.01.28,Hiroshima,0,3,0
2017.01.29,Hiroshima,0,18,0
2017.01.30,Hiroshima,0,18,0
2017.01.31,Hiroshima,0,18,0
2017.02.01,Hiroshima,41,18,21.280193
2017.02.02,Hiroshima,62,18,32.179806
2017.02.03,Hiroshima,0,18,0
2017.02.04,Hiroshima,0,18,0
2017.02.05,Hiroshima,0,15,0
2017.02.06,Hiroshima,41,15,17.907354
2017.02.07,Hiroshima,0,15,0
2017.02.08,Hiroshima,0,15,0
2017.02.09,Hiroshima,20,15,8.7352943
2017.02.10,Hiroshima,41,15,17.907354
2017.02.11,Hiroshima,0,15,0
2017.02.12,Hiroshima,0,9,0
2017.02.13,Hiroshima,0,9,0
2017.02.14,Hiroshima,21,9,9.2021313
2017.02.15,Hiroshima,0,9,0
2017.02.16,Hiroshima,21,9,9.2021313
2017.02.17,Hiroshima,19,9,8.325737
2017.02.18,Hiroshima,0,9,0
2017.02.19,Hiroshima,20,21,8.6625004
2017.02.20,Hiroshima,41,21,17.758125
2017.02.21,Hiroshima,0,21,0
2017.02.22,Hiroshima,21,21,9.0956249
2017.02.23,Hiroshima,0,21,0
2017.02.24,Hiroshima,21,21,9.0956249
2017.02.25,Hiroshima,41,21,17.758125
2017.02.26,Hiroshima,20,17,8.415
2017.02.27,Hiroshima,20,17,8.415
2017.02.28,Hiroshima,20,17,8.415
2017.03.01,Hiroshima,0,17,0
2017.03.02,Hiroshima,0,17,0
2017.03.03,Hiroshima,0,17,0
2017.03.04,Hiroshima,60,17,25.245001
2017.03.05,Hiroshima,39,49,15.853827
2017.03.06,Hiroshima,79,49,32.114162
2017.03.07,Hiroshima,78,49,31.707653
2017.03.08,Hiroshima,40,49,16.260334
2017.03.09,Hiroshima,20,49,8.130167
2017.03.10,Hiroshima,62,49,25.20352
2017.03.11,Hiroshima,40,49,16.260334
2017.03.12,Hiroshima,100,35,43.132782
2017.03.13,Hiroshima,36,35,15.527802
2017.03.14,Hiroshima,0,35,0
2017.03.15,Hiroshima,42,35,18.115767
2017.03.16,Hiroshima,21,35,9.0578833
2017.03.17,Hiroshima,21,35,9.0578833
2017.03.18,Hiroshima,21,35,9.0578833
2017.03.19,Hiroshima,61,38,28.566227
2017.03.20,Hiroshima,78,38,36.527306
2017.03.21,Hiroshima,0,38,0
2017.03.22,Hiroshima,40,38,18.731951
2017.03.23,Hiroshima,21,38,9.8342743
2017.03.24,Hiroshima,21,38,9.8342743
2017.03.25,Hiroshima,20,38,9.3659754
2017.03.26,Hiroshima,20,23,8.8141947
2017.03.27,Hiroshima,19,23,8.3734846
2017.03.28,Hiroshima,20,23,8.8141947
2017.03.29,Hiroshima,20,23,8.8141947
2017.03.30,Hiroshima,0,23,0
2017.03.31,Hiroshima,76,23,33.493938
2017.04.01,Hiroshima,0,23,0
2017.04.02,Hiroshima,0,20,0
2017.04.03,Hiroshima,41,20,20.465548
2017.04.04,Hiroshima,0,20,0
2017.04.05,Hiroshima,19,20,9.4840336
2017.04.06,Hiroshima,20,20,9.9831944
2017.04.07,Hiroshima,20,20,9.9831944
2017.04.08,Hiroshima,19,20,9.4840336
2017.04.09,Hiroshima,19,15,8.5499992
2017.04.10,Hiroshima,20,15,9
2017.04.11,Hiroshima,0,15,0
2017.04.12,Hiroshima,0,15,0
2017.04.13,Hiroshima,0,15,0
2017.04.14,Hiroshima,21,15,9.4499998
2017.04.15,Hiroshima,39,15,17.549999
2017.04.16,Hiroshima,20,3,8.9099998
2017.04.17,Hiroshima,0,3,0
2017.04.18,Hiroshima,0,3,0
2017.04.19,Hiroshima,0,3,0
2017.04.20,Hiroshima,0,3,0
2017.04.21,Hiroshima,0,3,0
2017.04.22,Hiroshima,0,3,0
2017.04.23,Hiroshima,20,6,8.6926832
2017.04.24,Hiroshima,0,6,0
2017.04.25,Hiroshima,21,6,9.1273174
2017.04.26,Hiroshima,0,6,0
2017.04.27,Hiroshima,0,6,0
2017.04.28,Hiroshima,0,6,0
2017.04.29,Hiroshima,0,6,0
2017.04.30,Hiroshima,0,22,0
2017.05.01,Hiroshima,60,22,24.970699
2017.05.02,Hiroshima,39,22,16.230955
2017.05.03,Hiroshima,19,22,7.9073882
2017.05.04,Hiroshima,20,22,8.3235664
2017.05.05,Hiroshima,19,22,7.9073882
2017.05.06,Hiroshima,0,22,0
2017.05.07,Hiroshima,0,0,0
2017.05.08,Hiroshima,0,0,0
2017.05.09,Hiroshima,0,0,0
2017.05.10,Hiroshima,0,0,0
2017.05.11,Hiroshima,0,0,0
2017.05.12,Hiroshima,0,0,0
2017.05.13,Hiroshima,0,0,0
2017.05.14,Hiroshima,0,18,0
2017.05.15,Hiroshima,41,18,17.53488
2017.05.16,Hiroshima,42,18,17.962561
2017.05.17,Hiroshima,0,18,0
2017.05.18,Hiroshima,21,18,8.9812803
2017.05.19,Hiroshima,21,18,8.9812803
2017.05.20,Hiroshima,0,18,0
2017.05.21,Hiroshima,0,3,0
2017.05.22,Hiroshima,0,3,0
2017.05.23,Hiroshima,20,3,8.9099998
2017.05.24,Hiroshima,0,3,0
2017.05.25,Hiroshima,0,3,0
2017.05.26,Hiroshima,0,3,0
2017.05.27,Hiroshima,0,3,0
2017.05.28,Hiroshima,0,0,0
2017.05.29,Hiroshima,0,0,0
2017.05.30,Hiroshima,0,0,0
2017.05.31,Hiroshima,0,0,0
2017.06.01,Hiroshima,0,0,0
2017.06.02,Hiroshima,0,0,0
2017.06.03,Hiroshima,0,0,0
2017.06.04,Hiroshima,0,0,0
2017.06.05,Hiroshima,0,0,0
2017.06.06,Hiroshima,0,0,0
2017.06.07,Hiroshima,0,0,0
2017.06.08,Hiroshima,0,0,0
2017.06.09,Hiroshima,0,0,0
2017.06.10,Hiroshima,0,0,0
2017.06.11,Hiroshima,19,9,8.4645004
2017.06.12,Hiroshima,0,9,0
2017.06.13,Hiroshima,0,9,0
2017.06.14,Hiroshima,0,9,0
2017.06.15,Hiroshima,20,9,8.9100008
2017.06.16,Hiroshima,21,9,9.3555002
2017.06.17,Hiroshima,0,9,0
2017.06.18,Hiroshima,0,8,0
2017.06.19,Hiroshima,20,8,12.505264
2017.06.20,Hiroshima,18,8,11.254738
2017.06.21,Hiroshima,0,8,0
2017.06.22,Hiroshima,0,8,0
2017.06.23,Hiroshima,0,8,0
2017.06.24,Hiroshima,0,8,0
2017.06.25,Hiroshima,0,0,0
2017.06.26,Hiroshima,0,0,0
2017.06.27,Hiroshima,0,0,0
2017.06.28,Hiroshima,0,0,0
2017.06.29,Hiroshima,0,0,0
2017.06.30,Hiroshima,0,0,0
2017.07.01,Hiroshima,0,0,0
2017.07.02,Hiroshima,0,3,0
2017.07.03,Hiroshima,0,3,0
2017.07.04,Hiroshima,0,3,0
2017.07.05,Hiroshima,0,3,0
2017.07.06,Hiroshima,0,3,0
2017.07.07,Hiroshima,0,3,0
2017.07.08,Hiroshima,0,3,0
2017.07.09,Hiroshima,33,9,26.73
2017.07.10,Hiroshima,0,9,0
2017.07.11,Hiroshima,0,9,0
2017.07.12,Hiroshima,0,9,0
2017.07.13,Hiroshima,0,9,0
2017.07.14,Hiroshima,0,9,0
2017.07.15,Hiroshima,0,9,0
2017.07.16,Hiroshima,0,9,0
2017.07.17,Hiroshima,0,9,0
2017.07.18,Hiroshima,0,9,0
2017.07.19,Hiroshima,0,9,0
2017.07.20,Hiroshima,37,9,26.730001
2017.07.21,Hiroshima,0,9,0
2017.07.22,Hiroshima,0,9,0
2017.07.23,Hiroshima,0,0,0
2017.07.24,Hiroshima,0,0,0
2017.07.25,Hiroshima,0,0,0
2017.07.26,Hiroshima,0,0,0
2017.07.27,Hiroshima,0,0,0
2017.07.28,Hiroshima,0,0,0
2017.07.29,Hiroshima,0,0,0
2017.07.30,Hiroshima,0,0,0
2017.07.31,Hiroshima,0,0,0
2017.08.01,Hiroshima,0,0,0
2017.08.02,Hiroshima,0,0,0
2017.08.03,Hiroshima,0,0,0
2017.08.04,Hiroshima,0,0,0
2017.08.05,Hiroshima,0,0,0
2017.08.06,Hiroshima,0,0,0
2017.08.07,Hiroshima,0,0,0
2017.08.08,Hiroshima,0,0,0
2017.08.09,Hiroshima,0,0,0
2017.08.10,Hiroshima,0,0,0
2017.08.11,Hiroshima,0,0,0
2017.08.12,Hiroshima,0,0,0
2017.08.13,Hiroshima,0,5,0
2017.08.14,Hiroshima,0,5,0
2017.08.15,Hiroshima,0,5,0
2017.08.16,Hiroshima,33,5,14.85
2017.08.17,Hiroshima,0,5,0
2017.08.18,Hiroshima,0,5,0
2017.08.19,Hiroshima,0,5,0
2017.08.20,Hiroshima,0,3,0
2017.08.21,Hiroshima,0,3,0
2017.08.22,Hiroshima,0,3,0
2017.08.23,Hiroshima,0,3,0
2017.08.24,Hiroshima,0,3,0
2017.08.25,Hiroshima,0,3,0
2017.08.26,Hiroshima,0,3,0
2017.08.27,Hiroshima,0,3,0
2017.08.28,Hiroshima,0,3,0
2017.08.29,Hiroshima,0,3,0
2017.08.30,Hiroshima,0,3,0
2017.08.31,Hiroshima,0,3,0
2017.09.01,Hiroshima,0,3,0
2017.09.02,Hiroshima,35,3,8.9099998
2017.09.03,Hiroshima,0,0,0
2017.09.04,Hiroshima,0,0,0
2017.09.05,Hiroshima,0,0,0
2017.09.06,Hiroshima,0,0,0
2017.09.07,Hiroshima,0,0,0
2017.09.08,Hiroshima,0,0,0
2017.09.09,Hiroshima,0,0,0
2017.09.10,Hiroshima,0,5,0
2017.09.11,Hiroshima,0,5,0
2017.09.12,Hiroshima,0,5,0
2017.09.13,Hiroshima,0,5,0
2017.09.14,Hiroshima,0,5,0
2017.09.15,Hiroshima,0,5,0
2017.09.16,Hiroshima,0,5,0
2017.09.17,Hiroshima,0,5,0
2017.09.18,Hiroshima,0,5,0
2017.09.19,Hiroshima,0,5,0
2017.09.20,Hiroshima,0,5,0
