date,prefecture,raw_daily,raw_weekly,mask_harmonized_daily
2019.04.26,Tochigi,16,39,5.8558559
2019.04.27,Tochigi,32,39,11.711712
2019.04.28,Tochigi,0,37,0
2019.04.29,Tochigi,51,37,32.355968
2019.04.30,Tochigi,17,37,10.785323
2019.05.01,Tochigi,0,37,0
2019.05.02,Tochigi,0,37,0
2019.05.03,Tochigi,0,37,0
2019.05.04,Tochigi,13,37,8.2475996
2019.05.05,Tochigi,37,49,17.608778
2019.05.06,Tochigi,0,49,0
2019.05.07,Tochigi,0,49,0
2019.05.08,Tochigi,31,49,14.753303
2019.05.09,Tochigi,26,49,12.373736
2019.05.10,Tochigi,29,49,13.801476
2019.05.11,Tochigi,20,49,9.518259
2019.05.12,Tochigi,0,43,0
2019.05.13,Tochigi,25,43,20.176428
2019.05.14,Tochigi,0,43,0
2019.05.15,Tochigi,0,43,0
2019.05.16,Tochigi,30,43,24.211714
2019.05.17,Tochigi,0,43,0
2019.05.18,Tochigi,19,43,15.334085
2019.05.19,Tochigi,17,49,29.665241
2019.05.20,Tochigi,22,49,38.390312
2019.05.21,Tochigi,0,49,0
2019.05.22,Tochigi,0,49,0
2019.05.23,Tochigi,0,49,0
2019.05.24,Tochigi,0,49,0
2019.05.25,Tochigi,0,49,0
2019.05.26,Tochigi,16,57,6.5630398
2019.05.27,Tochigi,49,57,20.09931
2019.05.28,Tochigi,39,57,15.99741
2019.05.29,Tochigi,26,57,10.66494
2019.05.30,Tochigi,0,57,0
2019.05.31,Tochigi,44,57,18.048359
2019.06.01,Tochigi,19,57,7.7936096
2019.06.02,Tochigi,49,40,16.700748
2019.06.03,Tochigi,0,40,0
2019.06.04,Tochigi,0,40,0
2019.06.05,Tochigi,16,40,5.4533057
2019.06.06,Tochigi,41,40,13.974096
2019.06.07,Tochigi,27,40,9.2024536
2019.06.08,Tochigi,30,40,10.224949
2019.06.09,Tochigi,17,37,3.7017422
2019.06.10,Tochigi,15,37,3.266243
2019.06.11,Tochigi,34,37,7.4034843
2019.06.12,Tochigi,32,37,6.9679852
2019.06.13,Tochigi,43,37,9.3632298
2019.06.14,Tochigi,22,37,4.7904897
2019.06.15,Tochigi,73,37,15.895717
2019.06.16,Tochigi,0,29,0
2019.06.17,Tochigi,34,29,17.55698
2019.06.18,Tochigi,44,29,22.720797
2019.06.19,Tochigi,0,29,0
2019.06.20,Tochigi,0,29,0
2019.06.21,Tochigi,0,29,0
2019.06.22,Tochigi,0,29,0
2019.06.23,Tochigi,35,55,15.820184
2019.06.24,Tochigi,19,55,8.5880995
2019.06.25,Tochigi,0,55,0
2019.06.26,Tochigi,0,55,0
2019.06.27,Tochigi,58,55,26.216305
2019.06.28,Tochigi,34,55,15.368178
2019.06.29,Tochigi,23,55,10.396121
2019.06.30,Tochigi,36,36,14.876033
2019.07.01,Tochigi,46,36,19.008263
2019.07.02,Tochigi,22,36,9.0909081
2019.07.03,Tochigi,17,36,7.0247931
2019.07.04,Tochigi,0,36,0
2019.07.05,Tochigi,0,36,0
2019.07.06,Tochigi,0,36,0
2019.07.07,Tochigi,46,40,21.120293
2019.07.08,Tochigi,0,40,0
2019.07.09,Tochigi,0,40,0
2019.07.10,Tochigi,0,40,0
2019.07.11,Tochigi,21,40,9.6418734
2019.07.12,Tochigi,54,40,24.793386
2019.07.13,Tochigi,0,40,0
2019.07.14,Tochigi,19,48,8.1720438
2019.07.15,Tochigi,16,48,6.8817205
2019.07.16,Tochigi,39,48,16.774195
2019.07.17,Tochigi,0,48,0
2019.07.18,Tochigi,21,48,9.032259
2019.07.19,Tochigi,60,48,25.806452
2019.07.20,Tochigi,0,48,0
2019.07.21,Tochigi,0,50,0
2019.07.22,Tochigi,46,50,13.478668
2019.07.23,Tochigi,85,50,24.906235
2019.07.24,Tochigi,35,50,10.255507
2019.07.25,Tochigi,21,50,6.1533051
2019.07.26,Tochigi,0,50,0
2019.07.27,Tochigi,50,50,14.650726
2019.07.28,Tochigi,0,24,0
2019.07.29,Tochigi,0,24,0
2019.07.30,Tochigi,0,24,0
2019.07.31,Tochigi,0,24,0
2019.08.01,Tochigi,48,24,14.285714
2019.08.02,Tochigi,64,24,19.047619
2019.08.03,Tochigi,0,24,0
2019.08.04,Tochigi,0,34,0
2019.08.05,Tochigi,27,34,47.222221
2019.08.06,Tochigi,0,34,0
2019.08.07,Tochigi,0,34,0
2019.08.08,Tochigi,0,34,0
2019.08.09,Tochigi,0,34,0
2019.08.10,Tochigi,0,34,0
2019.08.11,Tochigi,25,15,6.6773505
2019.08.12,Tochigi,0,15,0
2019.08.13,Tochigi,0,15,0
2019.08.14,Tochigi,23,15,6.1431623
2019.08.15,Tochigi,0,15,0
2019.08.16,Tochigi,15,15,4.0064106
2019.08.17,Tochigi,15,15,4.0064106
2019.08.18,Tochigi,38,57,25.069445
2019.08.19,Tochigi,17,57,11.215278
2019.08.20,Tochigi,0,57,0
2019.08.21,Tochigi,38,57,25.069445
2019.08.22,Tochigi,27,57,17.8125
2019.08.23,Tochigi,0,57,0
2019.08.24,Tochigi,0,57,0
2019.08.25,Tochigi,23,34,7.1454682
2019.08.26,Tochigi,45,34,13.980265
2019.08.27,Tochigi,0,34,0
2019.08.28,Tochigi,20,34,6.2134509
2019.08.29,Tochigi,33,34,10.252193
2019.08.30,Tochigi,0,34,0
2019.08.31,Tochigi,31,34,9.6308489
2019.09.01,Tochigi,24,37,6.6666665
2019.09.02,Tochigi,0,37,0
2019.09.03,Tochigi,54,37,15
2019.09.04,Tochigi,16,37,4.4444442
2019.09.05,Tochigi,39,37,10.833333
2019.09.06,Tochigi,16,37,4.4444442
2019.09.07,Tochigi,36,37,10
2019.09.08,Tochigi,37,52,15.811967
2019.09.09,Tochigi,58,52,24.786325
2019.09.10,Tochigi,24,52,10.256411
2019.09.11,Tochigi,18,52,7.6923084
2019.09.12,Tochigi,0,52,0
2019.09.13,Tochigi,32,52,13.675215
2019.09.14,Tochigi,0,52,0
2019.09.15,Tochigi,14,35,3.8667929
2019.09.16,Tochigi,16,35,4.4191918
2019.09.17,Tochigi,26,35,7.1811872
2019.09.18,Tochigi,25,35,6.9049873
2019.09.19,Tochigi,0,35,0
2019.09.20,Tochigi,79,35,21.819761
2019.09.21,Tochigi,16,35,4.4191918
2019.09.22,Tochigi,0,46,0
2019.09.23,Tochigi,0,46,0
2019.09.24,Tochigi,37,46,16.88492
2019.09.25,Tochigi,0,46,0
2019.09.26,Tochigi,80,46,36.507938
2019.09.27,Tochigi,23,46,10.496032
2019.09.28,Tochigi,0,46,0
2019.09.29,Tochigi,0,20,0
2019.09.30,Tochigi,41,20,9.5704947
2019.10.01,Tochigi,31,20,7.236228
2019.10.02,Tochigi,0,20,0
2019.10.03,Tochigi,0,20,0
2019.10.04,Tochigi,23,20,5.3688145
2019.10.05,Tochigi,24,20,5.602241
2019.10.06,Tochigi,39,38,18.712122
2019.10.07,Tochigi,0,38,0
2019.10.08,Tochigi,26,38,12.474748
2019.10.09,Tochigi,0,38,0
2019.10.10,Tochigi,0,38,0
2019.10.11,Tochigi,17,38,8.1565657
2019.10.12,Tochigi,28,38,13.434343
2019.10.13,Tochigi,19,43,5.7893991
2019.10.14,Tochigi,26,43,7.9223351
2019.10.15,Tochigi,63,43,19.196428
2019.10.16,Tochigi,41,43,12.492914
2019.10.17,Tochigi,30,43,9.1411562
2019.10.18,Tochigi,17,43,5.1799889
2019.10.19,Tochigi,0,43,0
2019.10.20,Tochigi,23,55,10.648148
2019.10.21,Tochigi,37,55,17.129629
2019.10.22,Tochigi,53,55,24.537037
2019.10.23,Tochigi,21,55,9.7222223
2019.10.24,Tochigi,31,55,14.351851
2019.10.25,Tochigi,0,55,0
2019.10.26,Tochigi,0,55,0
2019.10.27,Tochigi,27,38,5.8401642
2019.10.28,Tochigi,31,38,6.7053733
2019.10.29,Tochigi,40,38,8.6520948
2019.10.30,Tochigi,0,38,0
2019.10.31,Tochigi,38,38,8.2194901
2019.11.01,Tochigi,76,38,16.43898
2019.11.02,Tochigi,32,38,6.9216757
2019.11.03,Tochigi,0,66,0
2019.11.04,Tochigi,26,66,32.207207
2019.11.05,Tochigi,29,66,35.923424
2019.11.06,Tochigi,0,66,0
2019.11.07,Tochigi,19,66,23.536036
2019.11.08,Tochigi,0,66,0
2019.11.09,Tochigi,0,66,0
2019.11.10,Tochigi,19,73,9.4896002
2019.11.11,Tochigi,52,73,25.97154
2019.11.12,Tochigi,25,73,12.486317
2019.11.13,Tochigi,20,73,9.9890537
2019.11.14,Tochigi,35,73,17.480844
2019.11.15,Tochigi,28,73,13.984674
2019.11.16,Tochigi,24,73,11.986864
2019.11.17,Tochigi,0,61,0
2019.11.18,Tochigi,39,61,13.824965
2019.11.19,Tochigi,43,61,15.242911
2019.11.20,Tochigi,61,61,21.623665
2019.11.21,Tochigi,56,61,19.851233
2019.11.22,Tochigi,0,61,0
2019.11.23,Tochigi,40,61,14.179452
2019.11.24,Tochigi,0,60,0
2019.11.25,Tochigi,0,60,0
2019.11.26,Tochigi,26,60,12.896826
2019.11.27,Tochigi,42,60,20.833334
2019.11.28,Tochigi,47,60,23.313492
2019.11.29,Tochigi,31,60,15.376985
2019.11.30,Tochigi,22,60,10.912699
2019.12.01,Tochigi,29,68,7.6080246
2019.12.02,Tochigi,26,68,6.8209877
2019.12.03,Tochigi,56,68,14.691359
2019.12.04,Tochigi,56,68,14.691359
2019.12.05,Tochigi,82,68,21.512346
2019.12.06,Tochigi,92,68,24.135803
2019.12.07,Tochigi,19,68,4.9845681
2019.12.08,Tochigi,75,92,27.22538
2019.12.09,Tochigi,67,92,24.321341
2019.12.10,Tochigi,0,92,0
2019.12.11,Tochigi,50,92,18.150253
2019.12.12,Tochigi,100,92,36.300507
2019.12.13,Tochigi,42,92,15.246213
2019.12.14,Tochigi,18,92,6.5340915
2019.12.15,Tochigi,17,84,6.2173457
2019.12.16,Tochigi,62,84,22.675026
2019.12.17,Tochigi,49,84,17.920586
2019.12.18,Tochigi,58,84,21.21212
2019.12.19,Tochigi,49,84,17.920586
2019.12.20,Tochigi,19,84,6.9487982
2019.12.21,Tochigi,65,84,23.772205
2019.12.22,Tochigi,59,77,23.028183
2019.12.23,Tochigi,27,77,10.538321
2019.12.24,Tochigi,26,77,10.148013
2019.12.25,Tochigi,31,77,12.099554
2019.12.26,Tochigi,48,77,18.734793
2019.12.27,Tochigi,59,77,23.028183
2019.12.28,Tochigi,24,77,9.3673964
2019.12.29,Tochigi,51,54,20.345743
2019.12.30,Tochigi,49,54,19.547871
2019.12.31,Tochigi,20,54,7.978723
2020.01.01,Tochigi,36,54,14.361703
2020.01.02,Tochigi,0,54,0
2020.01.03,Tochigi,15,54,5.9840422
2020.01.04,Tochigi,17,54,6.7819147
2015.12.27,Tokushima,52,37,11.84729
2015.12.28,Tokushima,0,37,0
2015.12.29,Tokushima,51,37,11.619459
2015.12.30,Tokushima,100,37,22.783253
2015.12.31,Tokushima,0,37,0
2016.01.01,Tokushima,0,37,0
2016.01.02,Tokushima,0,37,0
2016.01.03,Tokushima,0,40,0
2016.01.04,Tokushima,0,40,0
2016.01.05,Tokushima,21,40,23.863638
2016.01.06,Tokushima,0,40,0
2016.01.07,Tokushima,23,40,26.136362
2016.01.08,Tokushima,0,40,0
2016.01.09,Tokushima,0,40,0
2016.01.10,Tokushima,0,36,0
2016.01.11,Tokushima,0,36,0
2016.01.12,Tokushima,0,36,0
2016.01.13,Tokushima,0,36,0
2016.01.14,Tokushima,53,36,22.932693
2016.01.15,Tokushima,51,36,22.06731
2016.01.16,Tokushima,0,36,0
2016.01.17,Tokushima,66,23,28.749998
2016.01.18,Tokushima,0,23,0
2016.01.19,Tokushima,0,23,0
2016.01.20,Tokushima,0,23,0
2016.01.21,Tokushima,0,23,0
2016.01.22,Tokushima,0,23,0
2016.01.23,Tokushima,0,23,0
2016.01.24,Tokushima,0,39,0
2016.01.25,Tokushima,0,39,0
2016.01.26,Tokushima,0,39,0
2016.01.27,Tokushima,72,39,48.75
2016.01.28,Tokushima,0,39,0
2016.01.29,Tokushima,0,39,0
2016.01.30,Tokushima,0,39,0
2016.01.31,Tokushima,0,50,0
2016.02.01,Tokushima,0,50,0
2016.02.02,Tokushima,0,50,0
2016.02.03,Tokushima,0,50,0
2016.02.04,Tokushima,58,50,62.5
2016.02.05,Tokushima,0,50,0
2016.02.06,Tokushima,0,50,0
2016.02.07,Tokushima,0,0,0
2016.02.08,Tokushima,77,0,0
2016.02.09,Tokushima,0,0,0
2016.02.10,Tokushima,46,0,0
2016.02.11,Tokushima,0,0,0
2016.02.12,Tokushima,0,0,0
2016.02.13,Tokushima,21,0,0
2016.02.14,Tokushima,0,63,0
2016.02.15,Tokushima,42,63,17.316753
2016.02.16,Tokushima,0,63,0
2016.02.17,Tokushima,0,63,0
2016.02.18,Tokushima,97,63,39.993454
2016.02.19,Tokushima,0,63,0
2016.02.20,Tokushima,52,63,21.439789
2016.02.21,Tokushima,0,39,0
2016.02.22,Tokushima,0,39,0
2016.02.23,Tokushima,0,39,0
2016.02.24,Tokushima,0,39,0
2016.02.25,Tokushima,65,39,22.796762
2016.02.26,Tokushima,47,39,16.483812
2016.02.27,Tokushima,27,39,9.4694242
2016.02.28,Tokushima,0,59,0
2016.02.29,Tokushima,0,59,0
2016.03.01,Tokushima,0,59,0
2016.03.02,Tokushima,0,59,0
2016.03.03,Tokushima,0,59,0
2016.03.04,Tokushima,0,59,0
2016.03.05,Tokushima,35,59,73.75
2016.03.06,Tokushima,0,55,0
2016.03.07,Tokushima,37,55,36.865944
2016.03.08,Tokushima,0,55,0
2016.03.09,Tokushima,0,55,0
2016.03.10,Tokushima,0,55,0
2016.03.11,Tokushima,32,55,31.88406
2016.03.12,Tokushima,0,55,0
2016.03.13,Tokushima,0,56,0
2016.03.14,Tokushima,0,56,0
2016.03.15,Tokushima,54,56,70
2016.03.16,Tokushima,0,56,0
2016.03.17,Tokushima,0,56,0
2016.03.18,Tokushima,0,56,0
2016.03.19,Tokushima,0,56,0
2016.03.20,Tokushima,0,51,0
2016.03.21,Tokushima,0,51,0
2016.03.22,Tokushima,30,51,17.229731
2016.03.23,Tokushima,25,51,14.358109
2016.03.24,Tokushima,0,51,0
2016.03.25,Tokushima,34,51,19.527027
2016.03.26,Tokushima,22,51,12.635136
2016.03.27,Tokushima,42,39,28.047943
2016.03.28,Tokushima,0,39,0
2016.03.29,Tokushima,0,39,0
2016.03.30,Tokushima,0,39,0
2016.03.31,Tokushima,0,39,0
2016.04.01,Tokushima,0,39,0
2016.04.02,Tokushima,31,39,20.702055
2016.04.03,Tokushima,0,53,0
2016.04.04,Tokushima,0,53,0
2016.04.05,Tokushima,26,53,36.648937
2016.04.06,Tokushima,0,53,0
2016.04.07,Tokushima,21,53,29.601061
2016.04.08,Tokushima,0,53,0
2016.04.09,Tokushima,0,53,0
2016.04.10,Tokushima,0,0,0
2016.04.11,Tokushima,0,0,0
2016.04.12,Tokushima,0,0,0
2016.04.13,Tokushima,0,0,0
2016.04.14,Tokushima,0,0,0
2016.04.15,Tokushima,0,0,0
2016.04.16,Tokushima,0,0,0
2016.04.17,Tokushima,0,0,0
2016.04.18,Tokushima,0,0,0
2016.04.19,Tokushima,0,0,0
2016.04.20,Tokushima,0,0,0
2016.04.21,Tokushima,0,0,0
2016.04.22,Tokushima,0,0,0
2016.04.23,Tokushima,0,0,0
2016.04.24,Tokushima,82,78,61.976742
2016.04.25,Tokushima,0,78,0
2016.04.26,Tokushima,47,78,35.523258
2016.04.27,Tokushima,0,78,0
2016.04.28,Tokushima,0,78,0
2016.04.29,Tokushima,0,78,0
2016.04.30,Tokushima,0,78,0
2016.05.01,Tokushima,0,57,0
2016.05.02,Tokushima,0,57,0
2016.05.03,Tokushima,21,57,31.835106
2016.05.04,Tokushima,0,57,0
2016.05.05,Tokushima,0,57,0
2016.05.06,Tokushima,26,57,39.414894
2016.05.07,Tokushima,0,57,0
2016.05.08,Tokushima,0,21,0
2016.05.09,Tokushima,0,21,0
2016.05.10,Tokushima,0,21,0
2016.05.11,Tokushima,0,21,0
2016.05.12,Tokushima,0,21,0
2016.05.13,Tokushima,0,21,0
2016.05.14,Tokushima,60,21,26.25
2016.05.15,Tokushima,0,23,0
2016.05.16,Tokushima,0,23,0
2016.05.17,Tokushima,0,23,0
2016.05.18,Tokushima,0,23,0
2016.05.19,Tokushima,23,23,28.75
2016.05.20,Tokushima,0,23,0
2016.05.21,Tokushima,0,23,0
2016.05.22,Tokushima,0,15,0
2016.05.23,Tokushima,46,15,7.8409095
2016.05.24,Tokushima,37,15,6.306818
2016.05.25,Tokushima,27,15,4.6022725
2016.05.26,Tokushima,0,15,0
2016.05.27,Tokushima,0,15,0
2016.05.28,Tokushima,0,15,0
2016.05.29,Tokushima,20,29,14.215686
2016.05.30,Tokushima,31,29,22.034313
2016.05.31,Tokushima,0,29,0
2016.06.01,Tokushima,0,29,0
2016.06.02,Tokushima,0,29,0
2016.06.03,Tokushima,0,29,0
2016.06.04,Tokushima,0,29,0
2016.06.05,Tokushima,0,0,0
2016.06.06,Tokushima,0,0,0
2016.06.07,Tokushima,0,0,0
2016.06.08,Tokushima,0,0,0
2016.06.09,Tokushima,0,0,0
2016.06.10,Tokushima,0,0,0
2016.06.11,Tokushima,0,0,0
2016.06.12,Tokushima,53,51,23.794014
2016.06.13,Tokushima,43,51,19.304577
2016.06.14,Tokushima,23,51,10.325704
2016.06.15,Tokushima,0,51,0
2016.06.16,Tokushima,23,51,10.325704
2016.06.17,Tokushima,0,51,0
2016.06.18,Tokushima,0,51,0
2016.06.19,Tokushima,0,34,0
2016.06.20,Tokushima,0,34,0
2016.06.21,Tokushima,28,34,17.761194
2016.06.22,Tokushima,39,34,24.738808
2016.06.23,Tokushima,0,34,0
2016.06.24,Tokushima,0,34,0
2016.06.25,Tokushima,0,34,0
2016.06.26,Tokushima,0,46,0
2016.06.27,Tokushima,22,46,25.300001
2016.06.28,Tokushima,0,46,0
2016.06.29,Tokushima,0,46,0
2016.06.30,Tokushima,0,46,0
2016.07.01,Tokushima,28,46,32.200001
2016.07.02,Tokushima,0,46,0
2016.07.03,Tokushima,13,66,22.34375
2016.07.04,Tokushima,17,66,29.21875
2016.07.05,Tokushima,18,66,30.9375
2016.07.06,Tokushima,0,66,0
2016.07.07,Tokushima,0,66,0
2016.07.08,Tokushima,0,66,0
2016.07.09,Tokushima,0,66,0
2016.07.10,Tokushima,0,23,0
2016.07.11,Tokushima,0,23,0
2016.07.12,Tokushima,0,23,0
2016.07.13,Tokushima,0,23,0
2016.07.14,Tokushima,0,23,0
2016.07.15,Tokushima,0,23,0
2016.07.16,Tokushima,0,23,0
2016.07.17,Tokushima,0,0,0
2016.07.18,Tokushima,0,0,0
2016.07.19,Tokushima,0,0,0
2016.07.20,Tokushima,17,0,0
2016.07.21,Tokushima,0,0,0
2016.07.22,Tokushima,0,0,0
2016.07.23,Tokushima,16,0,0
2016.07.24,Tokushima,28,24,6.0000005
2016.07.25,Tokushima,0,24,0
2016.07.26,Tokushima,100,24,21.428574
2016.07.27,Tokushima,0,24,0
2016.07.28,Tokushima,12,24,2.5714288
2016.07.29,Tokushima,0,24,0
2016.07.30,Tokushima,0,24,0
2016.07.31,Tokushima,0,0,0
2016.08.01,Tokushima,0,0,0
2016.08.02,Tokushima,24,0,0
2016.08.03,Tokushima,22,0,0
2016.08.04,Tokushima,41,0,0
2016.08.05,Tokushima,0,0,0
2016.08.06,Tokushima,0,0,0
2016.08.07,Tokushima,31,42,52.5
2016.08.08,Tokushima,0,42,0
2016.08.09,Tokushima,0,42,0
2016.08.10,Tokushima,0,42,0
2016.08.11,Tokushima,0,42,0
2016.08.12,Tokushima,0,42,0
2016.08.13,Tokushima,0,42,0
2016.08.14,Tokushima,0,40,0
2016.08.15,Tokushima,14,40,17.5
2016.08.16,Tokushima,0,40,0
2016.08.17,Tokushima,0,40,0
2016.08.18,Tokushima,0,40,0
2016.08.19,Tokushima,0,40,0
2016.08.20,Tokushima,26,40,32.5
2016.08.21,Tokushima,0,45,0
2016.08.22,Tokushima,0,45,0
2016.08.23,Tokushima,0,45,0
2016.08.24,Tokushima,0,45,0
2016.08.25,Tokushima,0,45,0
2016.08.26,Tokushima,0,45,0
2016.08.27,Tokushima,0,45,0
2016.08.28,Tokushima,0,53,0
2016.08.29,Tokushima,14,53,66.25
2016.08.30,Tokushima,0,53,0
2016.08.31,Tokushima,0,53,0
2016.09.01,Tokushima,0,53,0
2016.09.02,Tokushima,0,53,0
2016.09.03,Tokushima,0,53,0
2016.09.04,Tokushima,0,44,0
2016.09.05,Tokushima,0,44,0
2016.09.06,Tokushima,0,44,0
2016.09.07,Tokushima,0,44,0
2016.09.08,Tokushima,0,44,0
2016.09.09,Tokushima,22,44,55
2016.09.10,Tokushima,0,44,0
2016.09.11,Tokushima,0,39,0
2016.09.12,Tokushima,32,39,15.445544
2016.09.13,Tokushima,0,39,0
2016.09.14,Tokushima,0,39,0
2016.09.15,Tokushima,29,39,13.997525
2016.09.16,Tokushima,23,39,11.101485
2016.09.17,Tokushima,17,39,8.2054453
2016.09.18,Tokushima,0,19,0
2016.09.19,Tokushima,0,19,0
2016.09.20,Tokushima,0,19,0
2016.09.21,Tokushima,0,19,0
2016.09.22,Tokushima,0,19,0
2016.09.23,Tokushima,0,19,0
2016.09.24,Tokushima,0,19,0
2016.09.25,Tokushima,0,71,0
2016.09.26,Tokushima,14,71,15.531248
2016.09.27,Tokushima,47,71,52.140621
2016.09.28,Tokushima,19,71,21.078123
2016.09.29,Tokushima,0,71,0
2016.09.30,Tokushima,0,71,0
2016.10.01,Tokushima,0,71,0
2016.10.02,Tokushima,0,54,0
2016.10.03,Tokushima,15,54,9.6428576
2016.10.04,Tokushima,0,54,0
2016.10.05,Tokushima,0,54,0
2016.10.06,Tokushima,59,54,37.92857
2016.10.07,Tokushima,16,54,10.285714
2016.10.08,Tokushima,15,54,9.6428576
2016.10.09,Tokushima,0,0,0
2016.10.10,Tokushima,0,0,0
2016.10.11,Tokushima,32,0,0
2016.10.12,Tokushima,0,0,0
2016.10.13,Tokushima,0,0,0
2016.10.14,Tokushima,31,0,0
2016.10.15,Tokushima,0,0,0
2016.10.16,Tokushima,38,51,44.045452
2016.10.17,Tokushima,17,51,19.704544
2016.10.18,Tokushima,0,51,0
2016.10.19,Tokushima,0,51,0
2016.10.20,Tokushima,0,51,0
2016.10.21,Tokushima,0,51,0
2016.10.22,Tokushima,0,51,0
2016.10.23,Tokushima,0,41,0
2016.10.24,Tokushima,37,41,37.181374
2016.10.25,Tokushima,0,41,0
2016.10.26,Tokushima,0,41,0
2016.10.27,Tokushima,14,41,14.068628
2016.10.28,Tokushima,0,41,0
2016.10.29,Tokushima,0,41,0
2016.10.30,Tokushima,0,62,0
2016.10.31,Tokushima,0,62,0
2016.11.01,Tokushima,27,62,25.833332
2016.11.02,Tokushima,18,62,17.222221
2016.11.03,Tokushima,0,62,0
2016.11.04,Tokushima,36,62,34.444443
2016.11.05,Tokushima,0,62,0
2016.11.06,Tokushima,0,28,0
2016.11.07,Tokushima,0,28,0
2016.11.08,Tokushima,32,28,19.649122
2016.11.09,Tokushima,0,28,0
2016.11.10,Tokushima,0,28,0
2016.11.11,Tokushima,0,28,0
2016.11.12,Tokushima,25,28,15.350876
2016.11.13,Tokushima,0,46,0
2016.11.14,Tokushima,0,46,0
2016.11.15,Tokushima,0,46,0
2016.11.16,Tokushima,27,46,27.723215
2016.11.17,Tokushima,29,46,29.776785
2016.11.18,Tokushima,0,46,0
2016.11.19,Tokushima,0,46,0
2016.11.20,Tokushima,0,42,0
2016.11.21,Tokushima,0,42,0
2016.11.22,Tokushima,0,42,0
2016.11.23,Tokushima,0,42,0
2016.11.24,Tokushima,0,42,0
2016.11.25,Tokushima,0,42,0
2016.11.26,Tokushima,0,42,0
2016.11.27,Tokushima,0,0,0
2016.11.28,Tokushima,0,0,0
2016.11.29,Tokushima,0,0,0
2016.11.30,Tokushima,0,0,0
2016.12.01,Tokushima,0,0,0
2016.12.02,Tokushima,0,0,0
2016.12.03,Tokushima,0,0,0
2016.12.04,Tokushima,22,53,19.965752
2016.12.05,Tokushima,0,53,0
2016.12.06,Tokushima,12,53,10.89041
2016.12.07,Tokushima,13,53,11.797944
2016.12.08,Tokushima,0,53,0
2016.12.09,Tokushima,26,53,23.595888
2016.12.10,Tokushima,0,53,0
2016.12.11,Tokushima,0,74,0
2016.12.12,Tokushima,0,74,0
2016.12.13,Tokushima,0,74,0
2016.12.14,Tokushima,16,74,43.529411
2016.12.15,Tokushima,18,74,48.970589
2016.12.16,Tokushima,0,74,0
2016.12.17,Tokushima,0,74,0
2016.12.18,Tokushima,0,32,0
2016.12.19,Tokushima,0,32,0
2016.12.20,Tokushima,0,32,0
2016.12.21,Tokushima,29,32,40.000004
2016.12.22,Tokushima,0,32,0
2016.12.23,Tokushima,0,32,0
2016.12.24,Tokushima,0,32,0
2016.12.25,Tokushima,44,59,23.345324
2016.12.26,Tokushima,0,59,0
2016.12.27,Tokushima,12,59,6.3669062
2016.12.28,Tokushima,41,59,21.753595
2016.12.29,Tokushima,21,59,11.142086
2016.12.30,Tokushima,0,59,0
2016.12.31,Tokushima,21,59,11.142086
2017.01.01,Tokushima,0,15,0
2017.01.02,Tokushima,0,15,0
2017.01.03,Tokushima,0,15,0
2017.01.04,Tokushima,0,15,0
2017.01.05,Tokushima,61,15,11.670918
2017.01.06,Tokushima,37,15,7.0790815
2017.01.07,Tokushima,0,15,0
2017.01.08,Tokushima,20,29,4.8333335
2017.01.09,Tokushima,19,29,4.5916667
2017.01.10,Tokushima,28,29,6.7666669
2017.01.11,Tokushima,34,29,8.2166662
2017.01.12,Tokushima,0,29,0
2017.01.13,Tokushima,19,29,4.5916667
2017.01.14,Tokushima,30,29,7.2500005
2017.01.15,Tokushima,0,54,0
2017.01.16,Tokushima,0,54,0
2017.01.17,Tokushima,0,54,0
2017.01.18,Tokushima,52,54,21.666668
2017.01.19,Tokushima,0,54,0
2017.01.20,Tokushima,66,54,27.500002
2017.01.21,Tokushima,44,54,18.333334
2017.01.22,Tokushima,0,20,0
2017.01.23,Tokushima,0,20,0
2017.01.24,Tokushima,0,20,0
2017.01.25,Tokushima,0,20,0
2017.01.26,Tokushima,0,20,0
2017.01.27,Tokushima,0,20,0
2017.01.28,Tokushima,0,20,0
2017.01.29,Tokushima,0,35,0
2017.01.30,Tokushima,0,35,0
2017.01.31,Tokushima,0,35,0
2017.02.01,Tokushima,19,35,43.75
2017.02.02,Tokushima,0,35,0
2017.02.03,Tokushima,0,35,0
2017.02.04,Tokushima,0,35,0
2017.02.05,Tokushima,22,46,57.5
2017.02.06,Tokushima,0,46,0
2017.02.07,Tokushima,0,46,0
2017.02.08,Tokushima,0,46,0
2017.02.09,Tokushima,0,46,0
2017.02.10,Tokushima,0,46,0
2017.02.11,Tokushima,0,46,0
2017.02.12,Tokushima,24,70,47.727276
2017.02.13,Tokushima,0,70,0
2017.02.14,Tokushima,0,70,0
2017.02.15,Tokushima,0,70,0
2017.02.16,Tokushima,0,70,0
2017.02.17,Tokushima,20,70,39.772728
2017.02.18,Tokushima,0,70,0
2017.02.19,Tokushima,0,32,0
2017.02.20,Tokushima,0,32,0
2017.02.21,Tokushima,0,32,0
2017.02.22,Tokushima,0,32,0
2017.02.23,Tokushima,0,32,0
2017.02.24,Tokushima,0,32,0
2017.02.25,Tokushima,69,32,40.000004
2017.02.26,Tokushima,0,72,0
2017.02.27,Tokushima,25,72,51.136364
2017.02.28,Tokushima,19,72,38.863636
2017.03.01,Tokushima,0,72,0
2017.03.02,Tokushima,0,72,0
2017.03.03,Tokushima,0,72,0
2017.03.04,Tokushima,0,72,0
