date,raw_daily,raw_weekly
2017-03-16,39.0,42.0
2017-03-17,36.0,42.0
2017-03-18,34.0,42.0
2017-03-19,34.0,40.0
2017-03-20,36.0,40.0
2017-03-21,41.0,40.0
2017-03-22,38.0,40.0
2017-03-23,34.0,40.0
2017-03-24,39.0,40.0
2017-03-25,32.0,40.0
2017-03-26,43.0,42.0
2017-03-27,40.0,42.0
2017-03-28,37.0,42.0
2017-03-29,39.0,42.0
2017-03-30,33.0,42.0
2017-03-31,37.0,42.0
2017-04-01,36.0,42.0
2017-04-02,41.0,41.0
2017-04-03,37.0,41.0
2017-04-04,33.0,41.0
2017-04-05,29.0,41.0
2017-04-06,42.0,41.0
2017-04-07,36.0,41.0
2017-04-08,40.0,41.0
2017-04-09,37.0,43.0
2017-04-10,39.0,43.0
2017-04-11,36.0,43.0
2017-04-12,40.0,43.0
2017-04-13,45.0,43.0
2017-04-14,38.0,43.0
2017-04-15,32.0,43.0
2017-04-16,37.0,41.0
2017-04-17,40.0,41.0
2017-04-18,40.0,41.0
2017-04-19,38.0,41.0
2017-04-20,39.0,41.0
2017-04-21,39.0,41.0
2017-04-22,31.0,41.0
2017-04-23,34.0,45.0
2017-04-24,47.0,45.0
2017-04-25,44.0,45.0
2017-04-26,38.0,45.0
2017-04-27,38.0,45.0
2017-04-28,39.0,45.0
2017-04-29,46.0,45.0
2017-04-30,42.0,57.0
2017-05-01,42.0,57.0
2017-05-02,43.0,57.0
2017-05-03,35.0,57.0
2017-05-04,38.0,57.0
2017-05-05,100.0,57.0
2017-05-06,60.0,57.0
2017-05-07,73.0,55.0
2017-05-08,60.0,55.0
2017-05-09,45.0,55.0
2017-05-10,48.0,55.0
2017-05-11,42.0,55.0
2017-05-12,42.0,55.0
2017-05-13,38.0,55.0
2017-05-14,42.0,53.0
2017-05-15,44.0,53.0
2017-05-16,41.0,53.0
2017-05-17,55.0,53.0
2017-05-18,48.0,53.0
2017-05-19,64.0,53.0
2017-05-20,49.0,53.0
2017-05-21,50.0,51.0
2017-05-22,56.0,51.0
2017-05-23,52.0,51.0
2017-05-24,41.0,51.0
2017-05-25,39.0,51.0
2017-05-26,45.0,51.0
2017-05-27,44.0,51.0
2017-05-28,39.0,59.0
2017-05-29,48.0,59.0
2017-05-30,56.0,59.0
2017-05-31,67.0,59.0
2017-06-01,54.0,59.0
2017-06-02,50.0,59.0
2017-06-03,48.0,59.0
2017-06-04,47.0,48.0
2017-06-05,39.0,48.0
2017-06-06,52.0,48.0
2017-06-07,47.0,48.0
2017-06-08,45.0,48.0
2017-06-09,39.0,48.0
2017-06-10,34.0,48.0
2017-06-11,41.0,46.0
2017-06-12,42.0,46.0
2017-06-13,45.0,46.0
2017-06-14,39.0,46.0
2017-06-15,42.0,46.0
2017-06-16,43.0,46.0
2017-06-17,38.0,46.0
2017-06-18,37.0,42.0
2017-06-19,39.0,42.0
2017-06-20,39.0,42.0
2017-06-21,36.0,42.0
2017-06-22,39.0,42.0
2017-06-23,40.0,42.0
2017-06-24,35.0,42.0
2017-06-25,34.0,42.0
2017-06-26,44.0,42.0
2017-06-27,43.0,42.0
2017-06-28,43.0,42.0
2017-06-29,37.0,42.0
2017-06-30,33.0,42.0
2017-07-01,28.0,42.0
2017-07-02,18.0,43.0
2017-07-03,19.0,43.0
2017-07-04,19.0,43.0
2017-07-05,18.0,43.0
2017-07-06,20.0,43.0
2017-07-07,17.0,43.0
2017-07-08,14.0,43.0
2017-07-09,16.0,41.0
2017-07-10,20.0,41.0
2017-07-11,19.0,41.0
2017-07-12,16.0,41.0
2017-07-13,18.0,41.0
2017-07-14,15.0,41.0
2017-07-15,16.0,41.0
2017-07-16,18.0,59.0
2017-07-17,17.0,59.0
2017-07-18,19.0,59.0
2017-07-19,17.0,59.0
2017-07-20,35.0,59.0
2017-07-21,39.0,59.0
2017-07-22,23.0,59.0
2017-07-23,25.0,57.0
2017-07-24,25.0,57.0
2017-07-25,23.0,57.0
2017-07-26,33.0,57.0
2017-07-27,21.0,57.0
2017-07-28,19.0,57.0
2017-07-29,17.0,57.0
2017-07-30,18.0,43.0
2017-07-31,18.0,43.0
2017-08-01,17.0,43.0
2017-08-02,16.0,43.0
2017-08-03,19.0,43.0
2017-08-04,18.0,43.0
2017-08-05,17.0,43.0
2017-08-06,18.0,53.0
2017-08-07,17.0,53.0
2017-08-08,22.0,53.0
2017-08-09,24.0,53.0
2017-08-10,27.0,53.0
2017-08-11,25.0,53.0
2017-08-12,19.0,53.0
2017-08-13,22.0,45.0
2017-08-14,18.0,45.0
2017-08-15,18.0,45.0
2017-08-16,20.0,45.0
2017-08-17,20.0,45.0
2017-08-18,17.0,45.0
2017-08-19,19.0,45.0
2017-08-20,26.0,50.0
2017-08-21,19.0,50.0
2017-08-22,19.0,50.0
2017-08-23,21.0,50.0
2017-08-24,27.0,50.0
2017-08-25,19.0,50.0
2017-08-26,16.0,50.0
2017-08-27,22.0,58.0
2017-08-28,22.0,58.0
2017-08-29,21.0,58.0
2017-08-30,23.0,58.0
2017-08-31,24.0,58.0
2017-09-01,32.0,58.0
2017-09-02,23.0,58.0
2017-09-03,21.0,52.0
2017-09-04,25.0,52.0
2017-09-05,22.0,52.0
2017-09-06,24.0,52.0
2017-09-07,19.0,52.0
2017-09-08,19.0,52.0
2017-09-09,19.0,52.0
2017-09-10,21.0,44.0
2017-09-11,20.0,44.0
2017-09-12,18.0,44.0
